Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
140,5.82,Short,M,Yes,35,No,No,No,No,No,Yes,No
141,6.27,Long,M,Yes,52,No,No,No,No,Yes,No,No
142,9.48,Long,F,No,40,No,No,No,No,Yes,No,No
143,5.23,Long,M,No,22,No,No,No,No,Yes,Yes,Yes
144,6.15,Medium,F,Yes,44,Yes,Yes,No,No,Yes,Yes,No
145,7.73,Long,F,No,32,Yes,Yes,No,No,Yes,Yes,No
146,2.57,Short,M,No,34,No,Yes,No,No,No,Yes,No
147,8.96,Long,F,Yes,27,No,No,No,No,No,No,No
148,2.74,Short,M,Yes,24,Yes,Yes,No,Yes,No,Yes,No
149,6.41,Short,F,Yes,48,No,Yes,Yes,No,No,Yes,No
150,9.23,Medium,M,No,47,No,Yes,No,No,Yes,Yes,No
151,6.1,Medium,M,No,52,No,No,No,No,No,No,No
152,7.84,Long,F,Yes,27,No,No,No,No,No,No,No
153,8.35,Medium,F,No,49,No,No,No,No,No,No,No
154,2.68,Short,M,Yes,28,No,No,No,No,No,No,No
155,5.41,Long,F,Yes,53,No,No,No,No,Yes,No,No
156,7.88,Short,F,Yes,25,Yes,No,No,No,Yes,Yes,No
157,7.07,Short,F,No,55,Yes,No,Yes,No,No,No,Yes
158,7.66,Long,M,No,26,Yes,No,No,No,Yes,Yes,No
159,8.22,Long,F,Yes,23,Yes,No,No,No,No,No,No
160,4.19,Long,M,Yes,22,No,No,No,No,No,Yes,No
161,2.87,Medium,F,Yes,35,No,No,No,No,No,No,No
162,3.67,Long,M,No,50,Yes,Yes,Yes,No,No,Yes,No
163,5.07,Long,M,No,54,No,No,No,No,No,No,No
164,4.07,Short,F,Yes,36,No,No,No,No,Yes,No,No
165,7.61,Long,F,Yes,22,No,Yes,No,No,No,Yes,Yes
166,2.16,Short,F,No,44,Yes,Yes,Yes,No,Yes,No,No
167,2.85,Long,F,No,45,No,No,No,Yes,Yes,No,No
168,5.31,Long,F,No,33,Yes,No,No,No,No,No,No
169,4.8,Medium,F,Yes,38,No,No,Yes,No,No,No,No
170,7.54,Long,F,Yes,31,Yes,No,Yes,No,No,Yes,No
171,9.49,Long,M,No,26,No,No,No,No,No,No,No
172,2.85,Medium,F,Yes,34,Yes,Yes,Yes,No,No,Yes,No
173,9.09,Short,F,Yes,45,Yes,Yes,Yes,No,Yes,Yes,Yes
174,8.98,Medium,M,No,35,No,Yes,No,No,No,Yes,No
175,5.09,Long,F,No,50,No,No,No,No,No,Yes,No
176,5.27,Long,F,Yes,52,No,No,No,No,No,No,Yes
177,2.14,Short,F,Yes,50,No,No,No,No,No,No,No
178,5.9,Medium,F,No,35,No,No,No,No,Yes,No,No
179,4.96,Medium,F,No,36,No,No,No,No,Yes,No,No
180,7.85,Long,M,No,40,Yes,Yes,No,No,No,No,No
181,8.94,Medium,M,Yes,43,No,No,No,No,Yes,No,No
182,9.15,Medium,M,No,51,No,No,No,No,No,No,No
183,8.48,Long,F,No,38,No,No,No,No,No,No,No
184,8.08,Medium,F,No,40,No,No,No,Yes,Yes,No,No
185,7.05,Short,F,Yes,20,No,No,No,No,No,No,No
186,9.32,Long,F,No,25,Yes,No,No,No,No,No,No
187,2.85,Short,F,No,33,Yes,Yes,No,No,No,No,Yes
188,5.16,Long,M,Yes,29,Yes,Yes,No,No,No,Yes,No
189,8.32,Medium,F,No,45,No,No,No,No,No,Yes,No
190,8.68,Medium,M,No,36,No,Yes,No,No,No,No,No
191,9.23,Medium,M,No,51,No,No,No,No,No,No,No
192,4.18,Long,M,Yes,21,No,No,No,No,No,No,No
193,6.45,Medium,M,No,27,No,No,No,No,No,Yes,No
194,5.03,Long,M,Yes,38,Yes,No,No,No,Yes,No,No
195,4.65,Short,F,Yes,24,Yes,No,No,No,Yes,Yes,No
196,7.03,Long,F,Yes,46,No,No,No,No,No,No,No
197,8.95,Medium,M,Yes,29,No,No,No,No,Yes,No,No
198,8.94,Short,F,No,34,Yes,No,No,No,No,No,No
199,2.33,Medium,F,No,25,No,No,No,No,Yes,No,No
200,7.23,Short,F,Yes,25,No,No,No,No,No,No,No
201,7.22,Long,F,No,20,Yes,Yes,No,No,Yes,Yes,No
202,5.39,Long,M,No,50,Yes,Yes,No,No,No,Yes,No
203,7.25,Long,M,No,49,Yes,No,No,No,No,No,No
204,8.58,Medium,F,No,45,Yes,No,No,No,No,No,No
205,7.72,Short,F,No,49,Yes,Yes,Yes,No,Yes,Yes,No
206,3.8,Medium,M,Yes,22,No,No,No,No,No,No,No
207,4.42,Long,F,No,50,Yes,No,No,No,Yes,Yes,Yes
208,5.18,Medium,F,Yes,24,No,No,No,No,Yes,No,No
209,3.89,Medium,M,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
210,7.94,Medium,F,Yes,52,No,No,No,No,No,No,No
211,5.01,Long,M,Yes,47,No,No,No,No,No,No,No
212,6.16,Long,F,Yes,37,No,No,Yes,No,Yes,Yes,No
213,6.39,Medium,M,No,44,Yes,Yes,No,No,No,Yes,No
214,3.95,Medium,F,No,44,Yes,No,No,No,No,No,Yes
215,3.81,Medium,M,Yes,48,No,No,No,No,No,Yes,No
216,2.89,Medium,F,Yes,27,Yes,No,No,No,Yes,Yes,No
217,4.58,Medium,M,No,21,Yes,Yes,Yes,No,Yes,Yes,No
218,3.82,Medium,F,Yes,26,No,Yes,Yes,No,No,Yes,No
219,2.2,Medium,F,No,28,No,Yes,Yes,No,No,Yes,No
220,8.3,Medium,M,Yes,56,No,No,No,Yes,Yes,No,Yes
221,9.08,Medium,F,Yes,36,Yes,Yes,No,No,Yes,Yes,Yes
222,9.01,Long,F,No,47,Yes,No,No,No,No,No,No
223,6.01,Medium,F,Yes,25,No,No,No,No,No,No,No
224,5.91,Long,M,Yes,36,No,Yes,No,No,No,Yes,No
225,7.29,Short,F,No,20,No,No,No,No,No,No,No
226,5.14,Long,M,Yes,47,No,Yes,No,No,Yes,No,No
227,6.34,Short,F,No,38,No,Yes,No,No,No,No,No
228,5.47,Long,F,Yes,42,Yes,No,No,Yes,Yes,No,No
229,3.84,Long,F,Yes,46,No,No,No,No,No,No,Yes
230,3.11,Short,F,No,33,No,No,No,No,No,No,No
231,8.52,Medium,F,No,21,No,No,No,No,No,No,No
232,5.42,Medium,M,Yes,48,Yes,Yes,Yes,No,No,Yes,No
233,7.64,Medium,M,No,30,No,No,No,No,No,No,No
234,6.35,Long,M,No,35,No,No,No,No,No,No,No
235,3.14,Medium,F,No,53,No,No,Yes,No,Yes,No,No
236,8.02,Medium,M,No,31,No,Yes,No,No,No,Yes,No
237,5.22,Short,M,Yes,25,Yes,No,No,No,No,No,No
238,3.04,Medium,M,No,39,No,No,No,Yes,No,No,Yes
239,4.17,Medium,M,No,45,No,No,No,No,Yes,No,No
240,4.14,Short,F,Yes,32,No,No,Yes,No,No,No,No
241,8.95,Long,M,No,30,No,No,No,No,No,No,No
242,5.18,Medium,F,Yes,34,No,No,No,No,Yes,No,No
243,9.68,Medium,M,Yes,44,No,No,No,No,No,No,No
244,6.48,Medium,M,No,52,No,No,No,No,No,No,Yes
245,5.55,Medium,M,Yes,45,No,No,No,No,No,No,No
246,5.12,Medium,F,No,30,No,No,No,No,Yes,No,No
247,9.83,Medium,M,No,29,No,No,No,No,Yes,No,No
248,2.77,Medium,F,Yes,54,Yes,No,Yes,No,No,Yes,No
249,7.57,Short,F,No,56,No,No,No,No,No,No,No
250,9.86,Medium,M,No,33,No,No,No,No,Yes,No,Yes
251,7.57,Short,F,Yes,44,Yes,Yes,Yes,No,No,Yes,Yes
252,8.69,Medium,F,Yes,36,No,No,Yes,No,No,No,No
253,8.65,Medium,F,No,17,Yes,No,No,No,No,No,No
254,6.42,Long,M,Yes,38,No,No,No,No,No,No,Yes
255,9.97,Long,F,No,37,Yes,Yes,No,No,Yes,Yes,No
256,5.22,Medium,M,No,27,No,No,No,No,Yes,Yes,No
257,6.32,Short,M,No,34,No,No,No,No,No,Yes,No
258,2.86,Short,F,No,47,Yes,Yes,Yes,No,No,Yes,No
259,6.03,Medium,M,No,40,No,No,No,No,No,No,No
260,8.58,Medium,M,Yes,32,No,Yes,Yes,No,Yes,Yes,No
261,4.31,Medium,M,Yes,47,Yes,No,No,No,No,No,No
262,4.74,Short,F,No,48,No,No,No,No,No,No,No
263,9.66,Long,M,Yes,29,No,Yes,No,No,Yes,Yes,No
264,3.64,Long,M,No,50,No,No,No,Yes,Yes,No,No
265,7.36,Short,M,No,47,Yes,No,No,No,Yes,No,No
266,8.1,Medium,M,No,24,Yes,Yes,Yes,No,No,Yes,Yes
267,3.07,Short,F,No,57,Yes,No,No,No,No,No,No
268,2.95,Long,F,Yes,54,No,No,No,No,No,No,No
269,6.83,Short,M,No,26,No,No,No,No,Yes,No,No
270,3,Medium,F,Yes,35,No,No,No,No,No,No,No
271,3.01,Long,M,Yes,56,Yes,No,No,No,No,No,No
272,3.87,Medium,M,Yes,34,Yes,Yes,Yes,No,Yes,Yes,No
273,9.57,Long,M,No,29,Yes,No,No,No,No,Yes,No
274,5.6,Medium,F,Yes,45,Yes,No,No,Yes,No,No,Yes
275,3.21,Long,M,Yes,51,No,No,No,No,No,No,Yes
276,7.25,Short,M,No,53,No,No,No,No,Yes,No,No
277,3.78,Long,M,Yes,46,No,No,No,No,No,No,No
278,2.69,Long,F,Yes,27,No,No,No,No,No,No,Yes
279,4.62,Medium,F,No,26,Yes,Yes,No,No,Yes,Yes,No
280,9.43,Medium,F,No,45,No,Yes,Yes,No,Yes,Yes,No
281,5.09,Short,F,No,48,No,No,No,No,Yes,No,No
282,5.37,Short,F,No,17,No,No,No,No,No,No,No
283,6.54,Long,M,No,26,No,Yes,No,No,No,Yes,No
284,2.17,Medium,F,No,24,Yes,Yes,No,No,No,Yes,Yes
285,7.45,Medium,M,No,41,No,No,No,No,No,No,No
286,8.35,Long,F,No,37,No,No,No,No,No,No,No
287,8.03,Long,F,No,39,Yes,Yes,Yes,No,No,Yes,No
288,3.54,Long,M,Yes,44,Yes,No,No,No,No,No,No
289,8.19,Long,M,No,51,Yes,Yes,No,No,Yes,Yes,No
290,6.1,Long,M,Yes,29,Yes,Yes,No,No,No,Yes,No
291,5.97,Long,F,No,36,Yes,No,No,No,No,Yes,No
292,3.25,Long,F,Yes,43,Yes,No,No,No,Yes,No,No
293,7.56,Medium,M,No,31,No,No,No,No,No,No,No
294,2.55,Long,F,Yes,49,No,No,No,No,No,No,No
295,3.14,Medium,F,No,25,Yes,Yes,No,No,Yes,No,No
296,5.21,Medium,M,Yes,52,Yes,Yes,No,No,No,Yes,No
297,2.82,Long,F,Yes,50,No,No,No,Yes,Yes,No,No
298,7.17,Short,M,No,52,Yes,Yes,No,Yes,Yes,No,No
299,4.7,Short,M,No,49,Yes,No,Yes,Yes,Yes,Yes,Yes
300,7.52,Long,F,Yes,39,Yes,No,No,No,No,Yes,No
301,3.17,Long,F,No,21,No,No,No,Yes,Yes,No,No
302,7.33,Short,F,Yes,27,No,No,No,No,Yes,No,No
303,6.77,Short,M,No,53,Yes,No,No,Yes,Yes,No,Yes
304,8.12,Medium,M,No,41,Yes,No,No,No,Yes,No,No
305,7.46,Medium,F,No,28,No,No,No,No,No,No,No
306,3.65,Long,M,Yes,29,No,No,No,No,No,No,No
307,2.6,Medium,F,No,38,No,No,No,No,No,No,No
308,2.54,Medium,F,No,43,Yes,Yes,Yes,No,No,Yes,No
309,5.7,Long,F,No,31,No,No,No,No,No,Yes,No
310,9.02,Medium,F,No,23,Yes,No,No,No,No,No,No
311,4.08,Long,F,Yes,55,Yes,No,Yes,No,No,Yes,Yes
312,3.87,Medium,F,No,45,No,No,No,No,No,No,No
313,7.01,Long,F,No,23,No,No,Yes,Yes,Yes,No,Yes
314,3.66,Medium,M,Yes,45,No,No,No,No,Yes,No,No
315,9.07,Medium,F,No,32,No,Yes,No,No,No,Yes,No
316,8.93,Long,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
317,5.05,Short,F,Yes,29,Yes,Yes,Yes,No,Yes,Yes,Yes
318,7.49,Medium,F,Yes,22,No,No,No,No,Yes,No,No
319,6.41,Medium,F,No,25,No,No,No,No,No,No,Yes
320,6.88,Medium,F,Yes,29,No,No,No,No,Yes,No,No
321,6.6,Medium,F,No,23,Yes,No,No,Yes,Yes,No,No
322,3.23,Short,M,No,20,No,No,No,No,No,No,No
323,6.38,Short,F,Yes,47,No,Yes,Yes,No,No,Yes,Yes
324,6.87,Short,F,Yes,50,Yes,Yes,Yes,No,No,Yes,No
325,3.74,Medium,M,No,52,No,No,No,No,No,Yes,Yes
326,5.23,Long,F,Yes,28,Yes,Yes,Yes,No,No,Yes,Yes
327,7.05,Long,F,No,53,Yes,Yes,No,No,No,No,No
328,6.74,Medium,M,Yes,32,Yes,No,Yes,Yes,No,Yes,No
329,4,Medium,M,No,34,Yes,No,No,No,No,No,Yes
330,5.51,Long,M,Yes,23,Yes,Yes,No,No,No,Yes,No
331,6.14,Long,M,No,33,No,No,No,No,No,No,Yes
332,9.04,Short,F,No,52,No,No,No,No,No,No,No
333,4.49,Medium,M,No,48,No,No,No,No,No,No,No
334,3.59,Medium,M,No,38,No,No,No,No,No,No,No
335,5.23,Short,F,No,30,No,Yes,No,No,No,No,No
336,2.86,Long,M,Yes,54,No,Yes,No,No,No,No,No
337,6.05,Medium,F,Yes,23,Yes,No,No,No,No,Yes,No
338,6.6,Long,F,No,20,Yes,No,No,No,No,No,No
339,6.05,Long,F,No,38,No,Yes,Yes,No,Yes,Yes,No
340,7.65,Medium,M,No,53,No,No,No,No,No,Yes,No
341,7.79,Long,M,No,25,No,No,No,No,No,No,No
342,2.23,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,No,No
343,9.89,Medium,F,Yes,28,Yes,Yes,No,No,No,Yes,No
344,3.4,Medium,F,Yes,26,Yes,No,Yes,No,No,Yes,No
345,3.33,Long,M,No,41,Yes,Yes,No,No,Yes,Yes,No
346,7.62,Medium,F,Yes,23,No,No,No,No,No,No,Yes
347,6.14,Medium,M,Yes,35,No,No,No,No,No,No,No
348,9.91,Short,F,No,27,No,No,No,No,No,No,No
349,8.55,Long,M,No,43,Yes,Yes,No,Yes,Yes,No,Yes
350,9.7,Long,M,Yes,28,No,No,No,No,Yes,No,No
351,7.25,Medium,F,Yes,52,Yes,No,No,No,No,No,No
352,4.39,Medium,F,Yes,37,No,No,No,No,Yes,No,No
353,8.69,Long,M,Yes,23,No,No,No,No,No,No,No
354,3.72,Medium,M,No,29,No,No,No,No,No,No,No
355,5.19,Short,F,Yes,29,Yes,Yes,No,No,No,Yes,No
356,7.34,Medium,F,No,20,No,No,No,No,Yes,No,No
357,4.21,Medium,M,No,38,No,No,No,No,No,No,No
358,7.21,Medium,F,No,38,No,No,No,No,No,Yes,No
359,6.91,Long,F,Yes,43,No,No,No,No,No,No,No
360,7.59,Medium,F,No,38,Yes,No,Yes,Yes,Yes,No,No
361,5.76,Long,F,Yes,51,No,No,No,No,No,No,No
362,4.22,Long,F,Yes,46,Yes,Yes,No,No,Yes,No,No
363,9.24,Long,M,No,39,No,No,No,No,Yes,No,No
364,3.93,Medium,M,No,22,Yes,Yes,No,No,No,Yes,No
365,7.8,Medium,F,Yes,38,No,No,No,No,No,No,No
366,6.97,Medium,F,Yes,28,No,No,Yes,No,No,Yes,No
367,4.43,Medium,F,Yes,35,No,No,No,No,No,Yes,No
368,9.85,Short,F,No,25,No,No,No,Yes,Yes,No,No
369,2.21,Long,F,Yes,29,Yes,No,No,Yes,No,No,Yes
370,8.8,Long,F,No,18,No,No,No,No,No,No,No
371,4.83,Short,M,Yes,48,Yes,Yes,Yes,No,Yes,Yes,Yes
372,7.09,Long,F,No,51,Yes,No,No,No,No,No,No
373,3.82,Long,M,Yes,27,Yes,Yes,No,No,Yes,Yes,No
374,8.69,Long,F,No,52,Yes,Yes,No,No,Yes,Yes,Yes
375,4.29,Long,M,Yes,50,Yes,No,Yes,No,No,Yes,No
376,5.24,Short,F,No,30,No,No,No,No,No,Yes,No
377,9.96,Long,F,No,25,No,No,No,No,No,No,No
378,9.72,Short,M,No,34,No,No,No,No,No,No,No
379,8.71,Short,M,No,53,Yes,No,No,No,No,No,No
380,7.16,Long,M,No,46,No,No,No,No,No,Yes,No
381,8.65,Medium,M,No,33,Yes,No,No,No,No,No,No
382,3.53,Medium,M,Yes,35,No,No,No,No,Yes,No,No
383,6.49,Long,M,No,23,Yes,Yes,No,Yes,Yes,Yes,No
384,6,Long,M,Yes,43,No,No,No,No,No,No,No
385,8.13,Long,F,No,37,No,Yes,Yes,No,Yes,No,No
386,2.98,Long,M,No,49,No,No,No,No,No,Yes,No
387,5.98,Medium,M,Yes,49,Yes,Yes,Yes,No,No,Yes,No
388,6.14,Long,M,Yes,42,No,Yes,Yes,No,No,Yes,Yes
389,2.39,Medium,M,No,21,No,No,No,No,No,No,No
390,5.43,Long,F,No,36,No,No,Yes,No,No,Yes,No
391,5.56,Long,F,No,21,Yes,Yes,No,No,Yes,No,No
392,3.69,Medium,M,Yes,52,No,No,No,No,No,No,No
393,4.55,Short,F,Yes,26,Yes,No,Yes,No,No,No,No
394,8.21,Medium,M,Yes,26,No,No,No,No,Yes,Yes,No
395,4.28,Medium,M,No,40,No,No,No,No,No,No,No
396,8.9,Medium,M,Yes,29,No,No,No,No,Yes,No,No
397,7.28,Long,M,No,33,No,Yes,No,No,Yes,Yes,No
398,2.22,Medium,F,No,28,No,No,No,No,No,Yes,No
399,3.49,Long,M,No,35,No,No,No,No,No,No,No
400,8.74,Short,M,No,50,Yes,No,Yes,No,No,Yes,No
401,2.22,Medium,M,Yes,43,Yes,Yes,No,No,Yes,Yes,No
402,8.67,Long,F,Yes,24,Yes,No,No,Yes,Yes,No,Yes
403,6.74,Short,M,No,51,Yes,No,No,No,Yes,No,No
404,8.15,Short,F,Yes,48,No,Yes,Yes,No,Yes,Yes,No
405,8.85,Long,F,No,32,Yes,No,No,No,No,Yes,No
406,6.19,Medium,F,Yes,28,No,No,No,No,No,No,No
407,2.57,Long,F,No,21,Yes,Yes,Yes,No,Yes,No,No
408,7.07,Medium,F,No,54,No,No,No,No,No,No,No
409,2.45,Long,F,No,33,No,No,No,No,No,No,No
