Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
80,3.74,Medium,M,No,52,No,No,No,No,No,Yes,Yes
81,6.46,Short,F,No,35,Yes,No,No,No,Yes,No,No
82,6.49,Long,M,No,23,Yes,Yes,No,Yes,Yes,Yes,No
83,3.62,Short,F,Yes,50,No,No,No,Yes,Yes,No,Yes
84,6.56,Short,M,No,21,No,No,No,No,Yes,No,No
85,7.13,Medium,M,Yes,46,No,No,No,No,No,No,No
86,5.3,Medium,F,No,36,Yes,Yes,No,No,No,No,No
87,3.27,Long,M,Yes,26,No,No,No,No,No,No,Yes
88,6.44,Long,F,Yes,52,No,No,No,No,No,Yes,No
89,2.57,Medium,M,Yes,51,Yes,Yes,No,No,Yes,Yes,Yes
90,9.44,Long,F,Yes,47,No,No,No,No,No,No,No
91,8.4,Short,M,No,25,No,No,No,No,Yes,No,No
92,5.57,Long,F,Yes,25,No,No,No,No,Yes,No,No
93,3.01,Long,M,Yes,56,Yes,No,No,No,No,No,No
94,5.7,Medium,M,No,24,Yes,Yes,No,No,Yes,No,No
95,2.64,Long,F,Yes,33,No,No,No,No,No,No,No
96,8.77,Long,F,Yes,42,No,Yes,No,No,No,Yes,No
97,5.7,Long,M,Yes,25,No,No,No,No,Yes,No,No
98,7.86,Medium,M,No,28,Yes,Yes,Yes,No,Yes,Yes,Yes
99,8.04,Medium,M,No,21,No,No,No,No,Yes,No,No
100,4.42,Long,F,No,25,Yes,Yes,Yes,No,No,Yes,No
101,5.61,Long,F,No,50,Yes,No,No,No,No,Yes,No
102,4.62,Long,M,Yes,48,No,Yes,No,Yes,No,Yes,No
103,9.24,Medium,F,Yes,23,No,No,No,No,No,No,No
104,8.68,Medium,M,No,36,No,Yes,No,No,No,No,No
105,6.54,Medium,M,No,45,No,No,No,No,No,No,No
106,3.04,Medium,M,No,39,No,No,No,Yes,No,No,Yes
107,3.22,Medium,F,No,28,Yes,No,No,No,Yes,No,Yes
108,9.3,Medium,F,Yes,50,No,Yes,Yes,No,No,Yes,No
109,2.85,Short,F,No,31,Yes,Yes,Yes,No,No,Yes,No
110,6.4,Medium,M,No,53,No,No,No,No,Yes,Yes,No
111,6,Short,M,Yes,34,No,No,No,No,No,No,No
112,5.62,Medium,M,No,25,No,No,No,Yes,Yes,No,Yes
113,7.07,Medium,F,No,54,No,No,No,No,No,No,No
114,7.64,Medium,F,No,45,No,No,No,No,No,No,No
115,5.98,Medium,F,No,25,Yes,No,No,No,No,No,No
116,6.65,Medium,F,Yes,42,No,No,No,No,No,No,No
117,6.42,Medium,M,Yes,43,Yes,Yes,No,No,No,No,Yes
118,10.13,Medium,F,No,29,No,No,No,No,Yes,Yes,No
119,8.81,Long,M,No,50,No,No,No,No,No,No,No
120,9.75,Long,M,Yes,29,No,No,No,No,Yes,No,No
121,2.69,Medium,F,No,40,No,No,No,No,No,No,No
122,9.7,Long,M,Yes,28,No,No,No,No,Yes,No,No
123,3.36,Long,F,Yes,36,No,No,No,No,No,Yes,No
124,7.94,Long,F,Yes,38,No,No,No,No,Yes,No,No
125,3.72,Medium,F,No,35,No,No,No,No,No,No,No
126,5.57,Short,F,Yes,49,No,No,No,No,No,No,No
127,5.42,Long,F,No,43,No,No,No,Yes,Yes,No,No
128,9.74,Long,M,Yes,31,No,No,No,No,Yes,No,No
129,3.14,Short,M,Yes,36,Yes,No,No,No,Yes,Yes,No
130,3.44,Long,F,No,48,Yes,No,No,Yes,No,Yes,Yes
131,4.8,Medium,F,Yes,38,No,No,Yes,No,No,No,No
132,7.45,Medium,M,No,41,No,No,No,No,No,No,No
133,7.82,Short,F,Yes,29,No,No,No,No,No,No,Yes
134,7.09,Short,F,Yes,52,No,No,No,No,No,No,Yes
135,6.48,Long,M,No,21,Yes,Yes,No,No,No,Yes,No
136,4.09,Short,M,No,39,No,No,No,No,No,No,No
137,7.31,Medium,F,Yes,29,Yes,No,No,No,No,Yes,No
138,4.02,Short,M,No,27,Yes,Yes,Yes,No,No,Yes,No
139,2.48,Long,F,No,31,No,No,No,No,No,No,No
140,9.86,Long,F,No,36,No,No,No,Yes,No,No,No
141,9.9,Medium,F,No,22,No,No,Yes,Yes,Yes,No,No
142,7.29,Short,F,No,20,No,No,No,No,No,No,No
143,5.97,Long,F,No,36,Yes,No,No,No,No,Yes,No
144,5.98,Short,F,No,39,No,No,No,No,No,No,No
145,6.91,Long,M,No,55,Yes,No,No,No,Yes,No,No
146,2.58,Long,F,Yes,33,No,No,No,No,No,Yes,No
147,4.51,Medium,M,Yes,19,No,No,No,Yes,No,No,No
148,2.34,Long,F,Yes,21,Yes,No,Yes,Yes,No,No,Yes
149,7.3,Medium,F,Yes,30,No,No,No,No,No,No,No
150,6.45,Medium,M,No,27,No,No,No,No,No,Yes,No
151,4.14,Short,M,No,39,No,No,No,No,Yes,No,No
152,2.81,Long,M,No,33,Yes,Yes,No,Yes,Yes,Yes,No
153,7.91,Medium,F,No,31,Yes,No,No,No,No,No,No
154,5.74,Long,F,No,26,No,No,No,No,Yes,No,No
155,10,Short,M,No,52,Yes,No,No,No,Yes,No,No
156,3.7,Short,F,Yes,55,No,No,No,No,Yes,No,No
157,8.01,Long,F,No,32,No,No,No,No,Yes,No,No
158,4.33,Medium,M,Yes,35,Yes,No,No,No,No,No,No
159,7.06,Short,M,No,34,No,No,No,No,No,No,No
160,7.57,Long,F,No,38,No,No,No,No,No,Yes,No
161,6.86,Medium,M,No,39,No,No,No,No,No,No,No
162,7.18,Long,M,Yes,55,No,Yes,No,Yes,Yes,Yes,No
163,6.14,Long,M,No,32,No,No,No,No,Yes,No,No
164,6.23,Medium,F,No,54,No,No,No,No,No,No,No
165,6.26,Long,M,No,32,No,No,No,No,No,Yes,No
166,5.68,Long,F,No,49,Yes,Yes,No,No,No,Yes,No
167,6.38,Long,M,No,17,No,No,No,No,Yes,No,No
168,5.78,Short,M,Yes,51,No,No,No,No,Yes,No,Yes
169,5.83,Short,M,No,21,Yes,Yes,Yes,No,No,Yes,No
170,4.65,Long,F,Yes,28,No,No,No,No,No,No,No
171,5.18,Medium,F,Yes,24,No,No,No,No,Yes,No,No
172,3.88,Short,F,No,34,Yes,No,No,No,Yes,No,No
173,7.69,Short,M,Yes,38,Yes,Yes,No,No,No,No,No
174,3.97,Long,F,Yes,40,No,No,Yes,No,No,Yes,No
175,7.18,Long,M,No,43,Yes,Yes,Yes,No,Yes,Yes,No
176,8.99,Medium,F,Yes,30,No,No,Yes,No,No,No,No
177,8.63,Long,F,No,53,No,No,Yes,Yes,Yes,Yes,No
178,9.02,Medium,F,No,45,No,No,Yes,No,No,No,No
179,6.16,Medium,M,No,28,Yes,No,No,No,No,Yes,No
180,3.5,Long,F,Yes,38,No,No,No,No,No,No,No
181,5.31,Short,M,Yes,28,No,No,No,No,No,No,No
182,9.63,Short,M,No,35,No,Yes,Yes,No,No,Yes,No
183,7.79,Long,M,No,25,No,No,No,No,No,No,No
184,7.66,Long,M,No,26,Yes,No,No,No,Yes,Yes,No
185,4.31,Medium,M,Yes,47,Yes,Yes,No,No,No,Yes,No
186,4.63,Long,M,Yes,28,Yes,Yes,Yes,No,No,No,No
187,4.02,Medium,M,No,34,No,No,No,No,No,Yes,No
188,6.05,Medium,F,Yes,23,Yes,No,No,No,No,Yes,No
189,5.13,Short,F,Yes,28,Yes,Yes,No,No,No,Yes,No
190,4.3,Long,M,Yes,20,No,No,No,No,No,No,No
191,5.48,Medium,M,Yes,18,No,No,No,No,No,No,No
192,8.49,Long,M,Yes,22,No,No,No,No,No,No,No
193,3.84,Long,F,Yes,41,No,No,No,No,No,No,No
194,8.27,Long,F,No,55,Yes,Yes,No,No,No,Yes,No
195,3,Medium,F,Yes,35,No,No,No,No,No,No,No
196,6.15,Long,M,No,34,No,Yes,Yes,No,No,Yes,No
197,6.09,Medium,M,No,52,No,No,No,No,No,No,No
198,3.14,Medium,F,No,53,No,No,Yes,No,Yes,No,No
199,3.56,Long,F,No,20,Yes,Yes,Yes,No,Yes,Yes,Yes
200,3.74,Long,F,Yes,35,No,No,No,No,No,No,No
201,6.55,Long,M,No,52,No,No,No,No,No,No,Yes
202,6.45,Long,M,No,51,No,No,No,No,No,No,Yes
203,2.67,Medium,M,Yes,47,No,No,No,No,No,No,No
204,2.62,Long,F,No,55,Yes,No,No,No,Yes,No,No
205,3.82,Short,F,Yes,51,No,No,Yes,No,No,Yes,No
206,6.12,Long,F,No,50,Yes,Yes,Yes,No,No,No,No
207,7.25,Medium,M,Yes,46,No,No,No,No,No,No,Yes
208,2.67,Short,M,Yes,22,No,No,No,No,No,No,No
209,9.3,Short,M,No,34,No,No,No,No,Yes,No,No
210,4.71,Long,M,Yes,22,Yes,Yes,No,No,No,Yes,No
211,7.24,Medium,F,Yes,32,No,No,No,No,No,Yes,No
212,2.49,Medium,M,No,19,No,Yes,No,No,No,No,No
213,3.3,Long,F,Yes,31,Yes,Yes,Yes,No,No,Yes,No
214,8.04,Long,M,No,18,No,No,No,No,Yes,No,No
215,7.86,Short,M,Yes,32,No,No,No,No,No,No,No
216,3.65,Long,M,Yes,29,No,No,No,No,No,Yes,No
217,2.3,Short,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
218,6.79,Long,F,Yes,44,Yes,No,No,No,Yes,No,No
219,4.64,Short,F,No,51,Yes,No,No,No,No,No,No
220,5.34,Long,M,No,19,Yes,No,No,No,No,No,Yes
221,8.37,Long,F,No,22,No,Yes,No,No,No,Yes,No
222,4.31,Long,F,Yes,26,Yes,No,Yes,No,No,Yes,No
223,6.53,Long,M,No,56,Yes,No,Yes,No,Yes,Yes,No
224,3.64,Long,M,No,50,No,No,No,Yes,Yes,No,No
225,5.73,Long,F,No,48,Yes,No,No,No,No,Yes,No
226,4.69,Short,F,No,50,No,No,No,No,No,No,No
227,7.4,Long,F,Yes,51,Yes,No,No,No,Yes,No,No
228,7.09,Long,F,No,52,No,No,No,No,No,No,No
229,8.36,Medium,F,Yes,33,Yes,No,No,Yes,No,No,Yes
230,10.04,Long,M,Yes,27,No,No,No,Yes,No,No,Yes
231,7.16,Medium,F,Yes,29,Yes,No,No,No,Yes,Yes,No
232,4.35,Medium,M,Yes,29,No,Yes,No,No,No,Yes,No
233,9.5,Medium,F,No,43,No,No,No,No,No,Yes,No
234,8.82,Long,F,Yes,34,No,No,No,No,Yes,No,No
235,3.87,Short,M,Yes,42,Yes,Yes,No,No,No,No,No
236,2.43,Long,M,Yes,23,No,No,No,No,No,No,No
237,2.19,Long,M,No,24,No,Yes,No,No,No,No,No
238,7.77,Long,F,Yes,38,Yes,Yes,No,No,No,Yes,No
239,8.73,Medium,F,Yes,39,No,No,No,Yes,Yes,No,No
240,7.23,Short,F,Yes,25,No,No,No,No,No,No,No
241,8.44,Medium,F,No,53,No,No,No,No,Yes,No,Yes
242,6.13,Medium,F,No,43,No,No,No,No,Yes,No,No
243,6.99,Medium,F,No,41,No,No,No,No,No,No,No
244,9.94,Long,F,No,21,No,Yes,No,No,No,Yes,No
245,6.11,Short,F,No,38,No,No,No,Yes,No,No,Yes
246,4.88,Long,F,No,44,Yes,No,No,No,No,Yes,No
247,4.54,Long,M,Yes,21,No,No,No,No,Yes,No,Yes
248,7.58,Long,M,Yes,53,No,No,No,No,No,No,No
249,4.22,Long,M,Yes,49,No,Yes,No,No,No,Yes,No
250,3.91,Long,M,Yes,48,No,No,No,Yes,No,No,Yes
251,7.95,Short,M,No,29,No,No,No,No,No,No,Yes
252,9.23,Long,F,No,30,Yes,No,Yes,Yes,Yes,Yes,No
253,7.66,Long,F,Yes,31,Yes,No,No,No,Yes,No,No
254,3.43,Long,F,No,19,No,No,No,No,No,Yes,No
255,6.24,Long,F,Yes,51,Yes,No,No,No,No,Yes,Yes
256,2.36,Medium,M,No,31,No,Yes,No,No,No,No,No
257,9.43,Medium,F,Yes,32,No,No,No,No,No,Yes,No
258,2.62,Medium,F,No,40,Yes,No,No,No,No,No,No
259,9.33,Medium,M,No,46,No,Yes,No,No,No,Yes,No
260,9.46,Medium,F,Yes,27,Yes,Yes,No,No,Yes,Yes,No
261,7.4,Medium,F,Yes,49,No,Yes,No,No,Yes,Yes,No
262,9.75,Short,F,No,57,No,No,No,No,Yes,No,Yes
263,4.91,Medium,F,Yes,22,No,No,Yes,No,No,No,No
264,3.1,Short,M,No,25,No,No,No,No,No,No,No
265,9.38,Long,F,Yes,50,No,No,No,No,No,No,No
266,10.08,Medium,M,Yes,50,No,No,No,No,Yes,No,No
267,4.92,Medium,M,No,55,No,No,No,No,No,Yes,No
268,8.35,Long,M,No,39,Yes,Yes,No,No,No,No,No
269,6.79,Long,M,No,56,No,No,No,No,No,No,No
270,4.43,Medium,F,No,49,No,No,Yes,No,Yes,No,Yes
271,2.28,Long,F,Yes,40,Yes,No,No,No,No,No,No
272,2.65,Medium,F,No,37,No,No,No,No,No,No,No
273,9.86,Medium,M,Yes,22,Yes,Yes,No,No,No,Yes,No
274,6.83,Long,M,Yes,44,Yes,No,No,No,No,No,No
275,7.9,Long,F,Yes,42,No,No,No,No,Yes,No,No
276,9.4,Medium,M,No,38,Yes,No,No,No,Yes,No,No
277,2.91,Long,F,Yes,31,No,No,No,No,No,Yes,No
278,8.77,Long,M,No,49,Yes,Yes,Yes,Yes,No,Yes,No
279,5.98,Medium,M,No,38,No,No,No,No,No,Yes,No
280,3.86,Long,M,Yes,43,No,No,No,No,No,No,No
281,5.39,Long,M,Yes,35,Yes,No,No,Yes,Yes,No,No
282,2.64,Long,F,No,37,No,No,No,No,No,No,No
283,9.44,Long,F,No,39,No,No,No,No,Yes,No,No
284,7.18,Long,M,No,47,Yes,No,Yes,Yes,Yes,No,Yes
285,7.15,Long,F,No,50,No,No,No,No,No,No,No
286,8.68,Short,M,Yes,39,Yes,No,Yes,No,Yes,Yes,No
287,4.22,Medium,F,No,46,Yes,Yes,Yes,No,No,No,Yes
288,9.35,Long,F,Yes,46,No,No,No,No,No,No,No
289,5.51,Medium,F,Yes,32,No,No,No,No,No,Yes,No
290,3.01,Short,F,No,54,Yes,No,No,No,No,No,No
291,4.46,Medium,F,Yes,36,No,No,No,No,No,Yes,No
292,2.4,Short,M,No,21,Yes,No,Yes,Yes,No,Yes,No
293,2.2,Medium,M,Yes,45,No,No,No,No,No,No,No
294,7.23,Medium,F,Yes,50,Yes,Yes,Yes,Yes,Yes,Yes,Yes
295,4.32,Medium,F,No,34,Yes,Yes,Yes,No,No,Yes,Yes
296,2.42,Long,M,No,21,Yes,No,No,No,No,No,No
297,3.26,Long,M,No,28,Yes,No,No,No,Yes,Yes,No
298,4.64,Short,F,No,50,Yes,No,No,No,Yes,No,No
299,8.35,Medium,F,Yes,54,Yes,No,No,No,Yes,No,No
300,7.8,Medium,M,Yes,31,No,Yes,No,No,No,No,No
301,3.08,Short,F,No,37,Yes,No,No,No,Yes,No,No
302,5.92,Medium,M,No,26,No,No,No,No,No,No,No
303,2.93,Medium,F,Yes,34,No,No,No,No,No,No,No
304,7.17,Short,M,No,52,Yes,Yes,No,Yes,Yes,No,No
305,4.33,Short,M,Yes,32,No,No,No,No,No,No,No
306,5.75,Short,M,No,39,Yes,Yes,No,No,No,Yes,Yes
307,8.94,Long,F,Yes,40,No,No,No,No,No,No,No
308,9.32,Long,F,Yes,49,No,No,No,Yes,No,No,No
309,8.34,Short,M,No,24,No,Yes,Yes,No,No,Yes,No
310,8.62,Medium,M,Yes,32,No,No,No,No,No,No,No
311,9.09,Short,F,No,50,No,No,No,No,No,Yes,No
312,6.1,Long,M,No,20,No,No,No,No,No,Yes,No
313,4.43,Medium,F,Yes,35,No,No,No,No,No,Yes,No
314,2.21,Medium,F,Yes,43,Yes,No,No,No,No,No,No
315,7.24,Long,F,No,47,No,No,No,No,No,No,No
316,4.52,Medium,M,Yes,53,Yes,Yes,Yes,Yes,No,Yes,No
317,3.87,Medium,M,No,21,No,No,No,No,No,No,No
318,2.24,Long,M,No,24,No,No,No,Yes,Yes,No,Yes
319,3.48,Long,F,No,51,Yes,Yes,No,No,Yes,Yes,Yes
320,7.17,Short,M,No,55,No,No,No,No,Yes,No,No
321,5.5,Long,F,Yes,53,No,No,No,No,No,No,No
322,4.01,Long,F,Yes,44,No,No,No,No,No,Yes,No
323,3.03,Long,M,No,26,Yes,Yes,No,No,No,Yes,No
324,5.28,Short,F,Yes,46,No,Yes,Yes,No,No,Yes,Yes
325,5.83,Medium,M,No,40,No,No,No,No,No,No,No
326,3.96,Medium,F,Yes,37,No,No,No,No,No,No,No
327,2.26,Short,F,Yes,52,No,Yes,No,No,Yes,No,No
328,6.01,Short,M,Yes,20,No,No,No,Yes,No,No,No
329,8.62,Short,M,No,47,No,No,No,No,No,No,No
330,6.57,Medium,F,No,32,No,Yes,No,No,No,No,No
331,2.27,Medium,F,No,20,No,Yes,No,No,No,No,No
332,4.2,Short,F,Yes,38,Yes,No,No,Yes,Yes,No,No
333,3.84,Long,F,Yes,31,No,No,No,No,Yes,No,Yes
334,9.47,Long,M,No,27,Yes,No,No,No,No,No,Yes
335,8.67,Long,M,Yes,19,No,No,No,No,Yes,No,No
336,8.67,Medium,F,Yes,48,Yes,Yes,Yes,No,No,Yes,No
337,5.33,Short,M,Yes,45,No,Yes,Yes,No,Yes,Yes,Yes
338,8.96,Short,F,Yes,52,No,No,No,No,No,No,No
339,9.24,Medium,M,No,51,No,Yes,No,No,No,No,Yes
340,8.74,Medium,M,Yes,26,Yes,No,No,No,Yes,No,No
341,9.13,Long,F,Yes,31,No,Yes,No,No,Yes,Yes,No
342,2.54,Long,F,No,32,Yes,No,No,No,No,Yes,No
343,7.21,Medium,F,No,38,No,No,No,No,No,Yes,No
344,2.6,Long,M,No,51,No,No,No,No,No,Yes,No
345,6.31,Medium,M,No,53,No,No,No,No,No,No,No
346,5.67,Long,F,No,32,No,No,No,No,Yes,No,No
347,3.03,Medium,F,Yes,26,Yes,Yes,Yes,No,Yes,No,Yes
348,7.4,Short,M,No,48,Yes,Yes,Yes,No,No,Yes,No
349,4.45,Long,F,No,52,No,No,No,No,No,No,No
350,5.02,Long,M,No,54,No,Yes,No,No,No,Yes,No
351,4.08,Long,F,Yes,55,Yes,No,Yes,No,No,Yes,Yes
352,9.75,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,Yes,No
353,6.14,Medium,M,No,24,No,Yes,Yes,No,Yes,Yes,No
354,3.69,Medium,M,Yes,52,No,No,No,No,No,No,No
355,6.26,Medium,M,No,53,Yes,No,Yes,No,No,No,No
356,3.8,Medium,F,Yes,23,No,No,No,No,Yes,No,Yes
357,5.37,Medium,M,Yes,30,No,Yes,No,No,No,Yes,No
358,9.09,Short,F,Yes,45,Yes,Yes,Yes,No,Yes,Yes,Yes
359,7.37,Long,M,Yes,48,No,No,No,No,No,Yes,No
360,6.57,Medium,M,No,22,No,No,No,No,No,No,No
361,7.04,Medium,F,No,53,No,No,No,No,No,No,No
362,2.82,Medium,M,Yes,42,Yes,No,No,No,Yes,No,No
363,5.57,Medium,F,Yes,30,No,No,No,No,No,No,No
364,9.49,Medium,F,Yes,24,No,No,No,No,No,No,No
365,7.7,Medium,F,No,44,No,No,No,No,No,No,No
366,4.31,Short,F,No,39,Yes,Yes,No,No,No,No,No
367,7.57,Short,F,Yes,44,Yes,Yes,Yes,No,No,Yes,Yes
368,8.61,Long,M,Yes,25,No,No,No,No,Yes,No,No
369,7.47,Long,M,No,37,No,No,No,No,No,No,No
370,9.41,Medium,F,No,41,No,No,No,No,Yes,Yes,No
371,9.48,Long,F,Yes,49,No,No,No,No,No,No,No
372,7.96,Medium,F,Yes,52,No,Yes,No,No,No,Yes,Yes
373,9.01,Long,F,Yes,42,No,No,No,No,No,No,No
374,6.62,Long,M,Yes,38,Yes,Yes,Yes,No,No,Yes,No
375,4.32,Medium,M,No,48,No,No,No,No,Yes,No,No
376,3.04,Medium,M,No,33,Yes,No,No,No,No,No,Yes
377,8.84,Medium,F,No,33,No,No,No,No,No,No,No
378,8.67,Medium,M,No,37,Yes,No,No,No,No,Yes,No
379,7.29,Long,M,Yes,51,Yes,No,No,No,No,Yes,No
380,6.99,Medium,F,No,49,Yes,No,Yes,No,Yes,Yes,No
381,6.58,Medium,M,No,52,No,No,No,No,No,Yes,No
382,5.35,Long,F,Yes,52,No,No,No,No,Yes,No,No
383,10.01,Short,F,Yes,53,No,No,No,No,No,Yes,No
384,7.49,Medium,F,No,27,No,No,No,No,Yes,No,No
385,4.05,Short,M,No,40,No,Yes,Yes,No,No,Yes,No
386,4.53,Medium,M,No,45,No,No,No,No,Yes,No,No
387,3.2,Short,F,No,35,Yes,No,No,No,No,Yes,No
388,2.98,Short,F,No,33,Yes,No,No,No,Yes,Yes,Yes
389,7.89,Short,M,No,28,Yes,Yes,Yes,No,Yes,Yes,No
390,9.05,Short,F,Yes,50,No,Yes,No,No,No,Yes,No
391,7.19,Long,F,No,47,Yes,Yes,No,No,Yes,No,No
392,4.06,Medium,M,No,21,No,No,No,No,No,No,No
393,8.03,Long,M,No,18,No,No,No,No,No,No,No
394,8.31,Long,F,No,39,No,No,No,No,No,No,No
395,6.77,Medium,F,No,21,Yes,No,No,No,No,No,No
396,7.3,Medium,M,Yes,49,No,No,No,No,No,No,No
397,3.1,Medium,F,Yes,25,Yes,Yes,Yes,No,Yes,Yes,No
398,6.61,Medium,F,No,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes
399,3.28,Short,M,No,33,No,No,No,No,Yes,No,No
400,4.21,Short,M,Yes,32,Yes,Yes,Yes,No,No,Yes,No
401,7.16,Long,M,No,46,No,No,No,No,No,Yes,No
402,8.58,Medium,M,Yes,32,No,Yes,Yes,No,Yes,Yes,No
403,3.09,Long,M,Yes,27,No,No,No,No,Yes,No,No
404,7.24,Medium,F,Yes,31,Yes,Yes,No,No,No,Yes,No
405,6.21,Medium,F,Yes,24,No,No,No,No,No,No,No
406,9.7,Medium,F,No,42,No,No,No,No,No,No,Yes
407,6.65,Short,M,No,22,Yes,Yes,No,No,Yes,Yes,No
408,8.75,Medium,M,No,29,Yes,No,No,No,No,Yes,No
409,3.84,Medium,F,No,28,No,No,No,Yes,Yes,No,Yes
