Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
62449,2.55,Medium,M,Yes,50,No,Yes,Yes,No,No,Yes,No
1794,4.09,Short,M,No,39,No,No,No,No,No,No,No
80234,9.31,Long,M,Yes,46,No,No,No,No,No,No,No
60879,5.91,Medium,M,No,48,No,No,No,No,No,Yes,No
14880,7.52,Medium,F,No,51,No,No,Yes,Yes,No,Yes,No
48257,8.79,Long,F,No,30,No,No,No,No,No,No,No
6799,8.03,Long,M,No,18,No,No,No,No,No,No,No
86585,6.5,Medium,F,No,24,No,No,No,No,Yes,No,No
83437,8.98,Long,F,Yes,32,Yes,No,No,No,No,Yes,No
91243,7.48,Long,M,Yes,28,Yes,No,No,No,No,No,No
35251,8.67,Long,M,Yes,21,No,No,No,No,Yes,Yes,No
82678,5.21,Medium,M,Yes,44,No,No,No,No,No,No,No
92863,2.56,Long,F,Yes,53,Yes,No,No,No,Yes,Yes,Yes
88671,2.42,Medium,F,No,18,No,Yes,No,No,No,No,No
62418,5.39,Long,M,Yes,35,Yes,No,No,Yes,Yes,No,No
53650,7.91,Long,M,No,53,Yes,Yes,Yes,No,No,No,No
25449,9.38,Long,M,No,32,No,Yes,No,No,No,No,Yes
89095,4.47,Long,F,No,53,No,Yes,Yes,No,No,Yes,No
41057,6.55,Long,M,No,49,No,No,No,No,No,No,No
14419,6.16,Long,F,No,52,No,Yes,Yes,Yes,Yes,Yes,Yes
41613,6.16,Medium,F,No,20,Yes,Yes,Yes,No,No,No,No
21103,8.14,Long,F,Yes,51,No,Yes,No,No,No,Yes,No
20417,2.32,Short,F,Yes,30,No,No,No,No,No,Yes,No
73204,7.29,Short,F,No,20,No,No,No,No,No,No,No
61271,5.79,Medium,F,No,37,Yes,No,No,No,Yes,Yes,No
23922,6.2,Short,F,No,42,No,No,No,No,Yes,No,No
13696,5.96,Long,M,Yes,32,No,Yes,No,Yes,Yes,Yes,No
20465,3.91,Long,M,Yes,23,No,No,No,No,No,Yes,Yes
28885,2.65,Medium,F,No,37,No,No,No,No,No,No,No
47261,6.98,Long,F,No,44,No,No,No,No,No,No,No
29440,4.52,Long,M,No,33,Yes,No,No,No,Yes,No,Yes
21374,7.52,Long,F,No,53,No,Yes,No,Yes,Yes,Yes,Yes
52468,4.85,Medium,M,No,56,No,Yes,No,No,No,Yes,No
39974,8.86,Long,F,No,45,Yes,Yes,No,No,No,No,No
80378,4.68,Short,F,No,45,No,No,No,No,No,No,No
63689,7.67,Long,F,Yes,23,No,No,No,No,No,No,No
73353,2.83,Short,F,No,31,Yes,No,No,No,Yes,No,No
61643,6.75,Medium,M,Yes,48,Yes,No,No,No,Yes,No,No
95578,7.32,Long,F,Yes,48,Yes,No,No,No,No,No,No
13310,2.66,Short,F,No,47,No,No,No,No,Yes,Yes,No
96607,8.66,Long,M,No,49,No,No,No,No,No,No,No
61061,2.27,Long,F,No,36,Yes,No,Yes,No,No,No,No
24194,4.57,Medium,M,Yes,29,Yes,No,No,No,Yes,No,No
47359,8.72,Medium,F,Yes,40,No,No,No,No,No,No,No
70921,5.22,Long,M,Yes,27,No,No,No,No,No,No,No
27291,4.58,Short,M,No,44,Yes,Yes,Yes,No,No,No,No
41599,10.02,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
6378,6.05,Long,M,Yes,38,No,No,No,No,No,Yes,No
56311,2.19,Long,M,No,26,No,No,No,No,No,Yes,No
68919,7.25,Long,M,No,23,Yes,No,Yes,No,No,Yes,Yes
48344,7.05,Long,F,No,39,No,No,No,No,No,No,No
35732,6.55,Long,M,Yes,36,No,No,No,No,No,No,No
99502,2.47,Medium,M,No,26,No,No,No,No,No,No,Yes
3922,3.25,Long,F,Yes,43,Yes,No,No,No,Yes,No,No
49,8.49,Long,M,No,23,No,No,No,No,No,No,Yes
85509,7.22,Long,F,No,20,Yes,Yes,No,No,Yes,Yes,No
17815,5.43,Medium,M,No,44,No,No,No,No,No,No,No
12220,8.67,Long,F,Yes,24,Yes,No,No,Yes,Yes,No,Yes
90665,5.61,Long,F,No,50,Yes,No,No,No,No,Yes,No
36118,3.03,Medium,F,Yes,26,Yes,Yes,Yes,No,Yes,No,Yes
67639,5.5,Long,M,No,53,Yes,No,Yes,No,No,Yes,No
40036,4.45,Long,F,No,50,Yes,Yes,Yes,No,No,Yes,No
13173,6.85,Short,F,Yes,45,Yes,Yes,Yes,No,No,Yes,No
26024,7.62,Medium,F,Yes,23,No,No,No,No,No,No,Yes
62900,8.71,Long,F,Yes,44,Yes,Yes,Yes,No,Yes,Yes,No
39458,5.28,Short,F,No,29,No,No,No,No,No,No,No
13954,5.52,Short,F,Yes,44,No,No,No,No,No,No,No
98943,9.06,Medium,M,No,30,Yes,Yes,Yes,No,No,Yes,No
49720,9.74,Short,M,No,41,Yes,No,No,No,No,Yes,Yes
3660,3.7,Short,F,Yes,55,No,No,No,No,Yes,No,No
84844,6.56,Medium,M,No,55,No,Yes,No,No,No,Yes,No
78716,5.99,Medium,F,No,29,No,No,No,No,No,No,No
29652,5.54,Long,M,Yes,27,Yes,Yes,Yes,No,No,Yes,No
89528,7.96,Medium,F,Yes,52,No,Yes,No,No,No,Yes,Yes
43382,3.16,Long,F,No,21,No,Yes,Yes,No,No,Yes,Yes
73471,10.02,Short,F,No,33,No,No,No,No,No,Yes,No
51925,7.25,Short,M,No,53,No,No,No,No,Yes,No,No
6644,4.65,Long,F,Yes,28,No,No,No,No,No,No,No
66311,8.67,Long,F,No,56,No,No,No,No,Yes,No,No
79235,4.56,Long,M,Yes,46,Yes,Yes,No,No,Yes,Yes,No
15120,6.71,Short,M,No,23,Yes,No,No,No,No,Yes,No
27409,7.58,Long,M,Yes,32,No,No,No,No,No,No,No
95160,7.24,Short,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
63084,5.37,Long,F,No,44,Yes,No,No,No,No,No,No
20796,4.26,Long,F,Yes,22,Yes,No,No,No,No,No,No
45092,7.28,Long,M,No,33,No,Yes,No,No,Yes,Yes,No
42487,3.5,Long,M,No,37,No,No,No,No,Yes,No,Yes
68162,6.88,Medium,F,Yes,29,No,No,No,No,Yes,No,No
90776,3.04,Long,M,Yes,42,Yes,No,No,No,Yes,Yes,No
10343,7.72,Long,M,No,53,Yes,Yes,No,No,No,Yes,Yes
27923,9.22,Long,M,No,50,No,Yes,No,Yes,No,Yes,Yes
78409,3.76,Medium,M,No,43,No,No,No,No,No,Yes,No
29114,2.51,Long,F,No,21,No,No,No,No,No,Yes,No
60158,2.25,Medium,F,No,52,No,No,No,No,Yes,No,Yes
26928,9.51,Long,M,No,25,No,No,No,No,Yes,No,No
44647,4.58,Short,M,Yes,25,Yes,No,No,No,No,No,No
8353,7.66,Long,F,Yes,31,Yes,No,No,No,Yes,No,No
11610,5.18,Medium,F,Yes,24,No,No,No,No,No,No,No
92338,4.78,Short,M,Yes,49,Yes,Yes,No,No,Yes,Yes,No
27040,6.11,Short,M,Yes,54,No,No,No,No,No,No,No
75827,7.58,Medium,M,No,48,Yes,Yes,No,No,No,Yes,No
51575,5.24,Medium,F,No,35,Yes,No,No,No,Yes,No,No
92045,8.3,Medium,M,Yes,28,Yes,Yes,No,No,No,Yes,No
96055,3.65,Short,F,Yes,22,Yes,Yes,Yes,No,No,Yes,No
38163,5.55,Medium,M,Yes,45,No,No,No,No,No,No,No
17037,9.48,Short,M,Yes,48,No,No,No,No,No,Yes,No
90904,8.3,Long,F,Yes,25,No,No,No,No,No,Yes,No
84144,2.11,Long,M,Yes,47,Yes,Yes,No,No,Yes,Yes,No
18004,6.89,Medium,F,No,37,Yes,No,No,Yes,No,No,No
94101,7.57,Medium,M,No,26,Yes,No,No,No,Yes,Yes,No
92434,6.15,Medium,F,No,49,No,Yes,Yes,No,No,Yes,No
25414,8.09,Long,F,Yes,37,Yes,Yes,No,No,No,Yes,No
95710,4.05,Short,F,Yes,37,No,Yes,No,No,Yes,Yes,No
53871,7.6,Short,F,Yes,44,No,Yes,Yes,Yes,Yes,Yes,No
68938,6.31,Short,F,Yes,48,No,No,No,No,Yes,No,No
52218,2.77,Long,M,Yes,30,No,No,No,No,No,No,No
787,5.15,Long,M,Yes,26,Yes,No,Yes,No,No,Yes,Yes
75175,8.82,Long,F,No,24,No,No,No,Yes,No,No,Yes
5307,3.18,Short,M,No,36,No,No,No,No,No,No,No
93508,6.57,Medium,F,No,32,No,Yes,No,No,No,No,No
19259,6.71,Short,M,Yes,38,Yes,No,No,Yes,Yes,No,No
81995,3.3,Long,M,Yes,49,No,Yes,Yes,No,Yes,Yes,No
92282,2.32,Medium,F,No,17,No,No,No,No,No,Yes,No
50707,3,Medium,F,Yes,35,No,No,No,No,No,No,No
86942,6.59,Short,F,No,38,No,No,No,No,No,No,No
84188,8.35,Long,F,Yes,48,No,No,No,No,No,Yes,No
79530,5.9,Short,M,No,21,No,No,No,No,No,No,No
73695,7.49,Long,F,No,43,No,No,No,No,No,No,No
8977,7.27,Long,M,No,33,No,No,No,No,No,Yes,No
15928,7.09,Long,M,No,42,Yes,Yes,No,No,No,Yes,Yes
48194,3.5,Long,F,No,46,No,Yes,Yes,Yes,Yes,Yes,Yes
48043,2.85,Long,M,No,34,No,No,No,No,No,No,No
216,5,Long,F,Yes,28,Yes,No,No,Yes,Yes,No,Yes
50584,8.09,Long,F,Yes,44,No,No,No,No,No,Yes,No
96522,3.76,Short,M,Yes,41,No,Yes,No,No,No,Yes,Yes
11937,8.4,Long,M,No,54,No,No,No,No,No,Yes,No
47165,4.3,Long,M,Yes,24,No,No,No,No,No,No,No
57877,8.43,Long,M,No,25,No,No,No,No,No,No,Yes
37235,4.38,Short,M,Yes,23,No,No,Yes,No,Yes,Yes,No
19135,4.38,Medium,M,No,36,No,No,No,No,No,No,No
89946,6.85,Short,F,No,44,Yes,Yes,No,No,Yes,Yes,No
10421,7.76,Long,F,No,48,Yes,No,No,No,Yes,No,Yes
76321,4.87,Short,F,No,41,Yes,No,No,No,No,No,No
63486,7.79,Long,M,No,25,No,No,No,No,No,No,No
41708,5.86,Long,M,No,30,Yes,No,No,No,No,No,No
14372,8.94,Medium,F,Yes,32,No,No,No,No,Yes,No,No
92351,7.06,Long,F,Yes,49,No,Yes,No,Yes,Yes,No,No
11705,8.52,Medium,F,No,21,No,No,No,No,No,No,No
33672,2.86,Short,F,No,47,Yes,Yes,Yes,No,No,Yes,No
56306,7.1,Medium,M,Yes,20,Yes,Yes,No,No,Yes,Yes,No
65846,2.93,Medium,F,Yes,34,No,No,No,No,No,No,No
88784,7.23,Short,F,No,20,Yes,No,No,No,No,No,No
26735,8.19,Short,F,Yes,28,No,No,No,No,No,No,Yes
95975,6.31,Long,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
46072,5.34,Medium,F,Yes,22,Yes,Yes,Yes,Yes,No,Yes,No
28027,6.42,Medium,M,Yes,43,Yes,Yes,No,No,No,No,Yes
71161,3.5,Long,F,No,43,No,No,No,No,No,No,Yes
38769,8.51,Long,M,No,37,No,No,No,No,No,Yes,No
81781,3.11,Short,F,No,33,No,No,No,No,No,No,No
32992,3.75,Medium,M,No,42,Yes,Yes,No,No,No,Yes,No
61467,6.67,Short,F,Yes,25,No,No,Yes,No,No,Yes,No
77880,5,Medium,M,No,43,No,No,No,No,No,No,No
51313,8.85,Short,F,Yes,28,No,Yes,No,No,Yes,Yes,No
25035,9.32,Long,F,Yes,27,No,No,No,No,No,No,No
18070,6.39,Short,F,Yes,46,No,No,No,No,No,No,No
45535,8.66,Long,F,Yes,29,No,Yes,No,No,No,Yes,No
85709,3.78,Medium,M,Yes,52,No,No,No,No,No,Yes,No
25273,6.05,Long,F,No,50,No,Yes,No,No,Yes,Yes,No
26747,4.53,Long,M,Yes,47,No,No,No,No,No,No,Yes
21504,8.58,Long,M,Yes,40,Yes,No,No,No,No,No,No
22664,8.32,Long,F,No,55,Yes,Yes,No,No,No,Yes,Yes
80847,4.19,Long,F,Yes,32,Yes,No,No,No,No,No,No
83767,3.35,Long,M,No,31,Yes,Yes,Yes,No,No,Yes,No
48923,5.33,Short,M,Yes,45,No,Yes,Yes,No,Yes,Yes,Yes
37175,7.05,Short,M,Yes,35,No,Yes,No,Yes,Yes,Yes,No
66162,5.49,Long,F,No,45,Yes,No,No,No,No,No,Yes
68220,5.55,Long,M,Yes,27,No,No,No,No,No,No,No
24330,2.84,Medium,F,Yes,52,No,No,No,No,No,No,Yes
68010,5.69,Long,M,Yes,32,Yes,Yes,Yes,No,Yes,Yes,No
11823,7.73,Long,F,Yes,21,Yes,Yes,Yes,No,Yes,Yes,No
37122,9.92,Medium,M,No,37,No,No,No,No,No,No,No
37110,3.97,Long,F,Yes,40,No,No,Yes,No,No,Yes,No
82868,4.18,Long,M,Yes,21,No,No,No,No,No,No,No
5841,7.82,Long,M,Yes,21,Yes,Yes,No,No,No,Yes,No
34236,7.08,Long,F,Yes,36,Yes,Yes,No,No,No,Yes,No
23940,6.4,Short,F,Yes,44,No,No,No,No,No,No,Yes
93078,6.65,Short,M,No,22,Yes,Yes,No,No,Yes,Yes,No
96939,7.08,Long,F,Yes,29,No,No,No,No,Yes,No,Yes
30320,5.17,Long,F,No,28,No,No,No,No,Yes,No,No
15797,9.12,Medium,F,Yes,34,No,No,No,No,Yes,Yes,Yes
8765,6.26,Short,F,Yes,21,No,Yes,No,No,Yes,Yes,No
59338,6.11,Long,M,No,36,Yes,Yes,Yes,No,No,No,Yes
2158,8.36,Medium,M,Yes,38,No,No,No,No,No,No,Yes
92647,4.61,Long,M,Yes,45,Yes,No,No,No,No,Yes,No
16796,7.13,Short,M,No,37,No,Yes,No,Yes,No,No,No
44513,2.8,Medium,F,Yes,45,Yes,No,No,No,No,No,No
31195,5.59,Medium,M,Yes,17,No,No,No,No,No,No,No
75354,8.69,Medium,M,No,42,Yes,No,Yes,No,No,No,No
14856,7.26,Short,F,No,22,No,No,No,No,No,No,No
33883,9.53,Short,M,No,33,Yes,No,No,Yes,Yes,No,Yes
29510,6.84,Medium,F,Yes,48,Yes,No,No,No,No,No,Yes
43924,8.04,Long,M,No,18,No,No,No,No,Yes,No,No
15013,7.24,Long,F,No,47,No,No,No,No,No,No,No
59779,7.03,Short,F,Yes,51,No,No,No,No,No,No,No
90745,4.55,Short,F,Yes,26,Yes,No,Yes,No,No,No,No
73648,2.32,Medium,F,No,53,Yes,Yes,No,No,Yes,Yes,Yes
38339,9.37,Long,F,No,40,No,No,No,No,Yes,No,No
79446,5.51,Short,M,No,21,Yes,Yes,No,No,Yes,Yes,No
27347,4.23,Long,M,Yes,18,Yes,No,No,No,No,Yes,No
21368,6.4,Medium,F,No,25,No,No,No,No,No,No,No
10315,2.82,Medium,F,No,22,Yes,No,No,No,Yes,Yes,Yes
29517,7.26,Medium,M,Yes,44,No,No,No,No,No,No,No
99305,9.72,Short,M,No,31,Yes,No,No,No,Yes,No,No
1727,10.03,Medium,F,No,34,No,No,No,No,No,Yes,No
5901,3.57,Medium,M,Yes,36,No,No,No,No,Yes,No,Yes
5537,9.36,Long,M,Yes,43,Yes,Yes,No,No,Yes,No,No
17591,6.63,Long,M,No,47,Yes,Yes,Yes,No,Yes,No,No
65765,6.41,Long,M,Yes,50,No,No,No,No,No,No,No
2061,5.94,Long,F,No,40,Yes,Yes,No,No,No,Yes,No
20468,5.54,Long,F,Yes,24,Yes,No,No,No,No,Yes,No
32861,7.89,Medium,M,Yes,35,No,No,No,No,No,No,No
67542,3.59,Medium,F,Yes,43,Yes,No,No,No,Yes,No,No
68193,5.02,Short,M,Yes,25,Yes,No,No,No,Yes,No,No
53439,10.11,Medium,F,No,29,No,No,No,Yes,Yes,No,No
8032,9.4,Medium,M,No,38,Yes,No,No,No,Yes,No,No
74207,2.81,Long,F,Yes,50,No,No,No,No,No,Yes,No
93126,6.78,Medium,M,No,41,No,No,No,No,No,No,No
42805,9.42,Long,M,Yes,42,No,No,No,No,No,No,No
77571,5.03,Long,F,No,19,No,No,No,No,Yes,No,No
79125,7.08,Long,F,No,26,No,Yes,No,No,No,No,No
40602,4.79,Medium,M,No,52,Yes,Yes,No,Yes,Yes,No,Yes
80114,4.28,Medium,M,Yes,52,No,No,No,No,No,No,No
25177,2.62,Medium,F,No,40,Yes,No,No,No,No,No,No
36430,8.87,Long,F,No,20,No,No,No,No,No,No,No
90994,8.57,Short,F,Yes,44,Yes,Yes,No,Yes,No,Yes,No
52663,6.52,Long,M,No,49,No,No,No,No,No,Yes,No
17920,3.76,Short,M,Yes,20,No,No,No,No,Yes,No,No
40951,5.93,Short,F,Yes,29,No,No,No,No,No,No,No
73889,5.36,Short,F,No,19,No,Yes,No,No,No,Yes,No
81441,10.07,Medium,M,Yes,47,No,No,No,No,No,No,No
7425,6.8,Long,M,No,55,Yes,No,Yes,No,Yes,Yes,No
72729,7.56,Long,M,No,22,Yes,No,No,No,No,No,No
3696,9.68,Medium,M,Yes,44,No,No,No,No,No,No,No
81689,4.03,Medium,M,No,52,Yes,No,No,No,No,No,No
69779,9.34,Long,F,No,37,Yes,No,No,No,Yes,Yes,No
79836,8.63,Medium,F,No,44,No,Yes,Yes,No,Yes,Yes,No
10423,9.2,Long,F,Yes,50,No,No,No,No,Yes,No,No
17578,4.11,Long,M,No,23,Yes,Yes,No,No,Yes,No,No
31394,8.49,Long,M,No,36,No,No,No,No,Yes,No,No
70325,7.05,Medium,F,Yes,27,No,No,No,No,Yes,No,No
33322,2.16,Long,F,No,37,No,No,No,No,No,No,No
94031,2.29,Medium,F,No,51,No,No,No,Yes,No,No,Yes
97808,2.27,Medium,M,Yes,31,No,No,No,No,No,Yes,No
56100,4.83,Medium,M,No,25,No,No,No,No,No,No,No
16408,6.27,Medium,F,Yes,50,No,No,No,No,Yes,No,No
78832,3.48,Short,F,No,50,Yes,Yes,No,No,No,Yes,No
22763,7.92,Long,F,Yes,37,Yes,Yes,Yes,Yes,No,Yes,Yes
93205,4.64,Short,F,No,50,Yes,No,No,No,Yes,No,No
18812,6.07,Medium,F,Yes,48,No,No,No,Yes,Yes,Yes,Yes
50818,9.47,Short,M,Yes,24,No,No,No,No,No,Yes,No
13341,4.31,Long,M,No,36,Yes,Yes,Yes,No,Yes,Yes,No
76340,8.77,Short,F,No,37,No,Yes,Yes,No,Yes,Yes,No
6054,2.22,Medium,M,Yes,43,Yes,Yes,No,No,Yes,Yes,No
90183,6.38,Short,F,Yes,47,No,Yes,Yes,No,No,Yes,Yes
62966,4.7,Short,M,No,31,Yes,No,No,No,No,No,No
95438,4.19,Long,F,Yes,20,Yes,No,No,No,No,No,No
83645,6.6,Long,F,No,20,Yes,No,No,No,No,No,No
46014,6.42,Long,M,Yes,38,No,No,No,No,No,No,Yes
48064,6.09,Medium,M,No,52,No,No,No,No,No,No,No
51236,7.18,Long,F,No,50,No,No,No,No,Yes,No,No
22225,6.82,Medium,M,Yes,29,Yes,Yes,Yes,Yes,Yes,Yes,Yes
37406,5.82,Short,M,Yes,35,No,No,No,No,No,Yes,No
4042,3.75,Medium,M,No,45,Yes,No,No,No,No,No,No
15366,5.54,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
95196,7,Long,F,Yes,25,No,No,No,No,No,Yes,No
47779,5.89,Medium,M,No,47,No,No,No,Yes,No,No,No
74039,4.07,Medium,M,No,48,No,No,No,No,Yes,No,No
2399,3.82,Short,M,Yes,24,No,Yes,No,No,No,Yes,Yes
16986,4.06,Medium,M,No,21,No,No,No,No,No,No,No
33556,4.1,Long,M,No,20,No,No,No,No,No,Yes,No
77524,4.55,Long,M,No,29,No,Yes,No,No,No,Yes,No
68632,2.85,Medium,M,No,49,No,No,Yes,No,Yes,No,No
20372,6.3,Medium,F,Yes,41,No,No,No,No,No,No,No
46859,8.77,Short,F,Yes,30,Yes,No,No,No,Yes,Yes,No
26419,7.82,Long,F,Yes,43,Yes,Yes,Yes,No,No,Yes,Yes
17735,3.67,Short,F,Yes,51,Yes,No,No,No,Yes,Yes,No
90498,6.63,Short,F,No,39,Yes,No,Yes,No,No,No,No
80513,8.59,Medium,F,Yes,49,No,No,No,No,No,No,No
37982,5,Long,M,No,56,Yes,No,No,No,Yes,No,No
34894,9.9,Medium,F,Yes,26,No,Yes,No,Yes,Yes,Yes,Yes
87599,3.15,Medium,M,No,29,No,No,No,Yes,No,No,No
5079,8.37,Long,F,No,22,No,Yes,No,No,No,Yes,No
91030,6.26,Long,M,No,32,No,No,No,No,No,Yes,No
5817,4.57,Medium,M,Yes,21,No,No,No,No,No,No,No
76943,2.87,Medium,M,No,55,Yes,Yes,Yes,No,No,Yes,No
54507,2.59,Long,M,No,46,No,No,No,No,Yes,No,No
65741,3.53,Short,F,No,19,No,No,No,No,No,No,No
20965,9.75,Long,F,No,37,Yes,Yes,Yes,No,No,Yes,Yes
9505,7.94,Medium,M,No,25,No,Yes,No,No,No,No,No
45672,3.14,Short,F,No,54,Yes,No,Yes,No,No,No,No
13577,7.18,Long,M,No,43,Yes,Yes,Yes,No,Yes,Yes,No
50967,7.51,Short,F,No,22,Yes,Yes,Yes,Yes,Yes,Yes,No
51359,8.99,Medium,F,Yes,30,No,No,Yes,No,No,No,No
68202,5.49,Medium,M,Yes,20,Yes,No,No,No,No,No,No
15220,5.43,Medium,M,Yes,49,Yes,Yes,No,Yes,Yes,Yes,No
88639,6.97,Short,M,Yes,36,No,No,No,No,Yes,No,Yes
85090,5.69,Medium,F,No,40,Yes,Yes,Yes,Yes,No,Yes,No
31379,2.67,Short,M,Yes,22,No,No,No,No,No,No,No
44361,7.99,Long,M,No,52,No,No,No,No,No,No,No
83884,9.32,Long,F,Yes,50,No,No,No,No,No,Yes,No
50394,2.12,Medium,M,Yes,51,No,Yes,Yes,No,No,Yes,No
46116,9.98,Long,M,Yes,22,No,Yes,No,No,No,Yes,No
15324,3.92,Long,M,Yes,49,Yes,No,No,No,No,No,No
83435,3.69,Short,F,Yes,21,No,No,No,No,No,Yes,No
95977,5.84,Long,F,No,40,No,No,No,No,Yes,No,Yes
75395,10.04,Long,M,Yes,26,Yes,Yes,Yes,No,No,Yes,Yes
84037,4.87,Long,F,No,23,No,No,No,No,No,No,No
93695,3.05,Medium,M,Yes,38,No,No,No,No,No,No,No
68214,6.23,Medium,F,Yes,19,No,No,No,No,No,Yes,Yes
72256,3.54,Short,F,No,34,No,Yes,No,No,Yes,No,No
16777,9.87,Short,F,No,57,No,No,No,No,No,No,Yes
60154,5.92,Long,F,No,46,Yes,Yes,No,Yes,Yes,Yes,No
742,7.15,Short,F,Yes,25,Yes,Yes,No,No,No,No,No
65976,8.79,Medium,F,No,36,No,No,No,No,Yes,No,No
42282,7.41,Medium,F,Yes,48,No,No,No,No,Yes,No,No
12428,9.15,Long,F,Yes,47,Yes,Yes,Yes,No,Yes,Yes,No
95889,5.45,Short,F,Yes,28,Yes,No,Yes,No,No,Yes,No
49686,2.22,Medium,F,No,28,No,No,No,No,No,Yes,No
7207,5.1,Long,F,No,47,No,No,No,No,No,No,No
78640,7.79,Long,F,No,22,No,Yes,No,Yes,No,No,No
47742,4.48,Short,F,Yes,24,No,No,No,No,No,Yes,No
29481,7.18,Medium,F,Yes,26,No,No,No,No,No,Yes,No
65365,6.57,Medium,M,No,22,No,No,No,No,No,No,No
85186,7.72,Short,F,No,49,Yes,Yes,Yes,No,Yes,Yes,No
91511,4.82,Short,M,No,47,Yes,Yes,No,No,No,Yes,No
67041,2.96,Long,F,Yes,54,Yes,Yes,No,No,Yes,Yes,No
13968,9.88,Short,F,No,29,Yes,Yes,No,No,No,Yes,No
2618,9.66,Short,M,Yes,46,No,Yes,No,No,No,Yes,No
76119,5.72,Medium,F,Yes,44,No,No,No,No,No,Yes,Yes
57500,3.79,Long,M,Yes,31,No,No,No,No,Yes,No,No
29096,4.19,Long,F,Yes,34,Yes,Yes,No,No,No,No,Yes
84235,5.51,Short,F,No,28,Yes,Yes,No,No,Yes,Yes,No
42438,6.19,Medium,F,Yes,42,No,No,No,No,Yes,No,No
95477,3.46,Long,F,Yes,37,Yes,No,No,No,Yes,No,No
17408,8.82,Long,M,Yes,33,Yes,Yes,No,No,No,Yes,Yes
95054,2.89,Medium,F,Yes,27,Yes,No,No,No,Yes,Yes,No
61449,6.85,Medium,F,Yes,27,No,No,No,No,No,No,No
52862,6.97,Medium,F,No,39,No,No,No,No,No,No,Yes
13990,7.35,Long,F,Yes,31,No,No,No,No,No,No,No
693,8.82,Long,F,Yes,23,No,No,No,No,No,No,No
21188,8.98,Short,F,Yes,31,No,No,No,No,No,No,No
56193,7.62,Long,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
73201,2.53,Short,M,No,55,No,Yes,Yes,No,No,No,Yes
5733,6.44,Short,M,No,36,Yes,No,No,No,Yes,No,No
28453,2.18,Long,F,Yes,25,Yes,No,Yes,No,No,Yes,No
