Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
157,3.36,Long,F,Yes,36,No,No,No,No,No,Yes,No
158,6.93,Medium,M,No,36,Yes,Yes,Yes,No,No,Yes,Yes
159,4.78,Medium,M,No,51,Yes,Yes,Yes,No,No,Yes,No
160,5.7,Long,M,Yes,25,No,No,No,No,Yes,No,No
161,3.37,Medium,F,Yes,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes
162,2.92,Medium,M,Yes,43,No,No,No,No,No,Yes,No
163,8.11,Medium,M,No,21,Yes,No,No,No,No,Yes,No
164,8.73,Medium,F,Yes,39,No,No,No,Yes,Yes,No,No
165,5.83,Medium,F,No,27,No,No,No,No,No,No,No
166,5.74,Short,F,No,38,No,No,Yes,No,Yes,Yes,No
167,3.19,Long,M,No,40,No,Yes,Yes,No,No,Yes,No
168,9.3,Short,M,No,34,No,No,No,No,Yes,No,No
169,8.57,Long,M,Yes,27,Yes,No,No,Yes,Yes,No,No
170,2.65,Long,M,No,48,No,No,No,No,Yes,No,No
171,8.4,Long,F,No,37,No,No,No,No,No,No,No
172,2.77,Long,F,Yes,44,No,No,No,Yes,Yes,Yes,No
173,4.91,Medium,F,Yes,22,No,No,Yes,No,No,No,No
174,4.06,Medium,M,No,21,No,No,No,No,No,No,No
175,4.19,Long,M,Yes,22,No,No,No,No,No,Yes,No
176,7.29,Long,M,No,21,No,No,No,No,Yes,No,No
177,3.77,Medium,M,No,30,No,No,No,No,No,No,No
178,8.81,Long,F,No,41,Yes,No,No,No,No,No,No
179,3.24,Long,M,Yes,56,No,Yes,No,No,No,Yes,Yes
180,9.11,Long,F,No,34,Yes,No,Yes,No,Yes,Yes,Yes
181,9.67,Short,F,No,31,No,No,No,No,Yes,No,Yes
182,5.72,Medium,F,Yes,44,No,No,No,No,No,Yes,Yes
183,5.92,Medium,M,Yes,28,No,No,No,No,No,No,No
184,3.19,Medium,M,No,33,No,No,No,No,Yes,No,No
185,5.26,Medium,M,No,29,Yes,Yes,No,No,No,Yes,No
186,6.48,Medium,M,No,46,No,No,No,No,Yes,No,Yes
187,2.85,Long,M,No,34,No,No,No,No,No,No,No
188,6.1,Medium,M,Yes,36,Yes,Yes,Yes,No,No,Yes,No
189,5.78,Medium,M,Yes,55,Yes,No,No,Yes,Yes,No,Yes
190,8.84,Long,M,Yes,30,No,No,No,No,No,No,No
191,6.39,Long,F,Yes,22,No,No,No,No,No,No,No
192,3.85,Medium,M,No,33,No,No,No,No,No,Yes,No
193,4.62,Medium,F,No,28,Yes,No,No,No,No,No,No
194,5.84,Short,M,No,22,No,No,No,No,No,Yes,No
195,9.84,Medium,F,No,21,No,Yes,No,No,No,No,Yes
196,2.29,Medium,M,No,54,No,No,No,Yes,Yes,No,No
197,5.49,Long,F,Yes,22,No,No,No,No,No,No,No
198,2.62,Medium,F,No,40,Yes,No,No,No,No,No,No
199,6.26,Medium,F,Yes,40,Yes,No,No,No,Yes,Yes,No
200,5.9,Short,M,No,21,No,No,No,No,No,No,No
201,8.94,Long,F,Yes,40,No,No,No,No,No,No,No
202,2.83,Medium,F,Yes,53,No,No,No,No,No,Yes,No
203,8.71,Short,M,No,53,Yes,No,No,No,No,No,No
204,7.59,Long,F,No,50,No,No,No,No,No,No,No
205,5.97,Short,M,Yes,32,No,No,No,No,No,No,No
206,2.03,Short,F,Yes,29,Yes,No,No,No,No,No,Yes
207,7.74,Long,F,Yes,33,No,No,No,No,Yes,No,No
208,2.29,Medium,F,No,23,Yes,Yes,No,No,No,No,No
209,8.02,Long,F,Yes,36,Yes,Yes,No,No,No,No,No
210,8.73,Short,F,Yes,30,Yes,Yes,No,No,No,Yes,No
211,9.17,Long,F,Yes,30,No,No,No,Yes,Yes,No,No
212,7.52,Short,F,Yes,44,Yes,No,Yes,No,Yes,No,Yes
213,4.87,Short,F,No,45,No,No,Yes,Yes,No,Yes,No
214,3.06,Long,F,Yes,52,No,No,No,Yes,No,No,No
215,6.4,Medium,M,No,53,No,No,No,No,Yes,Yes,No
216,2.68,Long,F,No,37,Yes,No,No,No,No,No,No
217,7.71,Medium,M,No,22,No,No,No,No,No,Yes,No
218,7.79,Medium,F,Yes,35,No,No,No,No,Yes,No,No
219,2.93,Long,M,No,22,No,No,No,No,No,No,Yes
220,2.19,Long,F,Yes,33,No,No,No,No,No,No,No
221,7.24,Medium,M,Yes,19,No,No,No,No,No,No,No
222,8.45,Long,F,No,41,No,No,Yes,No,No,No,No
223,8.3,Medium,F,No,55,Yes,No,No,Yes,Yes,Yes,Yes
224,9.42,Long,F,Yes,34,No,No,No,No,No,No,No
225,2.81,Short,M,Yes,23,Yes,No,No,No,No,No,Yes
226,7.94,Medium,M,No,25,No,Yes,No,No,No,No,No
227,9.91,Long,M,Yes,23,No,No,No,No,No,No,No
228,9.33,Medium,M,No,46,No,Yes,No,No,No,Yes,No
229,3.03,Medium,M,No,27,Yes,No,No,No,Yes,No,No
230,5.7,Medium,M,No,24,Yes,Yes,No,No,Yes,No,No
231,7.63,Medium,F,No,37,No,No,No,No,Yes,No,Yes
232,8.67,Short,F,Yes,28,Yes,Yes,Yes,No,No,Yes,No
233,4.52,Medium,F,Yes,24,Yes,No,No,No,Yes,No,No
234,8.93,Long,M,No,34,No,Yes,No,No,Yes,Yes,No
235,9.88,Long,M,Yes,24,No,Yes,No,No,No,No,No
236,10.02,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
237,5.82,Short,M,Yes,35,No,No,No,No,No,Yes,No
238,3.72,Medium,F,No,30,Yes,Yes,No,No,No,Yes,No
239,8.05,Long,M,No,33,No,No,No,No,Yes,No,No
240,6.14,Medium,F,Yes,26,Yes,No,Yes,Yes,Yes,Yes,No
241,8.69,Medium,F,Yes,36,No,No,Yes,No,No,No,No
242,3.82,Medium,M,Yes,33,Yes,No,No,No,Yes,Yes,No
243,7.18,Long,M,No,43,Yes,Yes,Yes,No,Yes,Yes,No
244,5.24,Medium,F,No,35,Yes,No,No,No,Yes,No,No
245,2.85,Long,F,No,45,No,No,No,Yes,Yes,No,No
246,6,Short,M,Yes,34,No,No,No,No,No,No,No
247,2.85,Medium,M,No,50,Yes,No,No,Yes,No,No,No
248,8.22,Long,M,No,40,No,No,No,No,Yes,No,No
249,3.28,Long,M,No,41,No,Yes,No,No,No,Yes,No
250,7.67,Medium,F,Yes,31,No,No,No,No,No,No,No
251,9.75,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,Yes,No
252,9.37,Long,F,No,40,No,No,No,No,Yes,No,No
253,9.18,Long,F,Yes,27,No,No,No,Yes,Yes,No,No
254,4.63,Short,M,No,30,No,Yes,No,No,No,Yes,No
255,3.65,Long,M,Yes,29,No,No,No,No,No,Yes,No
256,5.39,Long,M,No,50,Yes,Yes,No,No,No,Yes,No
257,8.98,Short,F,Yes,31,No,No,No,No,No,No,No
258,3.77,Medium,M,No,31,No,No,No,No,Yes,No,Yes
259,8.01,Long,F,No,32,No,No,No,No,Yes,No,No
260,6.65,Long,M,Yes,41,Yes,No,No,No,No,Yes,No
261,6.83,Medium,F,Yes,25,No,No,No,No,No,No,No
262,3.31,Long,F,No,25,No,No,No,No,Yes,No,No
263,5.61,Short,F,No,39,Yes,No,No,No,No,No,No
264,4.33,Short,M,Yes,32,No,No,No,No,No,No,No
265,8.05,Long,M,No,46,No,No,No,No,Yes,No,No
266,4,Long,M,Yes,44,No,No,No,No,No,No,No
267,8.65,Medium,M,No,51,No,No,No,No,No,No,No
268,9.66,Medium,M,No,42,No,No,No,No,No,No,No
269,3.19,Long,M,No,45,Yes,Yes,No,No,Yes,Yes,Yes
270,8.49,Long,M,Yes,37,Yes,Yes,No,No,No,No,Yes
271,8.34,Long,F,No,40,No,No,No,No,Yes,No,No
272,9.72,Short,F,No,27,Yes,Yes,No,No,Yes,Yes,No
273,8.4,Long,M,No,54,No,No,No,No,No,Yes,No
274,7.25,Short,F,Yes,31,No,Yes,No,No,Yes,Yes,No
275,6.42,Short,F,Yes,49,No,Yes,No,No,No,Yes,No
276,6.06,Medium,M,Yes,50,No,No,No,No,Yes,No,No
277,3.77,Medium,F,Yes,34,No,No,No,No,No,No,No
278,9.74,Long,M,Yes,31,No,No,No,No,Yes,No,No
279,3,Medium,F,Yes,35,No,No,No,No,No,No,No
280,2.95,Short,F,No,45,Yes,No,No,Yes,No,No,Yes
281,5.55,Long,M,Yes,27,No,No,No,No,No,No,No
282,5.02,Medium,F,No,30,Yes,No,Yes,No,No,No,No
283,9.48,Long,F,Yes,33,Yes,Yes,No,No,No,Yes,Yes
284,8.41,Short,M,Yes,43,Yes,No,No,No,Yes,Yes,No
285,5.77,Medium,M,No,39,No,No,No,No,Yes,Yes,Yes
286,2.57,Long,F,Yes,42,Yes,No,No,No,Yes,No,No
287,6.4,Short,F,No,32,No,No,No,No,Yes,No,No
288,3.65,Long,M,Yes,29,No,No,No,No,No,No,No
289,8.41,Short,M,No,26,Yes,Yes,No,No,No,Yes,No
290,7.43,Long,M,Yes,47,Yes,Yes,Yes,No,No,Yes,No
291,6.57,Medium,F,No,32,No,Yes,No,No,No,No,No
292,6.05,Medium,F,Yes,23,Yes,No,No,No,No,Yes,No
293,3.5,Long,F,Yes,38,No,No,No,No,No,No,No
294,4.32,Medium,M,No,48,No,No,No,No,Yes,No,No
295,7.12,Long,F,No,22,Yes,Yes,No,No,No,Yes,No
296,6.51,Long,M,Yes,37,No,No,No,No,Yes,No,Yes
297,7.84,Short,F,Yes,38,No,No,No,No,Yes,Yes,No
298,2.28,Long,F,Yes,40,Yes,No,No,No,No,No,No
299,3.23,Medium,F,No,29,No,No,No,No,Yes,No,Yes
300,7.32,Long,M,No,21,No,No,No,No,Yes,No,No
301,5.42,Long,F,No,43,No,No,No,Yes,Yes,No,No
302,7.69,Long,F,No,47,Yes,No,Yes,No,Yes,Yes,Yes
303,2.78,Medium,F,Yes,47,No,No,No,No,Yes,No,No
304,7.26,Medium,M,Yes,44,No,No,No,No,No,No,No
305,8.71,Medium,M,No,42,No,No,No,No,No,No,No
306,8.61,Medium,M,No,50,No,No,No,No,No,No,No
307,4.3,Long,F,Yes,20,No,No,No,No,Yes,No,No
308,4.52,Medium,F,No,50,Yes,Yes,No,No,No,No,No
309,6.6,Medium,F,No,23,Yes,No,No,Yes,Yes,No,No
310,8.88,Medium,F,Yes,32,No,No,Yes,No,No,No,No
311,3.03,Long,M,Yes,40,No,No,No,No,Yes,No,No
312,8.01,Medium,F,No,37,No,No,No,Yes,Yes,No,Yes
313,7.36,Short,M,No,47,Yes,No,No,No,Yes,No,No
314,4.55,Long,M,No,30,No,No,No,No,No,Yes,No
315,2.29,Medium,F,No,51,No,No,No,Yes,No,No,Yes
316,2.68,Medium,F,Yes,34,Yes,Yes,No,No,Yes,Yes,No
317,4.95,Short,F,No,30,Yes,Yes,No,No,No,Yes,No
318,2.82,Long,F,Yes,50,No,No,No,Yes,Yes,No,No
319,2.4,Long,F,Yes,27,Yes,No,No,No,No,No,No
320,4.22,Long,F,Yes,24,No,Yes,No,No,No,Yes,No
321,5.54,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
322,6.95,Long,F,No,50,No,Yes,Yes,No,Yes,Yes,No
323,6.88,Medium,M,Yes,19,No,No,Yes,No,Yes,Yes,No
324,2.17,Long,F,No,39,No,No,No,No,Yes,No,No
325,3.75,Short,F,No,36,No,Yes,No,No,No,Yes,No
326,4.53,Long,F,Yes,32,Yes,Yes,No,No,No,No,No
327,2.89,Short,F,No,45,No,No,No,No,No,No,No
328,7.73,Long,F,No,32,Yes,Yes,No,No,Yes,Yes,No
329,8.13,Long,F,Yes,41,Yes,No,No,No,No,No,No
330,6.2,Long,M,Yes,52,No,No,No,No,Yes,No,No
331,3.78,Long,M,Yes,53,No,No,No,No,No,No,Yes
332,7.66,Medium,F,No,54,No,No,No,No,Yes,Yes,No
333,7.81,Long,F,Yes,35,Yes,No,No,No,Yes,No,No
334,5.89,Medium,M,No,41,No,No,No,No,No,Yes,No
335,4.83,Medium,M,Yes,23,Yes,No,No,Yes,No,No,No
336,6.28,Long,M,No,35,No,No,No,No,No,No,No
337,2.55,Long,F,Yes,49,No,No,No,No,No,No,No
338,3.88,Medium,M,Yes,46,No,No,No,No,No,No,No
339,2.94,Long,F,Yes,45,Yes,Yes,No,No,No,Yes,No
340,3.7,Short,F,Yes,55,No,No,No,No,Yes,No,No
341,2.88,Short,F,Yes,55,Yes,Yes,No,No,No,Yes,No
342,4.55,Long,F,Yes,36,Yes,No,No,No,Yes,No,Yes
343,7.24,Long,F,No,47,No,No,No,No,No,No,No
344,2.3,Short,F,No,21,No,No,No,No,No,No,No
345,9.67,Medium,F,No,42,Yes,No,No,No,Yes,No,Yes
346,4.65,Long,F,Yes,28,No,No,No,No,No,No,No
347,6.11,Short,M,Yes,54,No,No,No,No,No,No,No
348,4.74,Short,M,Yes,52,Yes,Yes,No,Yes,Yes,Yes,No
349,6.48,Medium,M,Yes,32,No,No,No,No,No,No,No
350,6.64,Long,F,No,20,No,No,No,No,No,Yes,No
351,2.91,Long,F,Yes,31,No,No,No,No,No,Yes,No
352,7.56,Long,M,No,22,Yes,No,No,No,No,No,No
353,5.44,Long,F,Yes,52,Yes,No,No,Yes,No,No,Yes
354,2.86,Long,M,Yes,54,No,Yes,No,No,No,No,No
355,6.41,Medium,F,No,30,No,No,No,Yes,No,No,No
356,3.89,Long,F,Yes,35,No,No,No,No,No,Yes,No
357,5.01,Long,F,No,49,Yes,Yes,No,No,No,Yes,No
358,4.99,Long,F,No,20,No,No,No,No,No,No,No
359,5.94,Medium,F,No,30,Yes,No,No,No,No,No,No
360,5.54,Long,F,No,34,No,Yes,No,No,No,Yes,No
361,4.09,Long,M,Yes,24,Yes,No,No,No,Yes,No,Yes
362,2.08,Short,M,Yes,27,No,No,No,No,Yes,No,No
363,2.99,Long,F,No,27,No,No,No,No,No,No,No
364,9.48,Short,M,Yes,48,No,No,No,No,No,Yes,No
365,4.02,Medium,M,Yes,31,No,No,No,Yes,Yes,Yes,No
366,7.62,Long,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
367,5.83,Short,M,Yes,23,Yes,No,Yes,Yes,No,Yes,No
368,10.08,Long,M,Yes,23,Yes,No,No,No,No,No,No
369,5.55,Long,F,No,43,Yes,Yes,No,No,Yes,Yes,No
370,2.53,Short,M,No,36,No,No,No,No,No,No,No
371,9.46,Medium,F,Yes,31,No,No,No,No,No,No,No
372,7.06,Short,M,No,38,No,No,No,No,No,No,No
373,2.99,Long,F,Yes,28,Yes,No,No,No,No,No,No
374,5.41,Long,F,No,38,Yes,Yes,Yes,No,Yes,Yes,Yes
375,3.23,Long,M,No,54,No,No,No,No,Yes,No,No
376,2.44,Medium,M,No,17,No,Yes,No,No,Yes,Yes,No
377,5.51,Medium,M,Yes,37,No,Yes,No,No,No,Yes,No
378,8.89,Medium,M,No,43,No,Yes,No,No,No,Yes,No
379,8.82,Long,F,No,24,No,No,No,Yes,No,No,Yes
380,6.59,Medium,F,No,41,No,No,No,No,No,No,No
381,8.65,Medium,F,No,17,Yes,No,No,No,No,No,No
382,3.49,Medium,M,No,45,No,No,No,Yes,No,No,No
383,7.86,Medium,F,Yes,52,Yes,Yes,Yes,No,Yes,Yes,No
384,4.39,Medium,F,No,34,No,No,No,No,Yes,No,No
385,9.37,Long,M,Yes,46,Yes,Yes,Yes,No,Yes,Yes,No
386,7.66,Long,F,Yes,31,Yes,No,No,No,Yes,No,No
387,3.63,Long,M,Yes,43,Yes,Yes,No,No,No,Yes,No
388,7.11,Medium,F,Yes,29,No,No,No,Yes,No,No,Yes
389,5.81,Long,F,No,42,Yes,Yes,Yes,No,No,Yes,No
390,3.44,Long,M,Yes,24,Yes,Yes,Yes,No,Yes,No,No
391,4.03,Long,F,Yes,52,No,No,No,No,Yes,No,No
392,4.31,Long,M,No,36,Yes,Yes,Yes,No,Yes,Yes,No
393,9.7,Long,M,Yes,28,No,No,No,No,Yes,No,No
394,8.04,Medium,M,No,21,No,No,No,No,Yes,No,No
395,4.78,Medium,F,Yes,50,Yes,Yes,No,No,No,Yes,No
396,9.16,Long,F,Yes,41,No,No,Yes,Yes,Yes,No,No
397,2.24,Short,F,Yes,48,No,No,No,No,No,No,Yes
398,5.07,Long,M,Yes,30,Yes,No,No,No,No,No,No
399,6.05,Long,M,Yes,51,No,No,No,No,Yes,No,No
400,8.33,Medium,F,Yes,34,No,No,No,No,No,No,No
401,3.95,Medium,M,Yes,54,No,No,No,No,No,No,No
402,9.66,Long,M,Yes,29,No,Yes,No,No,Yes,Yes,No
403,6.2,Medium,F,No,49,No,No,No,No,No,Yes,No
404,5.54,Long,M,Yes,27,No,No,No,No,No,No,No
405,6.85,Medium,F,No,41,No,No,No,No,No,No,No
406,5.22,Long,M,Yes,29,Yes,Yes,No,No,Yes,Yes,No
407,2.17,Long,M,Yes,49,No,Yes,No,No,No,Yes,No
408,2.87,Medium,M,No,55,Yes,Yes,Yes,No,No,Yes,No
