Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
105,6.15,Medium,M,Yes,37,No,No,No,No,Yes,No,No
106,7.04,Medium,F,No,53,No,No,No,No,No,No,No
107,8.68,Medium,M,No,36,No,Yes,No,No,No,No,No
108,2.81,Long,F,Yes,55,No,No,No,No,No,No,No
109,8.09,Long,F,No,32,No,Yes,Yes,No,Yes,Yes,No
110,2.64,Long,F,Yes,33,No,No,No,No,No,No,No
111,2.55,Long,M,No,49,Yes,Yes,No,No,No,Yes,No
112,7.17,Short,M,No,55,No,No,No,No,Yes,No,No
113,6.53,Medium,F,No,26,No,Yes,Yes,No,No,No,No
114,2.09,Medium,F,No,25,No,No,No,No,Yes,No,No
115,9.09,Short,F,No,50,No,No,No,No,No,Yes,No
116,8.59,Long,F,Yes,47,No,Yes,No,No,No,Yes,No
117,5.38,Short,M,Yes,45,Yes,No,No,No,No,No,No
118,8.44,Long,M,Yes,54,Yes,No,Yes,No,Yes,No,Yes
119,7.15,Long,F,Yes,27,No,Yes,No,No,No,Yes,No
120,9.43,Long,M,No,27,No,No,No,Yes,Yes,No,No
121,2.89,Medium,F,Yes,27,Yes,No,No,No,Yes,Yes,No
122,7.89,Short,F,Yes,27,No,No,No,No,No,No,No
123,4.73,Short,F,No,44,No,No,No,No,No,No,No
124,7.51,Long,F,Yes,48,Yes,No,No,No,No,No,No
125,8.16,Short,F,Yes,28,No,No,No,Yes,Yes,No,No
126,5.97,Medium,F,Yes,27,Yes,Yes,Yes,No,Yes,Yes,Yes
127,3.95,Long,F,Yes,41,No,No,No,No,No,No,No
128,6.01,Short,M,Yes,20,No,No,No,Yes,No,No,No
129,6.68,Short,F,Yes,20,No,No,No,No,No,No,No
130,6.23,Medium,F,Yes,19,No,No,No,No,No,Yes,Yes
131,3.58,Long,F,No,21,No,No,No,No,No,Yes,No
132,3.84,Medium,M,Yes,51,Yes,No,No,No,No,No,No
133,3.75,Short,F,No,47,No,No,No,No,Yes,No,No
134,8.68,Short,M,Yes,39,Yes,No,Yes,No,Yes,Yes,No
135,8.08,Medium,F,No,36,Yes,No,No,No,No,Yes,No
136,7.56,Medium,M,No,31,No,No,No,No,No,No,No
137,8.67,Long,F,Yes,24,Yes,No,No,Yes,Yes,No,Yes
138,2.9,Short,F,No,26,Yes,Yes,Yes,No,Yes,Yes,No
139,8.85,Medium,F,No,34,Yes,No,No,No,Yes,No,No
140,2.79,Medium,M,Yes,53,No,No,No,No,No,No,No
141,6.06,Long,F,No,47,No,No,No,No,Yes,No,No
142,6.41,Short,F,Yes,48,No,Yes,Yes,No,No,Yes,No
143,7.89,Short,F,Yes,37,Yes,No,No,Yes,No,No,No
144,5.95,Short,F,Yes,33,Yes,Yes,No,No,Yes,No,No
145,4.73,Long,F,Yes,27,No,No,No,No,No,No,No
146,9.52,Long,M,Yes,42,Yes,No,No,No,No,Yes,No
147,6.71,Short,M,No,52,Yes,No,No,No,No,Yes,No
148,3.35,Long,M,No,23,No,No,Yes,No,No,Yes,No
149,9.97,Long,F,No,37,Yes,Yes,No,No,Yes,Yes,No
150,5.61,Long,F,No,32,Yes,No,No,Yes,No,Yes,No
151,4.24,Long,M,Yes,23,No,No,No,No,No,No,Yes
152,9.06,Medium,M,Yes,29,Yes,No,No,No,No,No,No
153,9.23,Long,F,No,30,Yes,No,Yes,Yes,Yes,Yes,No
154,7.58,Medium,F,No,55,No,No,No,Yes,Yes,No,No
155,6.45,Long,M,Yes,25,Yes,Yes,Yes,No,No,Yes,No
156,3.77,Short,M,Yes,56,Yes,Yes,No,No,No,Yes,Yes
157,5.39,Long,M,No,50,Yes,Yes,No,No,No,Yes,No
158,5.38,Medium,M,Yes,45,Yes,Yes,Yes,No,Yes,Yes,No
159,8.02,Long,M,No,57,No,No,No,No,Yes,No,No
160,5.82,Medium,M,Yes,52,Yes,Yes,No,No,No,Yes,No
161,7.32,Long,F,Yes,48,Yes,No,No,No,No,No,No
162,6.96,Short,M,No,36,No,No,No,Yes,Yes,No,Yes
163,2.09,Long,F,No,27,No,Yes,Yes,No,No,Yes,Yes
164,5.43,Medium,M,Yes,41,No,Yes,No,No,No,Yes,No
165,6.04,Medium,F,Yes,49,No,No,No,No,Yes,No,No
166,9.59,Short,M,Yes,46,No,No,No,No,No,No,No
167,7.32,Short,F,Yes,28,No,Yes,No,No,No,Yes,No
168,7.81,Long,F,Yes,35,Yes,No,No,No,Yes,No,No
169,2.24,Long,M,No,24,No,No,No,Yes,Yes,No,Yes
170,4.02,Medium,M,Yes,31,No,No,No,Yes,Yes,Yes,No
171,9.75,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,Yes,No
172,7.02,Short,F,No,34,Yes,No,No,No,No,No,No
173,4,Long,M,Yes,44,No,No,No,No,No,No,No
174,4.96,Long,F,Yes,24,No,Yes,No,No,Yes,Yes,Yes
175,9.33,Long,F,Yes,50,No,No,No,No,Yes,No,No
176,6.59,Medium,M,No,23,No,Yes,No,No,No,Yes,No
177,4.8,Short,M,Yes,49,Yes,Yes,Yes,No,No,Yes,Yes
178,9,Short,F,Yes,28,No,No,No,No,No,No,No
179,4.76,Short,M,Yes,49,No,Yes,No,No,No,No,Yes
180,2.24,Medium,F,No,18,Yes,No,No,No,No,No,No
181,6.3,Short,F,No,37,No,No,No,No,No,No,No
182,2.32,Medium,F,No,17,No,No,No,No,No,Yes,No
183,3.82,Medium,M,No,29,No,No,No,Yes,No,Yes,No
184,6.54,Long,M,No,26,No,Yes,No,No,No,Yes,No
185,6.86,Medium,F,Yes,25,No,Yes,No,No,No,No,No
186,4.82,Short,M,No,47,Yes,Yes,No,No,No,Yes,No
187,9.31,Long,F,No,53,No,No,No,No,Yes,No,Yes
188,2.6,Medium,F,No,38,No,Yes,Yes,No,No,Yes,No
189,6.56,Medium,F,No,33,Yes,No,No,No,Yes,Yes,No
190,6.08,Medium,M,No,51,No,Yes,No,No,No,Yes,No
191,2.84,Medium,F,Yes,53,No,No,No,No,No,Yes,No
192,4.32,Medium,M,No,48,No,No,No,No,Yes,No,No
193,2.55,Long,F,Yes,49,No,No,No,No,No,No,No
194,9.3,Long,M,Yes,22,No,No,No,No,No,No,No
195,2.29,Medium,M,Yes,33,No,No,No,No,No,No,No
196,6.31,Long,M,Yes,53,Yes,Yes,No,No,No,Yes,No
197,3.95,Long,M,Yes,46,Yes,No,No,No,Yes,No,No
198,6.3,Short,M,No,35,Yes,No,Yes,No,Yes,Yes,No
199,4.79,Short,M,No,48,Yes,Yes,No,No,Yes,No,No
200,6.58,Long,F,Yes,52,No,No,No,Yes,No,No,Yes
201,5.41,Long,F,No,49,No,No,No,No,No,Yes,No
202,3.39,Long,F,Yes,38,Yes,No,No,No,Yes,No,No
203,5.74,Long,F,No,26,No,No,No,No,Yes,No,No
204,3.4,Medium,F,Yes,26,Yes,No,Yes,No,No,Yes,No
205,7.94,Medium,F,Yes,52,No,No,No,No,No,No,No
206,4.69,Short,F,No,50,No,No,No,No,No,No,No
207,2.69,Long,F,No,36,No,No,No,No,No,No,No
208,3.52,Short,F,No,21,Yes,Yes,No,Yes,Yes,Yes,Yes
209,5.47,Medium,M,Yes,32,No,No,No,No,No,No,No
210,8.53,Long,M,No,35,No,No,No,Yes,Yes,No,No
211,3.88,Short,F,No,34,Yes,No,No,No,Yes,No,No
212,3.78,Long,M,Yes,53,No,No,No,No,No,No,Yes
213,8.78,Medium,M,No,22,No,No,No,No,No,No,No
214,2.4,Long,F,Yes,27,Yes,No,No,No,No,No,No
215,8.77,Long,F,Yes,42,No,Yes,No,No,No,Yes,No
216,7.25,Long,M,No,23,Yes,No,Yes,No,No,Yes,Yes
217,7.06,Short,M,No,38,No,No,No,No,No,No,No
218,7.71,Medium,M,No,22,No,No,No,No,No,Yes,No
219,9.88,Long,M,Yes,23,No,Yes,No,No,Yes,Yes,No
220,6.12,Long,F,No,50,Yes,Yes,Yes,No,No,No,No
221,4.09,Long,M,Yes,24,Yes,No,No,No,Yes,No,Yes
222,5.55,Long,F,No,43,Yes,Yes,No,No,Yes,Yes,No
223,3.89,Long,F,Yes,35,No,No,No,No,No,Yes,No
224,7.52,Medium,F,No,51,No,No,Yes,Yes,No,Yes,No
225,3.6,Long,M,Yes,42,No,No,No,No,Yes,Yes,Yes
226,3.57,Medium,M,Yes,36,No,No,No,No,Yes,No,Yes
227,9.96,Medium,M,No,32,No,No,No,No,No,Yes,No
228,9.39,Long,F,No,41,No,No,No,No,Yes,No,No
229,2.32,Short,M,Yes,40,No,Yes,No,No,No,No,No
230,8,Short,F,Yes,39,No,No,No,No,No,No,No
231,9.73,Medium,M,No,39,No,No,Yes,No,No,Yes,No
232,2.16,Short,F,No,44,Yes,Yes,Yes,No,Yes,No,No
233,8.85,Long,M,Yes,27,No,No,Yes,No,No,No,Yes
234,5.81,Short,F,Yes,56,No,No,No,No,Yes,Yes,No
235,2.79,Medium,M,Yes,45,Yes,Yes,No,No,Yes,Yes,No
236,2.63,Short,F,No,49,No,No,No,No,No,Yes,No
237,2.57,Long,F,No,21,Yes,Yes,Yes,No,Yes,No,No
238,5.53,Medium,F,Yes,32,Yes,Yes,No,No,No,Yes,No
239,6.26,Medium,M,No,52,Yes,Yes,Yes,No,Yes,Yes,Yes
240,6.53,Medium,M,No,49,Yes,Yes,No,Yes,Yes,No,No
241,7,Long,M,Yes,31,Yes,No,No,No,Yes,No,No
242,9.92,Short,F,No,28,No,No,No,No,No,No,No
243,7.05,Short,F,Yes,20,No,No,No,No,No,No,No
244,7.65,Long,M,No,37,No,Yes,Yes,No,No,Yes,No
245,8.84,Long,M,Yes,30,No,No,No,No,No,No,No
246,5.92,Medium,M,No,42,No,No,No,No,No,Yes,No
247,2.8,Medium,M,Yes,42,Yes,No,Yes,No,Yes,No,No
248,9.7,Long,M,Yes,28,No,No,No,No,Yes,No,No
249,9.82,Short,M,No,44,No,No,No,No,No,No,No
250,2.61,Long,F,No,23,No,No,No,No,No,No,No
251,3.04,Medium,M,No,33,Yes,No,No,No,No,No,Yes
252,4.19,Short,M,Yes,33,No,Yes,No,No,No,Yes,No
253,6.41,Long,M,Yes,38,No,No,No,No,No,Yes,No
254,9.66,Short,M,Yes,46,No,No,No,No,No,Yes,No
255,7.83,Long,F,Yes,42,No,Yes,No,No,Yes,No,No
256,4.55,Medium,F,No,27,No,No,No,No,Yes,No,No
257,8.93,Medium,M,Yes,30,Yes,No,No,No,No,No,No
258,3.85,Medium,F,Yes,24,Yes,Yes,No,No,No,No,No
259,6.33,Long,F,Yes,45,Yes,No,Yes,Yes,Yes,No,No
260,8.8,Long,M,No,52,Yes,No,No,No,No,Yes,No
261,4.36,Long,F,No,26,No,No,No,No,Yes,No,No
262,5.78,Medium,M,Yes,55,Yes,No,No,Yes,Yes,No,Yes
263,2.24,Short,F,Yes,48,No,No,No,No,No,No,Yes
264,3.54,Short,F,No,34,No,Yes,No,No,Yes,No,No
265,5.37,Long,F,No,44,Yes,No,No,No,No,No,No
266,9.89,Medium,M,No,31,No,No,No,No,Yes,No,No
267,7.89,Short,M,No,28,Yes,Yes,Yes,No,Yes,Yes,No
268,7.46,Medium,F,Yes,30,No,No,No,No,No,Yes,No
269,3.83,Long,M,Yes,25,Yes,No,No,No,Yes,Yes,No
270,9.49,Long,M,No,27,Yes,No,No,Yes,Yes,No,No
271,4.3,Long,F,Yes,20,No,No,No,No,Yes,No,No
272,2.74,Short,F,No,46,Yes,No,No,No,Yes,No,No
273,6.88,Long,M,No,44,Yes,Yes,Yes,No,No,Yes,No
274,2.3,Long,F,No,37,No,No,No,No,Yes,No,No
275,4.58,Long,F,Yes,34,No,No,No,No,Yes,No,No
276,2.26,Long,F,No,31,Yes,No,No,No,No,No,No
277,3.91,Long,M,Yes,48,No,No,No,Yes,No,No,Yes
278,2.2,Medium,M,Yes,31,Yes,Yes,No,No,No,Yes,Yes
279,9.88,Long,F,No,35,Yes,Yes,Yes,No,No,Yes,No
280,3.81,Medium,M,Yes,48,No,No,No,No,No,Yes,No
281,7.35,Long,M,No,24,No,No,No,No,No,Yes,No
282,8.84,Medium,M,No,48,No,No,No,No,Yes,Yes,No
283,3.76,Medium,M,No,43,No,No,No,No,No,Yes,No
284,6.31,Medium,M,No,53,No,No,No,No,No,No,No
285,8.65,Medium,M,Yes,22,No,No,No,No,No,No,No
286,6.29,Short,F,Yes,22,Yes,No,Yes,No,No,Yes,No
287,8.73,Medium,F,Yes,39,No,No,No,Yes,Yes,No,No
288,5.96,Short,M,No,19,Yes,Yes,Yes,No,No,No,No
289,8.74,Short,M,No,50,Yes,No,Yes,No,No,Yes,No
290,2.27,Medium,M,Yes,31,No,No,No,No,No,Yes,No
291,5.62,Long,F,No,21,No,No,No,No,No,No,No
292,2.51,Long,F,No,21,No,No,No,No,No,Yes,No
293,3.1,Long,F,No,28,No,Yes,No,No,Yes,Yes,No
294,5.01,Medium,F,No,42,No,Yes,No,No,No,No,Yes
295,3.23,Long,M,Yes,51,No,Yes,No,No,No,Yes,Yes
296,8.75,Medium,M,No,29,Yes,No,No,No,No,Yes,No
297,8.51,Long,M,Yes,52,No,No,No,No,No,No,No
298,4.18,Long,M,Yes,21,No,No,No,No,No,No,No
299,2.57,Medium,M,Yes,51,Yes,Yes,No,No,Yes,Yes,Yes
300,8.9,Medium,F,Yes,29,No,Yes,No,No,No,Yes,No
301,3.37,Long,F,No,29,No,No,No,No,Yes,No,No
302,7.79,Medium,F,Yes,53,No,No,Yes,No,No,Yes,No
303,7.44,Long,F,No,26,Yes,No,No,No,No,Yes,No
304,6.64,Long,F,No,20,No,No,No,No,No,Yes,No
305,9.1,Medium,M,No,32,No,No,No,No,No,Yes,No
306,8.9,Medium,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
307,8.5,Long,M,No,25,Yes,No,No,No,Yes,No,Yes
308,4.37,Long,F,No,52,Yes,No,No,No,No,Yes,No
309,6.41,Short,F,Yes,43,Yes,Yes,Yes,No,No,Yes,No
310,5.16,Long,F,No,48,No,Yes,No,No,Yes,No,No
311,3.58,Short,F,No,54,Yes,Yes,Yes,No,No,Yes,No
312,8.12,Medium,M,No,24,No,No,No,No,No,No,No
313,6.38,Medium,M,No,24,No,Yes,No,No,No,Yes,No
314,3.15,Long,F,Yes,20,No,No,No,Yes,Yes,No,No
315,6.85,Short,F,No,44,No,No,No,No,No,Yes,No
316,5.72,Short,F,No,41,No,No,No,No,Yes,No,No
317,2.77,Long,M,Yes,30,No,No,No,No,No,No,No
318,9.45,Medium,M,No,47,No,Yes,No,No,Yes,Yes,Yes
319,5.79,Medium,F,No,29,No,Yes,No,No,No,Yes,Yes
320,5.22,Medium,F,Yes,34,Yes,No,No,No,No,No,No
321,8.19,Medium,F,Yes,55,Yes,Yes,Yes,No,Yes,No,No
322,7.76,Long,F,No,48,Yes,No,No,No,Yes,No,Yes
323,2.2,Short,F,Yes,28,No,Yes,Yes,No,No,Yes,No
324,2.8,Long,M,No,34,Yes,Yes,Yes,Yes,No,No,Yes
325,2.61,Long,F,Yes,31,No,Yes,No,No,No,No,No
326,6.23,Short,F,No,41,No,No,No,No,No,No,No
327,7.29,Long,M,No,34,No,Yes,No,No,Yes,No,No
328,6.12,Medium,M,Yes,39,No,No,No,No,Yes,Yes,No
329,9.9,Short,F,No,25,Yes,No,No,No,No,No,No
330,2.13,Medium,F,No,55,Yes,No,No,No,Yes,No,No
331,9.43,Medium,F,Yes,32,No,No,No,No,No,Yes,No
332,8.87,Long,F,No,20,No,No,No,No,No,No,No
333,7.26,Short,F,No,22,No,No,No,No,No,No,No
334,9.2,Short,F,No,53,Yes,Yes,No,No,No,Yes,No
335,4.29,Medium,M,Yes,38,No,No,No,No,No,No,No
336,2.89,Short,F,No,45,No,No,No,No,No,No,No
337,3.7,Short,M,Yes,38,No,No,No,No,No,No,Yes
338,6.61,Medium,F,No,42,Yes,Yes,Yes,Yes,Yes,Yes,Yes
339,9.74,Short,M,No,41,Yes,No,No,No,No,Yes,Yes
340,7.38,Long,M,Yes,49,No,Yes,No,No,No,No,No
341,5.6,Medium,M,Yes,21,No,No,No,No,No,No,No
342,5.87,Long,M,Yes,48,No,No,No,No,Yes,No,Yes
343,3.19,Long,M,No,40,No,Yes,Yes,No,No,Yes,No
344,4.12,Long,M,Yes,21,No,No,No,No,No,No,No
345,8.35,Medium,F,Yes,54,Yes,No,No,No,Yes,No,No
346,6.26,Medium,M,No,53,Yes,No,Yes,No,No,No,No
347,5.86,Medium,M,Yes,50,No,Yes,No,No,No,No,No
348,4,Medium,M,No,29,Yes,No,No,No,No,No,Yes
349,5.05,Medium,F,Yes,51,Yes,Yes,Yes,No,Yes,Yes,No
350,4.02,Long,M,Yes,23,No,No,Yes,No,No,Yes,Yes
351,8.19,Long,F,Yes,21,No,No,No,No,No,No,No
352,2.34,Long,F,Yes,21,Yes,No,Yes,Yes,No,No,Yes
353,6.59,Long,F,No,24,No,No,No,No,No,Yes,No
354,7.18,Long,F,No,50,No,No,No,No,Yes,No,No
355,5.1,Long,F,No,47,No,No,No,No,No,No,No
356,2.96,Long,M,Yes,45,No,No,No,No,No,No,Yes
357,2.13,Medium,F,No,25,Yes,Yes,Yes,No,No,Yes,No
358,8.82,Long,F,No,24,No,No,No,Yes,No,No,Yes
359,2.36,Medium,M,No,31,Yes,Yes,No,No,Yes,No,No
360,7.39,Long,F,No,50,Yes,Yes,No,No,No,Yes,No
361,9.98,Long,M,Yes,22,No,Yes,No,No,No,Yes,No
362,7.72,Short,M,No,26,Yes,No,No,No,No,No,No
363,7.29,Long,M,No,24,Yes,No,Yes,No,No,No,No
364,2.34,Long,M,Yes,30,Yes,Yes,Yes,No,No,Yes,Yes
365,6.05,Medium,F,Yes,56,Yes,No,No,No,Yes,No,No
366,5.8,Medium,F,No,29,No,No,No,Yes,No,Yes,No
367,2.45,Long,F,No,28,Yes,Yes,Yes,No,No,Yes,No
368,4.83,Short,M,Yes,48,Yes,Yes,Yes,No,Yes,Yes,Yes
369,3.26,Long,M,No,28,No,No,No,Yes,No,No,No
370,6.68,Medium,M,Yes,32,Yes,No,No,No,No,Yes,No
371,3.15,Short,F,No,36,Yes,No,No,No,No,No,No
372,7.11,Medium,F,Yes,30,Yes,Yes,Yes,No,No,Yes,No
373,8,Long,F,Yes,49,Yes,Yes,Yes,No,No,Yes,No
374,5.2,Long,F,No,26,No,No,No,No,No,No,Yes
375,7,Short,F,No,45,No,No,Yes,No,No,Yes,No
376,4.06,Medium,M,No,44,Yes,No,No,No,No,Yes,No
377,5.21,Medium,M,Yes,44,No,No,No,No,No,No,No
378,8.12,Medium,M,Yes,40,Yes,No,No,No,Yes,No,No
379,8.67,Medium,F,Yes,48,Yes,Yes,Yes,No,No,Yes,No
380,2.93,Medium,F,Yes,34,No,No,No,No,No,No,No
381,9.39,Long,M,Yes,47,No,No,No,No,No,No,No
382,3.73,Medium,M,No,53,No,No,No,No,No,Yes,No
383,5.72,Medium,F,Yes,44,No,No,No,No,No,Yes,Yes
384,8.75,Medium,M,Yes,26,Yes,Yes,No,No,No,Yes,No
385,8.49,Long,M,Yes,22,No,No,No,No,No,No,No
386,4.19,Short,M,No,41,No,No,No,No,Yes,No,No
387,2.28,Medium,F,Yes,44,No,Yes,No,No,Yes,No,No
388,7.16,Long,M,No,46,No,No,No,No,No,Yes,No
389,3.17,Long,F,Yes,44,No,Yes,Yes,No,No,Yes,No
390,9.07,Medium,M,No,35,Yes,No,Yes,Yes,No,Yes,No
391,2.75,Long,F,Yes,25,No,Yes,No,No,Yes,Yes,No
392,9.14,Long,F,Yes,47,Yes,No,No,No,No,Yes,No
393,6.11,Long,F,No,48,No,No,No,No,No,No,No
394,2.53,Long,F,No,47,Yes,Yes,Yes,No,No,Yes,No
395,6.66,Medium,M,No,51,No,No,No,No,Yes,No,Yes
396,2.7,Medium,F,Yes,42,Yes,No,No,No,Yes,No,No
397,6.98,Long,M,Yes,36,Yes,No,No,No,No,Yes,No
398,8.76,Short,F,Yes,29,No,Yes,No,No,No,Yes,No
399,5.96,Long,M,Yes,32,No,Yes,No,Yes,Yes,Yes,No
400,2.21,Long,F,Yes,24,No,No,No,No,No,Yes,No
401,5.33,Medium,M,No,44,No,No,No,No,No,No,No
402,6.01,Medium,M,No,27,Yes,Yes,Yes,No,No,Yes,No
403,2.13,Short,M,Yes,50,Yes,No,No,Yes,No,Yes,No
404,9.35,Long,F,No,40,No,No,No,No,Yes,No,No
405,2.99,Long,F,No,36,No,No,No,No,No,Yes,Yes
406,4.56,Long,M,Yes,46,Yes,Yes,No,No,Yes,Yes,No
