Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
270,6.01,Medium,M,No,27,Yes,Yes,Yes,No,No,Yes,No
271,6.45,Long,F,Yes,53,No,No,No,No,No,No,No
272,9.76,Long,F,Yes,23,No,No,No,No,Yes,No,No
273,4.62,Long,F,Yes,25,Yes,No,Yes,No,Yes,Yes,Yes
274,3.73,Short,M,Yes,57,No,No,No,No,Yes,No,No
275,8.33,Long,M,Yes,47,No,Yes,Yes,Yes,Yes,Yes,Yes
276,9.8,Medium,F,No,50,No,No,No,No,Yes,No,No
277,2.84,Medium,F,Yes,53,No,No,No,No,No,Yes,No
278,4.19,Long,M,Yes,22,No,No,No,No,No,Yes,No
279,8.71,Medium,M,No,42,No,No,No,No,No,No,No
280,4.52,Long,M,No,22,Yes,No,No,No,No,No,Yes
281,8.12,Medium,M,Yes,40,Yes,No,No,No,Yes,No,No
282,5.97,Long,F,No,40,Yes,No,Yes,No,Yes,No,No
283,7.83,Long,M,Yes,29,Yes,No,No,No,No,No,No
284,9.29,Medium,M,No,43,No,No,No,No,Yes,No,No
285,6.28,Long,M,No,35,No,No,No,No,No,No,No
286,9.02,Medium,F,No,23,Yes,No,No,No,No,No,No
287,5.05,Long,F,No,23,No,No,No,No,Yes,No,No
288,3.1,Long,F,Yes,24,Yes,Yes,Yes,No,Yes,Yes,Yes
289,8.21,Medium,M,Yes,26,No,No,No,No,Yes,Yes,No
290,5.3,Medium,F,No,36,Yes,Yes,No,No,No,No,No
291,3.82,Medium,F,Yes,35,Yes,Yes,No,No,No,Yes,No
292,3,Medium,M,No,43,Yes,Yes,Yes,No,No,Yes,No
293,7.89,Medium,F,Yes,53,No,No,No,Yes,No,No,No
294,6.41,Short,F,Yes,48,No,Yes,Yes,No,No,Yes,No
295,3,Medium,M,Yes,24,Yes,Yes,No,No,No,Yes,No
296,9.26,Medium,M,No,36,No,Yes,Yes,Yes,No,Yes,Yes
297,4.39,Long,F,No,52,Yes,Yes,Yes,No,Yes,Yes,No
298,8.99,Medium,F,Yes,30,No,No,Yes,No,No,No,No
299,2.09,Medium,M,Yes,43,Yes,Yes,No,No,No,Yes,No
300,8.6,Medium,M,No,21,No,No,No,No,No,No,No
301,7.78,Short,F,No,29,No,No,No,No,No,No,Yes
302,8.84,Long,M,Yes,35,No,No,No,No,No,No,No
303,9.63,Short,M,No,35,No,Yes,Yes,No,No,Yes,No
304,8.08,Medium,F,No,36,Yes,No,No,No,No,Yes,No
305,9.16,Long,M,No,36,Yes,No,No,No,No,No,No
306,8.32,Long,F,Yes,24,No,No,No,No,No,No,No
307,9.65,Short,M,Yes,22,Yes,Yes,Yes,No,No,Yes,No
308,5.43,Short,F,Yes,25,No,No,No,No,Yes,No,No
309,4.73,Long,F,Yes,27,No,No,No,No,No,No,No
310,4.81,Long,F,No,30,No,No,No,No,No,No,No
311,5.89,Short,F,Yes,33,Yes,Yes,Yes,No,No,Yes,No
312,2.39,Short,M,No,46,Yes,Yes,Yes,No,No,Yes,No
313,6.67,Medium,F,Yes,43,No,No,No,No,Yes,No,No
314,8.4,Long,M,No,54,Yes,No,No,No,No,No,No
315,3.45,Long,F,No,49,No,No,No,No,No,No,No
316,7.42,Long,M,No,30,Yes,No,No,Yes,No,Yes,No
317,7.8,Medium,M,Yes,31,No,Yes,No,No,No,No,No
318,8.93,Long,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
319,4.5,Long,F,Yes,24,No,No,No,No,Yes,No,No
320,5.93,Medium,M,Yes,25,Yes,Yes,Yes,Yes,No,Yes,No
321,4.46,Long,F,No,53,No,No,No,No,No,No,Yes
322,9.76,Long,M,Yes,32,No,No,No,No,Yes,No,No
323,9.38,Long,F,Yes,50,No,No,No,No,No,No,No
324,3.35,Medium,F,No,45,No,No,No,No,Yes,No,No
325,5.51,Long,F,No,29,No,Yes,No,No,No,No,No
326,7.87,Long,M,Yes,21,Yes,No,No,No,No,No,No
327,9.96,Medium,F,No,24,Yes,Yes,No,No,Yes,No,No
328,8.85,Long,M,Yes,30,Yes,No,Yes,No,No,No,No
329,6.78,Long,F,Yes,47,No,No,No,No,No,No,Yes
330,5.58,Medium,F,Yes,43,No,Yes,No,Yes,No,No,No
331,6.49,Medium,F,No,31,No,Yes,No,No,No,No,No
332,4.02,Long,F,Yes,36,No,No,No,Yes,Yes,No,No
333,2.35,Short,F,No,22,No,No,No,No,No,Yes,No
334,6.3,Short,F,No,37,No,No,No,No,No,No,No
335,3.15,Short,F,No,36,Yes,No,No,No,No,No,No
336,8.62,Medium,M,No,34,No,No,No,No,No,Yes,No
337,3.26,Long,M,No,28,No,No,No,Yes,No,No,No
338,10.06,Medium,M,Yes,30,Yes,No,No,No,Yes,Yes,No
339,7.75,Short,M,No,24,No,No,No,Yes,Yes,No,No
340,2.86,Short,F,No,47,Yes,Yes,Yes,No,No,Yes,No
341,8.2,Medium,F,No,23,Yes,No,No,Yes,Yes,No,Yes
342,3.84,Long,F,Yes,46,No,No,No,No,No,No,Yes
343,7.77,Short,M,Yes,42,No,No,No,No,No,No,No
344,4.8,Long,F,No,32,Yes,Yes,Yes,No,No,Yes,No
345,3.9,Medium,F,No,48,Yes,No,No,No,No,Yes,No
346,9.31,Short,M,No,39,No,Yes,Yes,Yes,No,Yes,No
347,7.06,Short,M,No,34,No,No,No,No,No,No,No
348,3.06,Short,F,No,54,Yes,No,No,No,No,No,No
349,2.98,Long,F,Yes,54,No,No,No,No,Yes,No,No
350,5.45,Medium,M,Yes,28,No,No,No,No,No,No,Yes
351,5.98,Short,M,Yes,30,Yes,Yes,Yes,No,No,Yes,Yes
352,9.69,Long,M,Yes,26,No,Yes,No,No,No,No,No
353,7.92,Medium,F,No,32,Yes,No,No,No,No,No,No
354,9.92,Medium,M,No,37,No,No,No,No,No,No,No
355,5.23,Long,M,No,22,No,No,No,No,Yes,Yes,Yes
356,8.57,Medium,F,No,20,No,No,No,No,Yes,No,Yes
357,4.52,Long,M,Yes,22,No,Yes,No,No,Yes,Yes,No
358,4.66,Medium,M,No,46,No,No,No,No,Yes,No,No
359,2.2,Short,F,Yes,29,No,No,No,No,Yes,Yes,No
360,10.07,Medium,F,No,52,Yes,Yes,Yes,No,No,Yes,No
361,7.45,Medium,M,No,22,Yes,No,No,No,No,No,No
362,4.56,Long,M,Yes,46,Yes,Yes,No,No,Yes,Yes,No
363,2.2,Medium,F,No,20,Yes,Yes,No,No,Yes,No,No
364,5.78,Medium,F,No,41,No,Yes,No,No,No,Yes,No
365,3.07,Short,F,No,57,Yes,No,No,No,No,No,No
366,7.74,Long,F,Yes,33,No,No,No,No,Yes,No,No
367,5.86,Medium,M,Yes,55,Yes,No,Yes,No,Yes,No,No
368,5.69,Medium,F,No,40,Yes,Yes,Yes,Yes,No,Yes,No
369,4.7,Medium,F,Yes,49,No,No,Yes,No,Yes,Yes,No
370,7.84,Medium,M,Yes,34,Yes,Yes,Yes,Yes,Yes,Yes,No
371,9.67,Long,M,Yes,44,No,Yes,No,No,No,Yes,No
372,6.82,Medium,F,Yes,25,No,Yes,No,No,Yes,No,No
373,4.43,Medium,M,Yes,54,No,No,No,No,No,No,No
374,9.41,Medium,F,Yes,17,No,No,No,No,No,No,No
375,2.32,Long,M,Yes,28,No,No,No,No,Yes,No,No
376,3.23,Medium,F,No,29,No,No,No,No,Yes,No,Yes
377,3.5,Medium,F,Yes,29,No,No,No,No,No,No,No
378,3.39,Long,F,Yes,36,Yes,No,No,No,No,No,No
379,2.62,Long,F,No,55,Yes,No,No,No,Yes,No,No
380,8.42,Long,M,No,52,Yes,No,No,No,Yes,Yes,No
381,6.13,Long,M,No,34,Yes,Yes,No,No,No,Yes,No
382,6.88,Medium,M,Yes,19,No,No,Yes,No,Yes,Yes,No
383,4.32,Medium,F,No,34,Yes,Yes,Yes,No,No,Yes,Yes
384,9.37,Long,F,No,40,No,No,No,No,Yes,No,No
385,5.83,Long,M,Yes,24,Yes,Yes,No,No,Yes,Yes,Yes
386,6.95,Long,F,No,50,No,Yes,Yes,No,Yes,Yes,No
387,3.76,Short,M,Yes,20,No,No,No,No,Yes,No,No
388,8.79,Medium,M,No,34,No,No,No,No,No,No,Yes
389,6.61,Long,F,No,51,Yes,No,No,No,No,No,No
390,10.04,Medium,M,Yes,28,No,No,No,No,No,Yes,No
391,2.34,Short,M,No,43,No,No,No,No,No,No,No
392,4.97,Medium,M,No,45,No,No,No,No,Yes,No,No
393,2.14,Medium,F,No,21,No,No,No,No,No,No,No
394,3.47,Short,F,Yes,52,Yes,No,No,No,No,Yes,No
395,8.3,Medium,M,Yes,56,No,No,No,Yes,Yes,No,Yes
396,7.57,Medium,M,No,26,Yes,No,No,No,Yes,Yes,No
397,9.53,Long,M,No,53,No,No,No,No,No,Yes,No
398,4.22,Long,F,Yes,24,No,Yes,No,No,No,Yes,No
399,5.27,Short,F,No,52,No,No,No,No,No,No,No
400,4.17,Medium,M,No,45,No,No,No,No,Yes,No,No
401,5.38,Short,M,Yes,45,Yes,No,No,No,No,No,No
402,5.63,Long,M,Yes,24,No,Yes,No,No,No,No,No
403,3.31,Long,F,No,25,No,No,No,No,Yes,No,No
404,4.7,Short,M,No,31,Yes,No,No,No,No,No,No
405,8.01,Long,F,No,32,No,No,No,No,Yes,No,No
406,2.9,Long,F,No,45,No,Yes,No,No,Yes,Yes,No
407,8.48,Long,F,No,38,No,No,No,No,No,No,No
408,2.87,Medium,F,Yes,35,No,No,No,No,No,No,No
409,8.41,Short,M,No,26,Yes,Yes,No,No,No,Yes,No
410,6.53,Medium,M,No,49,Yes,Yes,No,Yes,Yes,No,No
