Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
74,8.26,Medium,M,Yes,29,No,No,No,No,Yes,No,No
75,4.36,Long,F,No,26,No,No,No,No,Yes,No,No
76,6.89,Medium,F,No,37,Yes,No,No,Yes,No,No,No
77,6.43,Short,F,Yes,52,No,No,No,No,No,No,No
78,3.85,Short,F,No,34,No,Yes,No,Yes,No,Yes,No
79,7.35,Long,F,Yes,31,No,No,No,No,No,No,No
80,6.11,Long,M,No,36,Yes,Yes,Yes,No,No,No,Yes
81,5.37,Medium,M,Yes,30,No,Yes,No,No,No,Yes,No
82,3.41,Long,F,No,25,Yes,No,Yes,No,Yes,No,No
83,4.33,Medium,M,Yes,25,No,Yes,Yes,No,Yes,Yes,No
84,7.54,Long,F,Yes,31,Yes,No,Yes,No,No,Yes,No
85,7.51,Long,F,No,22,No,No,No,No,No,No,Yes
86,5.9,Short,M,No,21,No,No,No,No,No,No,No
87,5.81,Short,F,Yes,56,No,No,No,No,Yes,Yes,No
88,2.39,Medium,M,No,21,No,No,No,No,No,No,No
89,5.42,Long,F,Yes,51,No,No,No,Yes,No,Yes,Yes
90,3.88,Medium,M,Yes,46,No,No,No,No,No,No,No
91,8.84,Medium,F,No,32,Yes,No,No,No,Yes,No,Yes
92,6.08,Long,M,Yes,29,No,No,No,No,No,No,No
93,9,Medium,M,No,46,No,Yes,No,No,No,Yes,No
94,8.66,Medium,M,No,31,Yes,No,No,No,Yes,Yes,No
95,3.5,Long,F,No,46,No,Yes,Yes,Yes,Yes,Yes,Yes
96,10.05,Long,M,Yes,19,No,No,No,No,No,No,No
97,6.65,Short,M,No,22,Yes,Yes,No,No,Yes,Yes,No
98,7.68,Medium,F,No,40,No,No,No,No,No,No,No
99,3.87,Medium,F,No,41,No,No,No,No,No,No,No
100,7.48,Long,M,Yes,28,Yes,No,No,No,No,No,No
101,3.95,Medium,M,Yes,54,Yes,No,No,No,No,Yes,No
102,4.93,Short,F,No,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes
103,4.05,Short,M,No,30,No,No,No,No,Yes,No,No
104,6.3,Short,F,No,37,No,No,No,No,No,No,No
105,3.49,Medium,M,No,45,No,No,No,Yes,No,No,No
106,7.18,Long,M,No,47,Yes,No,Yes,Yes,Yes,No,Yes
107,7.67,Long,F,No,34,No,No,No,No,No,No,No
108,4.35,Medium,M,Yes,29,No,Yes,No,No,No,Yes,No
109,7.85,Medium,F,Yes,32,No,No,No,No,No,No,Yes
110,7.22,Long,F,Yes,50,No,No,No,No,Yes,No,No
111,9.18,Long,F,No,30,No,No,No,No,No,No,No
112,6.26,Medium,M,No,52,Yes,Yes,Yes,No,Yes,Yes,Yes
113,3.11,Medium,M,Yes,35,No,No,Yes,No,Yes,No,No
114,6.45,Short,F,Yes,55,No,No,No,No,No,No,No
115,5.95,Medium,F,Yes,52,Yes,Yes,Yes,No,No,Yes,No
116,9.4,Medium,M,No,38,Yes,No,No,No,Yes,No,No
117,2.55,Long,F,No,41,No,No,No,No,No,No,No
118,6.01,Short,M,Yes,20,No,No,No,Yes,No,No,No
119,6.53,Short,M,Yes,35,Yes,No,No,No,No,No,No
120,7.89,Medium,M,Yes,40,No,No,No,Yes,No,No,No
121,9.89,Medium,M,No,31,No,No,No,No,Yes,No,No
122,10,Short,F,No,31,Yes,No,No,No,Yes,Yes,No
123,6.12,Long,F,No,47,No,No,No,No,Yes,No,No
124,3.8,Long,F,Yes,43,Yes,Yes,Yes,No,No,Yes,No
125,3.04,Long,M,Yes,26,No,No,No,No,Yes,Yes,No
126,9.24,Medium,M,No,51,No,Yes,No,No,No,No,Yes
127,4.85,Medium,F,No,27,Yes,Yes,No,No,No,No,No
128,3.41,Long,F,Yes,36,No,No,Yes,No,Yes,Yes,No
129,8.28,Long,M,Yes,43,Yes,No,No,No,No,No,Yes
130,9.03,Medium,F,No,37,Yes,Yes,Yes,No,No,No,No
131,3.96,Medium,M,No,27,No,Yes,No,No,Yes,Yes,No
132,3.27,Medium,F,No,29,Yes,Yes,No,No,No,Yes,Yes
133,7.9,Medium,F,Yes,54,No,No,No,No,No,No,No
134,6.26,Medium,M,No,55,Yes,No,No,No,No,Yes,No
135,2.34,Long,F,Yes,27,No,No,No,No,No,No,No
136,2.1,Medium,F,No,30,No,No,No,No,No,No,No
137,2.85,Short,F,No,33,Yes,Yes,No,No,No,No,Yes
138,7.08,Short,F,No,54,Yes,Yes,Yes,No,Yes,Yes,No
139,6.55,Long,M,No,52,No,No,No,No,No,No,Yes
140,6.52,Medium,M,Yes,39,Yes,No,No,No,No,Yes,No
141,3.84,Short,F,Yes,54,No,No,No,No,Yes,No,No
142,9.46,Short,F,Yes,34,No,Yes,No,Yes,No,Yes,Yes
143,8.59,Long,F,Yes,47,No,Yes,No,No,No,Yes,No
144,4.1,Long,M,No,20,No,No,No,No,No,Yes,No
145,4.6,Medium,M,Yes,23,No,No,No,No,No,No,No
146,5.32,Long,M,Yes,35,Yes,No,No,No,Yes,No,No
147,6.37,Medium,M,No,24,Yes,No,Yes,No,Yes,Yes,No
148,9.12,Medium,F,Yes,34,No,No,No,No,Yes,Yes,Yes
149,6.88,Medium,M,Yes,19,No,No,Yes,No,Yes,Yes,No
150,2.88,Long,M,No,53,Yes,Yes,Yes,Yes,Yes,Yes,No
151,4.13,Short,F,Yes,40,Yes,Yes,No,No,No,Yes,Yes
152,2.23,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,No,No
153,2.27,Long,F,Yes,20,No,No,No,No,No,No,Yes
154,3.57,Medium,M,Yes,34,No,Yes,No,No,Yes,Yes,No
155,6.85,Short,F,No,44,No,No,No,No,No,Yes,No
156,2.2,Short,M,Yes,53,Yes,No,No,No,No,No,No
157,3.2,Long,F,Yes,51,No,No,No,Yes,Yes,No,No
158,8.83,Short,F,No,49,No,No,No,No,No,No,No
159,8.58,Medium,F,No,47,No,No,No,No,No,No,No
160,5.82,Medium,M,Yes,52,Yes,Yes,No,No,No,Yes,No
161,2.51,Long,F,No,54,No,Yes,No,No,Yes,Yes,No
162,9.72,Short,M,No,34,No,No,No,No,No,No,No
163,9.89,Medium,M,Yes,20,No,No,No,No,Yes,No,Yes
164,5.96,Long,M,Yes,32,No,Yes,No,Yes,Yes,Yes,No
165,6.8,Long,M,No,55,Yes,No,Yes,No,Yes,Yes,No
166,6.15,Medium,F,No,43,Yes,Yes,No,No,Yes,Yes,No
167,3.77,Short,F,Yes,49,Yes,Yes,Yes,No,No,Yes,Yes
168,7.66,Long,M,Yes,26,No,Yes,No,No,Yes,Yes,No
169,3.24,Short,F,No,37,Yes,Yes,No,No,No,Yes,No
170,4.84,Medium,F,Yes,21,Yes,Yes,Yes,No,No,Yes,No
171,7.25,Short,M,No,53,No,No,No,No,Yes,No,No
172,8.61,Medium,M,No,50,No,No,No,No,No,No,No
173,8.76,Medium,M,No,20,Yes,No,No,No,No,No,No
174,9.3,Medium,F,Yes,50,No,Yes,Yes,No,No,Yes,No
175,9.01,Long,F,Yes,42,No,No,No,No,No,No,No
176,4.08,Long,F,Yes,55,Yes,No,Yes,No,No,Yes,Yes
177,2.24,Medium,F,Yes,32,Yes,Yes,Yes,No,Yes,Yes,No
178,7.78,Medium,M,Yes,35,Yes,No,No,No,Yes,No,No
179,6.22,Medium,F,Yes,38,Yes,Yes,No,No,Yes,Yes,No
180,3.29,Long,M,No,41,No,No,No,No,No,Yes,No
181,9.3,Medium,M,No,48,Yes,Yes,No,No,Yes,Yes,No
182,8.78,Long,M,Yes,30,No,No,No,No,Yes,No,No
183,6.11,Long,F,No,40,No,No,No,No,Yes,No,No
184,9.04,Long,F,No,47,No,No,No,No,No,No,No
185,6.4,Medium,M,No,23,No,No,No,No,No,No,No
186,7.74,Medium,F,No,40,No,No,No,No,Yes,Yes,No
187,8.66,Long,F,Yes,29,No,Yes,No,No,No,Yes,No
188,5.5,Long,M,Yes,44,No,Yes,No,No,No,Yes,No
189,8.01,Medium,F,No,37,No,No,No,Yes,Yes,No,Yes
190,5.13,Short,F,Yes,28,Yes,Yes,No,No,No,Yes,No
191,4.18,Short,M,No,28,No,No,No,No,No,Yes,No
192,6.6,Long,M,Yes,37,No,No,No,No,No,No,Yes
193,8.34,Long,F,No,51,No,No,No,No,No,Yes,No
194,8.39,Long,F,Yes,41,Yes,No,No,No,No,No,No
195,2.72,Long,F,No,32,Yes,No,No,Yes,Yes,No,Yes
196,3.27,Long,M,Yes,26,No,No,No,No,Yes,No,No
197,8.67,Short,M,Yes,38,Yes,Yes,No,No,No,Yes,No
198,4.55,Long,M,No,29,No,Yes,No,No,No,Yes,No
199,9.75,Long,M,Yes,29,No,No,No,No,Yes,No,No
200,2.05,Short,F,No,43,No,No,No,No,Yes,No,Yes
201,9.72,Medium,F,No,45,Yes,No,No,Yes,No,Yes,No
202,4.89,Short,M,Yes,48,Yes,No,No,No,Yes,No,Yes
203,2.67,Long,M,No,51,Yes,Yes,No,No,No,Yes,No
204,9.66,Long,M,Yes,29,No,Yes,No,No,Yes,Yes,No
205,4.64,Short,M,Yes,47,No,No,No,No,Yes,No,No
206,4.21,Medium,M,Yes,31,Yes,Yes,No,No,No,No,No
207,6.95,Long,F,No,50,No,Yes,Yes,No,Yes,Yes,No
208,3.34,Long,M,Yes,49,No,No,No,No,No,No,No
209,7.05,Medium,F,Yes,27,No,No,No,No,Yes,No,No
210,7.18,Medium,F,Yes,26,No,No,No,No,No,Yes,No
211,4.86,Short,F,No,26,No,No,No,No,Yes,No,No
212,4.48,Medium,M,Yes,24,No,No,Yes,No,No,No,No
213,9.32,Medium,M,Yes,51,No,Yes,Yes,Yes,No,Yes,No
214,9.18,Long,F,Yes,27,No,No,No,Yes,Yes,No,No
215,7.63,Short,F,No,46,No,No,No,No,No,Yes,No
216,7.64,Long,M,No,39,No,No,No,No,No,Yes,No
217,4.72,Medium,F,No,42,Yes,No,Yes,No,Yes,Yes,No
218,6.78,Long,M,Yes,43,Yes,No,No,No,No,Yes,No
219,8.35,Long,F,Yes,48,No,No,No,No,No,Yes,No
220,4.58,Long,F,Yes,34,No,No,No,No,Yes,No,No
221,9.81,Short,F,No,51,No,Yes,No,Yes,No,Yes,No
222,2.11,Long,M,No,24,No,No,No,No,No,No,No
223,7.58,Long,F,No,20,No,No,No,No,Yes,No,No
224,4.36,Long,M,Yes,24,Yes,Yes,No,No,No,Yes,No
225,3.79,Medium,M,Yes,49,No,Yes,Yes,No,No,Yes,No
226,7.46,Medium,M,No,39,No,Yes,No,No,No,Yes,No
227,6.49,Long,M,Yes,36,No,No,No,No,No,No,No
228,2.34,Short,M,No,44,No,Yes,No,No,No,Yes,No
229,4.12,Medium,M,Yes,20,Yes,Yes,No,No,No,Yes,No
230,2.81,Short,M,Yes,23,Yes,No,No,No,No,No,Yes
231,8.26,Medium,F,Yes,36,Yes,No,No,No,No,No,No
232,3.13,Medium,F,No,48,No,No,No,Yes,Yes,No,No
233,9.39,Medium,M,No,48,No,Yes,Yes,Yes,Yes,Yes,No
234,2.92,Medium,M,No,50,Yes,No,No,No,No,Yes,No
235,8.51,Long,M,No,37,No,No,No,No,No,Yes,No
236,2.68,Long,F,No,37,Yes,No,No,No,No,No,No
237,8.34,Short,M,No,24,No,Yes,Yes,No,No,Yes,No
238,2.99,Long,F,No,36,No,No,No,No,No,Yes,Yes
239,3.76,Short,F,No,46,Yes,Yes,No,No,No,No,No
240,6.39,Medium,M,No,44,Yes,Yes,No,No,No,Yes,No
241,7.8,Medium,M,Yes,31,No,Yes,No,No,No,No,No
242,3.65,Medium,M,No,52,No,No,No,No,No,No,No
243,5.13,Medium,F,No,48,No,Yes,Yes,No,No,No,No
244,4.76,Medium,F,Yes,52,Yes,No,Yes,No,Yes,No,No
245,4.26,Long,M,No,37,No,No,No,No,No,No,No
246,4.58,Short,M,No,37,No,No,No,No,Yes,No,No
247,8.65,Medium,M,No,51,No,No,No,No,No,No,No
248,6.09,Long,F,Yes,54,No,No,No,No,No,No,No
249,8.03,Long,M,No,18,No,No,No,No,No,No,No
250,5.67,Short,F,Yes,40,No,No,No,No,No,No,Yes
251,9.71,Long,F,No,38,Yes,Yes,No,No,No,No,Yes
252,3.83,Long,F,Yes,35,Yes,Yes,Yes,No,No,Yes,No
253,6.65,Medium,F,Yes,45,Yes,Yes,No,No,No,Yes,No
254,8.37,Long,F,No,22,Yes,No,Yes,No,Yes,Yes,No
255,2.55,Long,F,Yes,49,No,No,No,No,No,No,No
256,4.57,Medium,M,Yes,26,Yes,Yes,Yes,No,No,Yes,No
257,3.82,Long,F,No,29,No,No,No,No,No,No,No
258,7.73,Long,F,No,32,Yes,Yes,No,No,Yes,Yes,No
259,6.86,Medium,F,Yes,25,No,No,No,Yes,Yes,No,No
260,4.32,Medium,M,No,48,No,No,No,No,Yes,No,No
261,2.49,Medium,M,No,19,No,Yes,No,No,No,No,No
262,4.57,Short,M,No,43,No,No,No,No,Yes,Yes,No
263,6.95,Long,M,No,46,No,No,No,No,No,No,No
264,6.59,Long,F,No,24,No,No,No,No,No,Yes,No
265,9.67,Medium,F,No,42,Yes,No,No,No,Yes,No,Yes
266,8.51,Long,M,Yes,52,No,No,No,No,No,No,No
267,4.77,Short,M,No,28,Yes,Yes,Yes,No,No,Yes,No
268,6.7,Medium,M,No,22,Yes,No,No,No,No,No,No
269,2.37,Medium,F,No,22,No,No,No,No,No,No,No
270,2.59,Long,M,Yes,46,No,No,No,No,Yes,No,No
271,8.84,Medium,F,Yes,38,No,No,No,Yes,No,No,No
272,2.62,Long,F,No,42,No,Yes,Yes,No,Yes,Yes,No
273,3.5,Long,M,No,37,No,No,No,No,Yes,No,Yes
274,8.63,Long,M,No,36,Yes,No,Yes,No,Yes,Yes,Yes
275,2.14,Medium,M,No,53,No,Yes,Yes,No,No,Yes,Yes
276,3.44,Medium,F,Yes,42,No,No,No,No,Yes,No,No
277,5.55,Short,F,No,39,No,Yes,Yes,No,Yes,Yes,No
278,6.48,Long,M,No,21,Yes,Yes,No,No,No,Yes,No
279,9.23,Long,F,No,30,Yes,No,Yes,Yes,Yes,Yes,No
280,3.19,Medium,F,No,31,No,No,No,No,No,No,No
281,7.84,Long,F,Yes,27,No,No,No,No,No,No,No
282,2.51,Long,F,No,24,Yes,No,Yes,No,No,No,No
283,3.33,Long,F,Yes,29,Yes,Yes,Yes,No,Yes,Yes,No
284,8.11,Long,F,No,37,No,No,No,No,No,Yes,No
285,9.86,Long,M,Yes,22,Yes,Yes,Yes,No,Yes,Yes,No
286,4.21,Long,F,Yes,41,No,No,No,No,No,No,No
287,5.77,Short,M,No,27,No,No,No,No,No,No,No
288,4.48,Short,F,Yes,24,No,No,No,No,No,Yes,No
289,3.3,Long,M,Yes,49,No,Yes,Yes,No,Yes,Yes,No
290,6.61,Long,F,No,51,Yes,No,No,No,No,No,No
291,2.33,Long,M,Yes,27,Yes,No,No,No,Yes,No,No
292,8.47,Long,M,No,26,Yes,No,No,No,No,No,No
293,3.72,Medium,M,No,29,No,No,No,No,No,No,No
294,2.32,Long,M,Yes,26,No,Yes,Yes,No,Yes,Yes,No
295,6.52,Long,F,Yes,43,Yes,No,No,No,No,No,Yes
296,9.53,Long,M,Yes,44,No,No,No,No,No,No,No
297,8.08,Medium,F,No,40,No,No,No,Yes,Yes,No,No
298,9.97,Long,M,Yes,46,Yes,Yes,No,No,No,Yes,No
299,7.77,Short,M,Yes,42,No,No,No,No,No,No,No
300,3.86,Medium,M,No,23,No,Yes,No,Yes,Yes,Yes,No
301,9.06,Medium,M,Yes,29,Yes,No,No,No,No,No,No
302,5.42,Medium,M,Yes,48,Yes,Yes,Yes,No,No,Yes,No
303,2.69,Short,M,Yes,24,No,No,No,No,No,Yes,No
304,2.7,Medium,F,Yes,32,No,No,No,No,No,No,No
305,6.06,Medium,M,No,28,No,Yes,No,No,No,Yes,No
306,8.28,Medium,M,Yes,44,No,Yes,Yes,No,Yes,No,Yes
307,4.96,Medium,F,No,36,No,No,No,No,Yes,No,No
308,3.69,Short,F,Yes,23,No,No,No,No,No,Yes,No
309,9.39,Long,M,Yes,47,No,No,No,No,No,No,No
310,4.31,Long,F,Yes,26,Yes,No,Yes,No,No,Yes,No
311,6.97,Long,F,No,50,No,No,No,No,Yes,No,No
312,8.94,Long,F,Yes,40,No,No,No,No,No,No,No
313,8.9,Medium,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
314,5.94,Long,F,No,44,No,Yes,No,Yes,Yes,Yes,Yes
315,5.85,Long,F,Yes,55,No,Yes,Yes,Yes,Yes,Yes,Yes
316,9.18,Medium,F,Yes,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes
317,5.5,Long,M,No,53,Yes,No,Yes,No,No,Yes,No
318,9.82,Medium,F,No,51,No,No,No,No,Yes,No,No
319,4.16,Medium,M,Yes,18,Yes,No,No,No,Yes,Yes,No
320,5.55,Long,F,No,43,Yes,Yes,No,No,Yes,Yes,No
321,8.69,Medium,F,Yes,34,No,Yes,Yes,No,No,No,No
322,4.22,Medium,M,No,42,Yes,Yes,No,No,Yes,No,No
323,7.74,Long,F,Yes,33,No,No,No,No,Yes,No,No
324,4.47,Long,M,No,34,No,No,No,No,Yes,No,No
325,4.76,Short,M,No,50,No,No,No,No,Yes,Yes,No
326,3,Long,M,Yes,43,No,No,No,No,No,No,No
327,5.03,Medium,F,No,31,Yes,No,No,No,No,Yes,No
328,5.54,Long,M,No,29,No,No,No,No,No,Yes,No
329,7.52,Long,F,No,56,No,No,No,No,No,No,No
330,7.95,Short,M,No,29,No,No,No,No,No,No,Yes
331,5.21,Medium,F,Yes,35,Yes,Yes,Yes,No,No,Yes,No
332,3.79,Short,M,No,41,No,No,No,Yes,Yes,Yes,No
333,8.13,Long,F,No,37,No,Yes,Yes,No,Yes,No,No
334,3.23,Medium,M,Yes,38,No,No,No,No,No,No,Yes
335,8.83,Long,M,Yes,30,No,Yes,No,No,Yes,No,No
336,5.03,Medium,F,Yes,45,No,No,No,No,No,No,No
337,4.26,Long,F,Yes,22,Yes,No,No,No,No,No,No
338,6.1,Long,M,No,20,No,No,No,No,No,Yes,No
339,7.26,Medium,M,Yes,44,No,No,No,No,No,No,No
340,6.54,Medium,M,No,45,No,No,No,No,No,No,No
341,6.66,Medium,F,No,41,No,No,No,No,No,Yes,No
342,7.89,Medium,M,No,19,Yes,No,Yes,No,Yes,Yes,No
343,2.27,Medium,M,No,49,Yes,Yes,No,No,Yes,Yes,No
344,8.94,Short,F,No,34,Yes,No,No,No,No,No,No
345,8.15,Short,F,Yes,38,Yes,Yes,No,No,Yes,Yes,Yes
346,5.78,Long,M,No,30,No,No,No,No,No,No,No
347,3.85,Medium,F,Yes,24,Yes,Yes,No,No,No,No,No
348,7.64,Long,M,No,31,No,No,No,No,Yes,No,No
349,6.4,Short,M,Yes,33,No,No,No,No,No,No,No
350,6.66,Medium,M,No,43,No,Yes,No,No,No,Yes,No
351,7.54,Long,F,Yes,19,No,No,No,No,Yes,No,No
352,9.48,Medium,F,Yes,21,No,No,No,No,No,Yes,No
353,7.67,Long,F,Yes,32,No,No,No,No,No,No,No
354,2.34,Long,F,Yes,23,No,No,No,No,No,No,No
355,8.87,Long,F,No,45,Yes,Yes,Yes,No,No,Yes,No
356,6.3,Short,M,No,35,Yes,No,Yes,No,Yes,Yes,No
357,2.29,Medium,M,Yes,33,No,No,No,No,No,No,No
358,8.55,Long,M,Yes,36,No,No,No,No,Yes,No,No
359,4.63,Short,M,Yes,49,No,No,No,No,No,Yes,No
360,6.26,Long,F,Yes,51,No,No,No,No,No,No,No
361,2.94,Long,F,Yes,28,Yes,No,Yes,No,No,Yes,No
362,7.57,Long,F,No,38,No,No,No,No,No,Yes,No
363,8.36,Long,F,No,37,Yes,Yes,Yes,No,No,Yes,Yes
364,8.38,Long,M,No,36,No,No,No,No,Yes,No,No
365,9.26,Medium,M,No,36,No,Yes,Yes,Yes,No,Yes,Yes
366,5.23,Medium,F,No,35,Yes,Yes,Yes,Yes,No,Yes,Yes
367,2.53,Short,M,No,36,No,No,No,No,No,No,No
368,7.58,Long,M,Yes,53,No,No,No,No,No,No,No
369,8.19,Medium,F,Yes,55,Yes,Yes,Yes,No,Yes,No,No
370,8.19,Long,F,Yes,24,No,No,No,No,No,No,No
371,3.12,Medium,F,No,50,No,No,No,Yes,No,Yes,No
372,9.98,Long,M,Yes,22,No,Yes,No,No,No,Yes,No
373,7.46,Medium,F,No,28,No,No,No,No,No,No,No
374,3.16,Long,M,Yes,42,No,No,No,No,No,Yes,No
375,4.12,Long,M,Yes,21,No,No,No,No,No,No,No
376,5.24,Medium,F,No,31,No,No,No,No,No,Yes,Yes
377,9.18,Medium,F,No,33,No,No,No,No,Yes,No,No
378,7.58,Medium,M,No,43,No,No,No,No,No,Yes,No
379,9.2,Short,F,No,53,Yes,Yes,No,No,No,Yes,No
380,6.8,Long,F,Yes,43,No,No,No,Yes,Yes,No,No
381,7.46,Medium,F,Yes,30,No,No,No,No,No,Yes,No
382,8.88,Medium,F,Yes,33,Yes,Yes,No,No,No,Yes,No
383,8.21,Medium,M,Yes,26,No,No,No,No,Yes,Yes,No
384,2.81,Long,F,Yes,55,No,No,No,No,No,No,No
385,5.73,Medium,F,No,34,No,No,No,No,No,No,Yes
386,7.03,Long,F,Yes,46,No,No,No,No,No,No,No
387,9.2,Long,F,No,20,No,Yes,Yes,No,Yes,Yes,Yes
388,4.63,Short,F,Yes,22,No,No,No,No,No,Yes,No
389,4.32,Medium,F,No,34,Yes,Yes,Yes,No,No,Yes,Yes
390,9.72,Short,M,No,31,Yes,No,No,No,Yes,No,No
391,3.89,Medium,M,Yes,35,Yes,Yes,Yes,Yes,Yes,Yes,Yes
392,8.02,Long,F,No,34,Yes,No,No,No,Yes,No,No
393,2.64,Long,F,Yes,33,No,No,No,No,No,No,No
394,8.09,Medium,F,Yes,40,No,No,No,No,Yes,No,Yes
395,3.19,Medium,M,Yes,38,Yes,Yes,No,No,No,Yes,No
396,6.97,Long,F,No,50,No,No,No,No,Yes,No,No
397,5.54,Long,F,No,34,No,Yes,No,No,No,Yes,No
398,4.31,Short,F,No,39,Yes,Yes,No,No,No,No,No
399,9.96,Medium,M,No,32,No,No,No,No,No,Yes,No
400,7.25,Medium,F,Yes,52,Yes,No,No,No,No,No,No
401,7.17,Short,M,No,55,No,No,No,No,Yes,No,No
402,5.23,Medium,F,No,31,Yes,No,No,No,No,No,No
403,2.29,Medium,M,No,32,No,Yes,No,No,Yes,No,No
404,4.8,Short,M,Yes,49,Yes,Yes,Yes,No,No,Yes,Yes
