User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
49617,F,63,M,Seldom,Yes,No,Yes,No,'Website Account'
75706,F,31,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
32371,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
62523,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
94008,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
29387,M,26,M,Seldom,Yes,No,No,No,'Monthly Billing'
57474,F,26,M,Seldom,Yes,No,Yes,Yes,'Website Account'
34213,M,29,M,Regular,No,No,Yes,No,'Monthly Billing'
93483,M,48,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
10591,F,24,M,Regular,Yes,Yes,Yes,No,'Credit Card'
70624,M,54,M,Seldom,Yes,No,No,Yes,'Credit Card'
89822,F,63,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
80705,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
13880,M,48,S,Seldom,Yes,No,Yes,Yes,'Website Account'
80584,M,34,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
93347,F,21,S,Seldom,Yes,No,No,No,'Credit Card'
