User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
46208,M,69,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
90476,F,31,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
12539,F,50,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
68265,M,57,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
54936,M,46,S,Regular,Yes,Yes,Yes,No,'Website Account'
93483,M,48,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
56031,M,57,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
29168,F,53,S,Seldom,Yes,No,No,No,'Website Account'
13443,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
81277,F,36,S,Regular,Yes,Yes,No,No,'Website Account'
46208,M,69,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
14730,M,52,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
49906,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
99037,F,50,M,Regular,No,Yes,Yes,No,'Credit Card'
69715,F,50,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
15999,F,61,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
36437,F,44,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
20677,F,46,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
66185,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
44042,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
80117,F,46,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
10246,F,19,S,Seldom,Yes,No,Yes,Yes,'Website Account'
19015,M,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
79388,F,45,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
19419,F,45,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
28983,F,64,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
92068,M,55,S,Seldom,Yes,No,Yes,No,'Website Account'
12532,F,48,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
32695,F,34,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
35350,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
81277,F,36,S,Regular,Yes,Yes,No,No,'Website Account'
89831,F,58,S,Seldom,Yes,No,Yes,No,'Website Account'
80117,F,46,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
19303,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
97649,M,35,S,Regular,Yes,No,Yes,Yes,'Website Account'
49470,M,58,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
48696,F,53,S,Regular,Yes,Yes,No,No,'Bank Transfer'
92784,M,68,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
81776,M,64,M,Seldom,Yes,No,No,No,'Bank Transfer'
64692,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
88666,F,26,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
51348,M,31,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
81776,M,64,M,Seldom,Yes,No,No,No,'Bank Transfer'
81277,F,36,S,Regular,Yes,Yes,No,No,'Website Account'
36662,F,33,S,Seldom,Yes,No,Yes,No,'Website Account'
95316,F,28,M,Seldom,Yes,No,Yes,Yes,'Website Account'
49617,F,63,M,Seldom,Yes,No,Yes,No,'Website Account'
59160,M,58,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
86962,F,26,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
31131,F,30,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
84559,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
45512,F,40,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
31265,M,22,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
93347,F,21,S,Seldom,Yes,No,No,No,'Credit Card'
93730,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
35169,M,37,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
36704,F,55,S,Regular,Yes,Yes,No,No,'Bank Transfer'
99694,F,46,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
58818,M,24,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
16994,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
69601,F,62,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
62080,F,54,M,Seldom,Yes,No,Yes,Yes,'Website Account'
44042,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
74414,M,64,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
72270,M,17,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
75473,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
57202,F,53,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
94865,M,50,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
62523,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
12978,F,25,M,Regular,Yes,Yes,Yes,No,'Credit Card'
30952,M,42,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
61082,F,51,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
35350,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
91208,M,32,S,Seldom,Yes,No,Yes,No,'Website Account'
76172,F,47,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
13880,M,48,S,Seldom,Yes,No,Yes,Yes,'Website Account'
85343,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
64466,M,68,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
81277,F,36,S,Regular,Yes,Yes,No,No,'Website Account'
14026,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
51218,F,31,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
88666,F,26,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
64950,M,39,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
85874,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
70731,F,51,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
65693,M,46,S,Frequent,Yes,No,No,No,'Website Account'
99694,F,46,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
84250,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
18023,F,49,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
57914,F,52,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
89513,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
20176,F,50,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
50777,F,34,S,Regular,Yes,Yes,Yes,No,'Website Account'
11319,M,32,S,Seldom,Yes,No,Yes,No,'Website Account'
70355,M,45,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
50695,F,64,S,Seldom,Yes,No,Yes,Yes,'Website Account'
59348,F,37,S,Regular,Yes,Yes,No,No,'Website Account'
14507,M,48,S,Regular,Yes,No,Yes,No,'Website Account'
66037,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
41234,F,56,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
15769,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
65355,F,21,S,Seldom,Yes,No,Yes,Yes,'Website Account'
98275,F,49,M,Regular,No,Yes,Yes,No,'Credit Card'
85084,M,50,M,Seldom,Yes,No,No,Yes,'Credit Card'
46208,M,69,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
55075,F,45,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
76548,F,52,M,Regular,Yes,Yes,No,No,'Bank Transfer'
20677,F,46,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
57202,F,53,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
49019,M,48,S,Seldom,Yes,No,Yes,No,'Credit Card'
80117,F,46,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
23135,M,31,M,Regular,Yes,No,Yes,No,'Bank Transfer'
52083,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
93846,M,45,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
65693,M,46,S,Frequent,Yes,No,No,No,'Website Account'
81945,F,32,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
77028,F,43,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
77370,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
81628,M,51,M,Seldom,Yes,Yes,Yes,No,'Website Account'
91208,M,32,S,Seldom,Yes,No,Yes,No,'Website Account'
30121,F,66,M,Frequent,No,Yes,No,Yes,'Website Account'
88000,F,56,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
62523,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
26499,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
83940,F,47,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
95316,F,28,M,Seldom,Yes,No,Yes,Yes,'Website Account'
55308,F,29,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
14980,F,59,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
50209,F,44,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
65341,F,32,S,Seldom,Yes,No,Yes,No,'Website Account'
86962,F,26,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
98350,F,40,S,Frequent,Yes,No,Yes,No,'Website Account'
64950,M,39,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
36067,M,64,M,Seldom,Yes,No,Yes,No,'Website Account'
70624,M,54,M,Seldom,Yes,No,No,Yes,'Credit Card'
63405,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
93666,M,66,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
49408,M,34,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
38881,F,35,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
65242,M,45,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
43668,F,41,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
58704,M,43,M,Frequent,Yes,Yes,No,Yes,'Website Account'
22477,M,65,M,Seldom,Yes,No,Yes,No,'Website Account'
61887,M,35,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
72889,M,63,M,Seldom,Yes,No,Yes,No,'Website Account'
88598,M,40,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
50414,M,48,M,Regular,Yes,No,Yes,No,'Credit Card'
45102,M,60,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
81277,F,36,S,Regular,Yes,Yes,No,No,'Website Account'
63570,M,61,M,Frequent,Yes,No,Yes,No,'Website Account'
18023,F,49,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
26584,F,34,M,Regular,Yes,No,Yes,No,'Website Account'
65693,M,46,S,Frequent,Yes,No,No,No,'Website Account'
28382,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
43219,F,46,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
77950,F,30,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
21099,M,57,S,Regular,Yes,Yes,Yes,No,'Credit Card'
25250,M,59,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
88479,M,34,M,Seldom,Yes,No,Yes,Yes,'Website Account'
45776,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
85005,M,54,S,Regular,Yes,Yes,Yes,No,'Credit Card'
23768,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
31265,M,22,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
51964,M,61,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
54936,M,46,S,Regular,Yes,Yes,Yes,No,'Website Account'
96393,F,24,S,Seldom,Yes,No,No,No,'Credit Card'
62087,F,50,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
15065,M,48,S,Regular,Yes,No,No,Yes,'Credit Card'
88464,M,46,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
54303,F,64,M,Seldom,Yes,No,Yes,No,'Website Account'
61278,M,49,S,Seldom,Yes,No,Yes,Yes,'Website Account'
93846,M,45,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
40897,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
93580,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
22479,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
86915,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
98200,F,32,M,Regular,Yes,No,Yes,No,'Website Account'
89520,M,50,S,Frequent,Yes,No,No,No,'Website Account'
13668,F,52,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
84631,F,58,S,Regular,Yes,No,No,Yes,'Website Account'
84250,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
57746,M,43,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
63476,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
32227,F,63,M,Regular,No,Yes,Yes,No,'Bank Transfer'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
19015,M,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
85198,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
92296,M,51,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
63669,F,49,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
35417,M,28,M,Regular,No,No,Yes,No,'Monthly Billing'
80090,F,32,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
15614,F,51,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
58585,F,66,M,Seldom,Yes,No,Yes,No,'Website Account'
78179,F,54,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
44531,M,52,S,Regular,Yes,No,Yes,Yes,'Website Account'
43730,M,34,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
79105,F,28,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
63476,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
72282,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
70720,F,45,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
45265,M,25,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
34406,M,34,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
85198,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
12978,F,25,M,Regular,Yes,Yes,Yes,No,'Credit Card'
35863,M,17,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
45102,M,60,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
89520,M,50,S,Frequent,Yes,No,No,No,'Website Account'
33371,M,49,S,Regular,Yes,Yes,Yes,No,'Website Account'
28382,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
73187,F,68,M,Frequent,No,Yes,No,Yes,'Website Account'
20677,F,46,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
97263,M,29,M,Regular,Yes,No,Yes,No,'Bank Transfer'
64692,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
25680,M,56,S,Regular,Yes,Yes,Yes,No,'Credit Card'
34213,M,29,M,Regular,No,No,Yes,No,'Monthly Billing'
84250,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
69809,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
86962,F,26,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
58150,M,46,S,Seldom,Yes,No,Yes,Yes,'Website Account'
75473,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
62258,M,64,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
69809,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
59901,F,32,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
93483,M,48,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
70624,M,54,M,Seldom,Yes,No,No,Yes,'Credit Card'
79896,F,66,M,Frequent,No,Yes,No,Yes,'Website Account'
41667,F,49,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
13107,M,58,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
65788,M,31,S,Seldom,Yes,No,Yes,No,'Website Account'
60321,F,48,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
14730,M,52,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
25205,M,68,M,Seldom,Yes,No,Yes,No,'Credit Card'
19303,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
30573,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
44210,M,20,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
15810,F,64,M,Seldom,Yes,No,Yes,No,'Website Account'
49906,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
45505,M,53,S,Regular,Yes,No,Yes,Yes,'Website Account'
67881,M,51,S,Frequent,Yes,Yes,Yes,Yes,'Website Account'
98200,F,32,M,Regular,Yes,No,Yes,No,'Website Account'
12532,F,48,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
35783,M,58,S,Seldom,Yes,No,Yes,No,'Website Account'
89520,M,50,S,Frequent,Yes,No,No,No,'Website Account'
89231,F,52,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
77370,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
41234,F,56,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
12532,F,48,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
