User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
70624,M,54,M,Seldom,Yes,No,No,Yes,'Credit Card'
87800,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
46836,F,56,S,Seldom,Yes,No,Yes,No,'Website Account'
63427,F,51,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
35863,M,17,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
79105,F,28,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
83754,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
40012,M,45,M,Regular,Yes,No,No,No,'Credit Card'
58585,F,66,M,Seldom,Yes,No,Yes,No,'Website Account'
90476,F,31,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
40012,M,45,M,Regular,Yes,No,No,No,'Credit Card'
59348,F,37,S,Regular,Yes,Yes,No,No,'Website Account'
90322,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
45785,M,49,M,Regular,Yes,No,Yes,No,'Credit Card'
70731,F,51,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
36662,F,33,S,Seldom,Yes,No,Yes,No,'Website Account'
32227,F,63,M,Regular,No,Yes,Yes,No,'Bank Transfer'
92374,F,68,M,Regular,Yes,No,No,No,'Website Account'
69195,M,48,S,Regular,Yes,No,Yes,No,'Website Account'
35417,M,28,M,Regular,No,No,Yes,No,'Monthly Billing'
98275,F,49,M,Regular,No,Yes,Yes,No,'Credit Card'
25680,M,56,S,Regular,Yes,Yes,Yes,No,'Credit Card'
24454,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
32371,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
56031,M,57,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
34213,M,29,M,Regular,No,No,Yes,No,'Monthly Billing'
53642,M,67,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
49019,M,48,S,Seldom,Yes,No,Yes,No,'Credit Card'
67881,M,51,S,Frequent,Yes,Yes,Yes,Yes,'Website Account'
25913,F,51,M,Regular,Yes,Yes,No,No,'Bank Transfer'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
92374,F,68,M,Regular,Yes,No,No,No,'Website Account'
17505,F,57,S,Seldom,Yes,No,Yes,Yes,'Credit Card'
61082,F,51,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
40012,M,45,M,Regular,Yes,No,No,No,'Credit Card'
81628,M,51,M,Seldom,Yes,Yes,Yes,No,'Website Account'
66185,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
70720,F,45,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
70355,M,45,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
54303,F,64,M,Seldom,Yes,No,Yes,No,'Website Account'
33371,M,49,S,Regular,Yes,Yes,Yes,No,'Website Account'
13957,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
22138,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
63669,F,49,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
89231,F,52,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
87211,F,65,S,Seldom,Yes,No,Yes,Yes,'Website Account'
89831,F,58,S,Seldom,Yes,No,Yes,No,'Website Account'
76591,M,61,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
24719,F,23,S,Seldom,Yes,No,No,No,'Credit Card'
55781,M,58,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
84250,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
54220,F,53,S,Seldom,Yes,No,Yes,Yes,'Credit Card'
35783,M,58,S,Seldom,Yes,No,Yes,No,'Website Account'
76169,M,33,M,Regular,Yes,No,Yes,No,'Bank Transfer'
52421,F,37,S,Seldom,Yes,Yes,Yes,No,'Website Account'
22138,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
46304,M,33,S,Seldom,Yes,No,Yes,No,'Website Account'
87800,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
99190,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
96393,F,24,S,Seldom,Yes,No,No,No,'Credit Card'
77028,F,43,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
89231,F,52,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
29387,M,26,M,Seldom,Yes,No,No,No,'Monthly Billing'
20677,F,46,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
50695,F,64,S,Seldom,Yes,No,Yes,Yes,'Website Account'
44173,M,47,S,Seldom,Yes,No,Yes,No,'Credit Card'
90469,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
44360,F,54,M,Regular,Yes,Yes,No,No,'Bank Transfer'
29936,M,39,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
34642,F,42,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
15065,M,48,S,Regular,Yes,No,No,Yes,'Credit Card'
13880,M,48,S,Seldom,Yes,No,Yes,Yes,'Website Account'
45100,M,69,S,Regular,Yes,No,No,Yes,'Credit Card'
14026,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
76558,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
38844,M,57,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
32227,F,63,M,Regular,No,Yes,Yes,No,'Bank Transfer'
81628,M,51,M,Seldom,Yes,Yes,Yes,No,'Website Account'
89513,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
25913,F,51,M,Regular,Yes,Yes,No,No,'Bank Transfer'
26623,F,44,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
83814,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
26584,F,34,M,Regular,Yes,No,Yes,No,'Website Account'
97981,M,42,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
96545,F,61,S,Regular,Yes,Yes,Yes,No,'Website Account'
55308,F,29,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
45512,F,40,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
78795,F,57,S,Seldom,Yes,No,Yes,No,'Website Account'
63959,M,44,M,Regular,Yes,No,No,No,'Credit Card'
92932,M,26,M,Regular,Yes,No,Yes,No,'Website Account'
29389,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
25980,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
83754,F,36,S,Frequent,Yes,No,Yes,No,'Website Account'
54445,F,33,M,Regular,Yes,No,Yes,No,'Website Account'
79042,F,52,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
93580,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
23009,M,34,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
68250,M,59,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
34406,M,34,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
94008,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
12524,F,27,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
88464,M,46,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
10246,F,19,S,Seldom,Yes,No,Yes,Yes,'Website Account'
67067,M,33,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
22299,M,58,S,Regular,Yes,Yes,Yes,No,'Credit Card'
61668,M,54,S,Seldom,Yes,No,Yes,No,'Website Account'
71801,F,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
62717,M,45,M,Frequent,Yes,Yes,No,Yes,'Website Account'
89231,F,52,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
75778,M,66,M,Seldom,Yes,No,Yes,No,'Credit Card'
11925,F,35,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
94865,M,50,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
84566,M,55,M,Seldom,Yes,No,Yes,Yes,'Website Account'
61803,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
67586,M,51,M,Seldom,Yes,No,No,Yes,'Credit Card'
95316,F,28,M,Seldom,Yes,No,Yes,Yes,'Website Account'
50551,M,64,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
15286,F,52,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
10246,F,19,S,Seldom,Yes,No,Yes,Yes,'Website Account'
12539,F,50,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
87341,F,57,S,Regular,Yes,No,No,Yes,'Website Account'
76970,M,47,S,Seldom,Yes,No,Yes,No,'Credit Card'
27135,M,67,M,Seldom,Yes,No,Yes,No,'Credit Card'
62131,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
70720,F,45,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
69814,F,65,M,Seldom,Yes,Yes,Yes,No,'Website Account'
69809,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
87341,F,57,S,Regular,Yes,No,No,Yes,'Website Account'
72282,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
93666,M,66,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
34642,F,42,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
79896,F,66,M,Frequent,No,Yes,No,Yes,'Website Account'
58527,M,70,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
22138,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
25755,F,67,S,Seldom,Yes,No,Yes,Yes,'Website Account'
59086,M,61,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
62087,F,50,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
62492,M,43,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
25593,F,68,M,Regular,Yes,No,No,No,'Website Account'
47884,M,37,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
98350,F,40,S,Frequent,Yes,No,Yes,No,'Website Account'
92374,F,68,M,Regular,Yes,No,No,No,'Website Account'
70731,F,51,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
82338,M,42,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
81628,M,51,M,Seldom,Yes,Yes,Yes,No,'Website Account'
78234,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
88666,F,26,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
56204,F,25,S,Seldom,Yes,No,No,No,'Credit Card'
34406,M,34,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
36277,F,18,S,Seldom,Yes,No,Yes,Yes,'Website Account'
89520,M,50,S,Frequent,Yes,No,No,No,'Website Account'
75473,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
12532,F,48,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
64950,M,39,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
92068,M,55,S,Seldom,Yes,No,Yes,No,'Website Account'
73685,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
53876,F,65,M,Frequent,Yes,No,No,No,'Monthly Billing'
98350,F,40,S,Frequent,Yes,No,Yes,No,'Website Account'
93846,M,45,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
45776,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
55781,M,58,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
89831,F,58,S,Seldom,Yes,No,Yes,No,'Website Account'
64466,M,68,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
35350,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
90476,F,31,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
77172,M,51,S,Frequent,Yes,Yes,Yes,Yes,'Website Account'
38763,M,33,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
34642,F,42,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
95027,F,36,S,Seldom,Yes,Yes,Yes,No,'Website Account'
29387,M,26,M,Seldom,Yes,No,No,No,'Monthly Billing'
49903,F,42,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
25980,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
98275,F,49,M,Regular,No,Yes,Yes,No,'Credit Card'
85005,M,54,S,Regular,Yes,Yes,Yes,No,'Credit Card'
81704,M,19,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
85874,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
60321,F,48,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
45785,M,49,M,Regular,Yes,No,Yes,No,'Credit Card'
79896,F,66,M,Frequent,No,Yes,No,Yes,'Website Account'
11925,F,35,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
50272,M,37,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
86915,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
55848,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
55308,F,29,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
70473,M,50,S,Frequent,Yes,No,No,No,'Website Account'
46081,M,28,M,Regular,Yes,Yes,Yes,No,'Website Account'
61803,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
13668,F,52,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
36067,M,64,M,Seldom,Yes,No,Yes,No,'Website Account'
16994,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
47666,F,51,S,Seldom,Yes,No,No,No,'Website Account'
70720,F,45,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
49906,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
58585,F,66,M,Seldom,Yes,No,Yes,No,'Website Account'
29936,M,39,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
50695,F,64,S,Seldom,Yes,No,Yes,Yes,'Website Account'
21099,M,57,S,Regular,Yes,Yes,Yes,No,'Credit Card'
30573,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
31365,F,36,S,Regular,Yes,Yes,Yes,No,'Website Account'
56204,F,25,S,Seldom,Yes,No,No,No,'Credit Card'
92374,F,68,M,Regular,Yes,No,No,No,'Website Account'
82338,M,42,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
36662,F,33,S,Seldom,Yes,No,Yes,No,'Website Account'
27193,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
49906,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
26464,F,46,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
40012,M,45,M,Regular,Yes,No,No,No,'Credit Card'
66037,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
63799,M,44,S,Regular,Yes,No,Yes,No,'Website Account'
92784,M,68,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
22138,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
59086,M,61,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
60321,F,48,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
75722,M,47,S,Seldom,Yes,No,Yes,Yes,'Website Account'
48662,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
67645,M,61,S,Seldom,Yes,No,Yes,No,'Website Account'
79042,F,52,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
49903,F,42,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
36067,M,64,M,Seldom,Yes,No,Yes,No,'Website Account'
15614,F,51,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
61082,F,51,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
22402,M,23,M,Regular,Yes,No,Yes,No,'Website Account'
22479,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
75104,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
79934,M,69,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
15246,M,62,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
27878,M,66,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
75473,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
80117,F,46,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
79934,M,69,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
97263,M,29,M,Regular,Yes,No,Yes,No,'Bank Transfer'
35783,M,58,S,Seldom,Yes,No,Yes,No,'Website Account'
70962,F,35,S,Regular,Yes,Yes,No,No,'Website Account'
70317,F,54,S,Regular,Yes,Yes,No,No,'Bank Transfer'
97362,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
52869,M,62,S,Seldom,Yes,No,Yes,No,'Website Account'
89985,F,51,M,Regular,No,Yes,Yes,No,'Credit Card'
67645,M,61,S,Seldom,Yes,No,Yes,No,'Website Account'
38763,M,33,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
85451,M,52,M,Seldom,Yes,Yes,Yes,No,'Website Account'
20176,F,50,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
90469,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
51218,F,31,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
57474,F,26,M,Seldom,Yes,No,Yes,Yes,'Website Account'
27978,F,38,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
70473,M,50,S,Frequent,Yes,No,No,No,'Website Account'
63427,F,51,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
81776,M,64,M,Seldom,Yes,No,No,No,'Bank Transfer'
68362,F,47,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
88464,M,46,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
76881,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
