User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
85343,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
69195,M,48,S,Regular,Yes,No,Yes,No,'Website Account'
55781,M,58,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
73685,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
63427,F,51,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
64352,M,19,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
50695,F,64,S,Seldom,Yes,No,Yes,Yes,'Website Account'
68265,M,57,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
52292,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
53642,M,67,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
95027,F,36,S,Seldom,Yes,Yes,Yes,No,'Website Account'
23653,F,36,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
70317,F,54,S,Regular,Yes,Yes,No,No,'Bank Transfer'
69195,M,48,S,Regular,Yes,No,Yes,No,'Website Account'
69715,F,50,S,Seldom,Yes,Yes,No,Yes,'Bank Transfer'
76172,F,47,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
89822,F,63,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
96393,F,24,S,Seldom,Yes,No,No,No,'Credit Card'
62258,M,64,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
13172,M,25,M,Seldom,Yes,No,No,No,'Monthly Billing'
12369,M,45,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
76970,M,47,S,Seldom,Yes,No,Yes,No,'Credit Card'
12978,F,25,M,Regular,Yes,Yes,Yes,No,'Credit Card'
63476,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
38013,M,54,S,Seldom,Yes,No,Yes,No,'Website Account'
91499,M,47,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
58704,M,43,M,Frequent,Yes,Yes,No,Yes,'Website Account'
78255,M,62,M,Seldom,Yes,No,Yes,No,'Website Account'
40666,M,22,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
87800,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
54261,F,63,M,Frequent,Yes,No,No,No,'Monthly Billing'
74414,M,64,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
35169,M,37,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
24212,M,65,M,Seldom,Yes,No,Yes,No,'Credit Card'
19854,F,62,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
57746,M,43,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
59361,M,65,M,Seldom,Yes,No,No,No,'Bank Transfer'
82405,M,30,M,Regular,Yes,Yes,Yes,No,'Website Account'
42167,F,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
16788,M,38,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
45400,F,40,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
44210,M,20,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
66884,M,67,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
88666,F,26,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
63669,F,49,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
45102,M,60,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
50462,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
57914,F,52,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
85498,M,52,M,Seldom,Yes,Yes,Yes,No,'Website Account'
45505,M,53,S,Regular,Yes,No,Yes,Yes,'Website Account'
24468,F,50,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
67467,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
49019,M,48,S,Seldom,Yes,No,Yes,No,'Credit Card'
67818,M,47,M,Regular,Yes,No,No,No,'Credit Card'
89831,F,58,S,Seldom,Yes,No,Yes,No,'Website Account'
85084,M,50,M,Seldom,Yes,No,No,Yes,'Credit Card'
80117,F,46,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
45460,F,52,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
58585,F,66,M,Seldom,Yes,No,Yes,No,'Website Account'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
23768,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
29936,M,39,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
45512,F,40,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
72282,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
93435,M,44,M,Frequent,Yes,Yes,No,Yes,'Website Account'
70624,M,54,M,Seldom,Yes,No,No,Yes,'Credit Card'
54261,F,63,M,Frequent,Yes,No,No,No,'Monthly Billing'
45102,M,60,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
96393,F,24,S,Seldom,Yes,No,No,No,'Credit Card'
69935,M,28,M,Regular,Yes,No,Yes,No,'Bank Transfer'
48696,F,53,S,Regular,Yes,Yes,No,No,'Bank Transfer'
89822,F,63,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
81704,M,19,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
25593,F,68,M,Regular,Yes,No,No,No,'Website Account'
80705,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
14980,F,59,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
26464,F,46,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
53876,F,65,M,Frequent,Yes,No,No,No,'Monthly Billing'
22144,F,32,S,Seldom,Yes,No,Yes,No,'Website Account'
76591,M,61,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
24084,M,49,S,Seldom,Yes,No,Yes,No,'Credit Card'
13296,M,49,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
75104,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
12784,F,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
47720,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
93435,M,44,M,Frequent,Yes,Yes,No,Yes,'Website Account'
70731,F,51,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
26584,F,34,M,Regular,Yes,No,Yes,No,'Website Account'
85198,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
10153,M,46,M,Frequent,Yes,Yes,No,Yes,'Website Account'
36740,M,65,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
64950,M,39,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
48018,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
25980,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
71801,F,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
15769,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
53642,M,67,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
94008,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
92068,M,55,S,Seldom,Yes,No,Yes,No,'Website Account'
93730,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
79050,M,66,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
61278,M,49,S,Seldom,Yes,No,Yes,Yes,'Website Account'
15246,M,62,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
54303,F,64,M,Seldom,Yes,No,Yes,No,'Website Account'
65355,F,21,S,Seldom,Yes,No,Yes,Yes,'Website Account'
48018,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
33192,F,64,M,Frequent,No,Yes,No,Yes,'Website Account'
96545,F,61,S,Regular,Yes,Yes,Yes,No,'Website Account'
80584,M,34,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
64352,M,19,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
55781,M,58,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
41234,F,56,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
88795,M,52,M,Seldom,Yes,No,No,Yes,'Credit Card'
19303,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
77028,F,43,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
97494,M,32,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
67881,M,51,S,Frequent,Yes,Yes,Yes,Yes,'Website Account'
22402,M,23,M,Regular,Yes,No,Yes,No,'Website Account'
45100,M,69,S,Regular,Yes,No,No,Yes,'Credit Card'
16788,M,38,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
18228,F,52,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
65685,M,32,M,Regular,Yes,No,Yes,No,'Bank Transfer'
46304,M,33,S,Seldom,Yes,No,Yes,No,'Website Account'
33261,M,18,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
37805,F,56,S,Seldom,Yes,No,Yes,No,'Website Account'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
94008,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
62717,M,45,M,Frequent,Yes,Yes,No,Yes,'Website Account'
14799,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
99190,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
49906,M,47,S,Regular,Yes,Yes,Yes,No,'Website Account'
54445,F,33,M,Regular,Yes,No,Yes,No,'Website Account'
79388,F,45,M,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
52292,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
99190,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
57474,F,26,M,Seldom,Yes,No,Yes,Yes,'Website Account'
54239,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
23653,F,36,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
13107,M,58,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
93347,F,21,S,Seldom,Yes,No,No,No,'Credit Card'
61668,M,54,S,Seldom,Yes,No,Yes,No,'Website Account'
13668,F,52,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
86453,F,62,M,Regular,No,Yes,Yes,No,'Bank Transfer'
92068,M,55,S,Seldom,Yes,No,Yes,No,'Website Account'
92336,F,34,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
15575,M,37,M,Seldom,Yes,No,Yes,Yes,'Website Account'
75778,M,66,M,Seldom,Yes,No,Yes,No,'Credit Card'
57474,F,26,M,Seldom,Yes,No,Yes,Yes,'Website Account'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
18023,F,49,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
93580,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
25355,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
47073,F,28,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
33261,M,18,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
81628,M,51,M,Seldom,Yes,Yes,Yes,No,'Website Account'
93580,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
34213,M,29,M,Regular,No,No,Yes,No,'Monthly Billing'
30377,M,43,M,Seldom,Yes,Yes,Yes,No,'Website Account'
67586,M,51,M,Seldom,Yes,No,No,Yes,'Credit Card'
75706,F,31,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
28382,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
97401,F,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
30377,M,43,M,Seldom,Yes,Yes,Yes,No,'Website Account'
84132,F,22,M,Regular,Yes,Yes,Yes,No,'Credit Card'
15065,M,48,S,Regular,Yes,No,No,Yes,'Credit Card'
24468,F,50,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
61803,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
61887,M,35,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
54261,F,63,M,Frequent,Yes,No,No,No,'Monthly Billing'
40481,F,39,S,Regular,Yes,Yes,No,No,'Website Account'
45400,F,40,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
48662,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
42167,F,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
38844,M,57,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
63405,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
59348,F,37,S,Regular,Yes,Yes,No,No,'Website Account'
22477,M,65,M,Seldom,Yes,No,Yes,No,'Website Account'
50551,M,64,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
51513,M,25,M,Regular,Yes,No,Yes,No,'Bank Transfer'
80705,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
22171,F,34,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
84566,M,55,M,Seldom,Yes,No,Yes,Yes,'Website Account'
21792,M,25,M,Seldom,Yes,No,No,No,'Monthly Billing'
96893,F,28,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
87800,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
13408,M,68,M,Seldom,Yes,No,No,No,'Bank Transfer'
15065,M,48,S,Regular,Yes,No,No,Yes,'Credit Card'
36437,F,44,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
22138,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
85451,M,52,M,Seldom,Yes,Yes,Yes,No,'Website Account'
89520,M,50,S,Frequent,Yes,No,No,No,'Website Account'
36437,F,44,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
63669,F,49,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
96893,F,28,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
86311,F,43,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
77028,F,43,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
78255,M,62,M,Seldom,Yes,No,Yes,No,'Website Account'
40666,M,22,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
33261,M,18,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
14026,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
81919,F,38,S,Regular,Yes,Yes,Yes,No,'Website Account'
13880,M,48,S,Seldom,Yes,No,Yes,Yes,'Website Account'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
43243,F,37,S,Regular,Yes,Yes,Yes,No,'Website Account'
45100,M,69,S,Regular,Yes,No,No,Yes,'Credit Card'
44042,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
46503,M,41,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
58150,M,46,S,Seldom,Yes,No,Yes,Yes,'Website Account'
92296,M,51,M,Frequent,Yes,Yes,Yes,No,'Bank Transfer'
57474,F,26,M,Seldom,Yes,No,Yes,Yes,'Website Account'
47073,F,28,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
79896,F,66,M,Frequent,No,Yes,No,Yes,'Website Account'
59901,F,32,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
33192,F,64,M,Frequent,No,Yes,No,Yes,'Website Account'
44042,M,27,M,Regular,Yes,No,Yes,No,'Website Account'
58150,M,46,S,Seldom,Yes,No,Yes,Yes,'Website Account'
52292,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
75104,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
55308,F,29,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
25680,M,56,S,Regular,Yes,Yes,Yes,No,'Credit Card'
42167,F,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
17451,M,41,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
95316,F,28,M,Seldom,Yes,No,Yes,Yes,'Website Account'
46836,F,56,S,Seldom,Yes,No,Yes,No,'Website Account'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
28689,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
64352,M,19,M,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
88795,M,52,M,Seldom,Yes,No,No,Yes,'Credit Card'
98275,F,49,M,Regular,No,Yes,Yes,No,'Credit Card'
12369,M,45,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
25354,F,40,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
53506,M,37,M,Seldom,Yes,No,Yes,Yes,'Website Account'
16788,M,38,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
31131,F,30,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
85343,F,67,M,Frequent,No,Yes,No,Yes,'Website Account'
61887,M,35,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
52205,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
15614,F,51,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
76172,F,47,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
73642,F,50,M,Regular,Yes,Yes,No,No,'Bank Transfer'
76591,M,61,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
