User_ID,Gender,Age,Marital_Status,Website_Activity,Browsed_Electronics_12Mo,Bought_Electronics_12Mo,Bought_Digital_Media_18Mo,Bought_Digital_Books,Payment_Method
73642,F,50,M,Regular,Yes,Yes,No,No,'Bank Transfer'
29644,M,47,S,Frequent,Yes,No,No,No,'Website Account'
29995,M,67,S,Regular,Yes,No,No,Yes,'Credit Card'
36437,F,44,S,Seldom,Yes,No,Yes,No,'Monthly Billing'
62131,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
97263,M,29,M,Regular,Yes,No,Yes,No,'Bank Transfer'
78255,M,62,M,Seldom,Yes,No,Yes,No,'Website Account'
50695,F,64,S,Seldom,Yes,No,Yes,Yes,'Website Account'
50272,M,37,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
63239,M,47,S,Regular,Yes,No,Yes,No,'Website Account'
95027,F,36,S,Seldom,Yes,Yes,Yes,No,'Website Account'
58150,M,46,S,Seldom,Yes,No,Yes,Yes,'Website Account'
22561,F,45,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
89880,F,38,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
10246,F,19,S,Seldom,Yes,No,Yes,Yes,'Website Account'
75473,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
62033,M,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
97362,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
12524,F,27,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
78179,F,54,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
85005,M,54,S,Regular,Yes,Yes,Yes,No,'Credit Card'
72282,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
15083,F,51,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
49617,F,63,M,Seldom,Yes,No,Yes,No,'Website Account'
55610,F,56,M,Seldom,Yes,No,Yes,Yes,'Website Account'
52869,M,62,S,Seldom,Yes,No,Yes,No,'Website Account'
50462,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
17505,F,57,S,Seldom,Yes,No,Yes,Yes,'Credit Card'
96393,F,24,S,Seldom,Yes,No,No,No,'Credit Card'
24454,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
98275,F,49,M,Regular,No,Yes,Yes,No,'Credit Card'
50777,F,34,S,Regular,Yes,Yes,Yes,No,'Website Account'
32561,M,65,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
55848,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
74055,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
97899,F,50,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
45512,F,40,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
26623,F,44,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
99037,F,50,M,Regular,No,Yes,Yes,No,'Credit Card'
62080,F,54,M,Seldom,Yes,No,Yes,Yes,'Website Account'
66884,M,67,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
88464,M,46,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
70731,F,51,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
91499,M,47,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
14507,M,48,S,Regular,Yes,No,Yes,No,'Website Account'
24454,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
45512,F,40,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
75722,M,47,S,Seldom,Yes,No,Yes,Yes,'Website Account'
58704,M,43,M,Frequent,Yes,Yes,No,Yes,'Website Account'
37805,F,56,S,Seldom,Yes,No,Yes,No,'Website Account'
54445,F,33,M,Regular,Yes,No,Yes,No,'Website Account'
75706,F,31,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
25156,F,47,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
81919,F,38,S,Regular,Yes,Yes,Yes,No,'Website Account'
21099,M,57,S,Regular,Yes,Yes,Yes,No,'Credit Card'
32227,F,63,M,Regular,No,Yes,Yes,No,'Bank Transfer'
97981,M,42,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
40012,M,45,M,Regular,Yes,No,No,No,'Credit Card'
50209,F,44,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
57301,M,63,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
87800,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
36740,M,65,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
90469,M,45,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
86311,F,43,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
15769,M,64,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
53876,F,65,M,Frequent,Yes,No,No,No,'Monthly Billing'
93674,F,57,S,Seldom,Yes,No,Yes,No,'Website Account'
10591,F,24,M,Regular,Yes,Yes,Yes,No,'Credit Card'
36740,M,65,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
88464,M,46,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
63570,M,61,M,Frequent,Yes,No,Yes,No,'Website Account'
48696,F,53,S,Regular,Yes,Yes,No,No,'Bank Transfer'
70317,F,54,S,Regular,Yes,Yes,No,No,'Bank Transfer'
25355,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
38844,M,57,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
78234,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
39308,M,54,M,Seldom,Yes,No,Yes,Yes,'Website Account'
19015,M,44,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
15575,M,37,M,Seldom,Yes,No,Yes,Yes,'Website Account'
35863,M,17,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
96112,M,58,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
21792,M,25,M,Seldom,Yes,No,No,No,'Monthly Billing'
28689,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
29995,M,67,S,Regular,Yes,No,No,Yes,'Credit Card'
17451,M,41,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
22138,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
46503,M,41,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
47720,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
81919,F,38,S,Regular,Yes,Yes,Yes,No,'Website Account'
71801,F,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
92374,F,68,M,Regular,Yes,No,No,No,'Website Account'
50414,M,48,M,Regular,Yes,No,Yes,No,'Credit Card'
80090,F,32,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
43668,F,41,S,Regular,Yes,Yes,Yes,Yes,'Bank Transfer'
24084,M,49,S,Seldom,Yes,No,Yes,No,'Credit Card'
65685,M,32,M,Regular,Yes,No,Yes,No,'Bank Transfer'
95027,F,36,S,Seldom,Yes,Yes,Yes,No,'Website Account'
93730,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
14507,M,48,S,Regular,Yes,No,Yes,No,'Website Account'
52205,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
25355,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
43730,M,34,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
75473,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
67586,M,51,M,Seldom,Yes,No,No,Yes,'Credit Card'
77555,M,68,S,Regular,Yes,No,No,Yes,'Credit Card'
66185,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
29995,M,67,S,Regular,Yes,No,No,Yes,'Credit Card'
87341,F,57,S,Regular,Yes,No,No,Yes,'Website Account'
70731,F,51,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
63570,M,61,M,Frequent,Yes,No,Yes,No,'Website Account'
94008,M,47,M,Regular,Yes,No,Yes,No,'Credit Card'
63799,M,44,S,Regular,Yes,No,Yes,No,'Website Account'
59348,F,37,S,Regular,Yes,Yes,No,No,'Website Account'
23768,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
93435,M,44,M,Frequent,Yes,Yes,No,Yes,'Website Account'
52421,F,37,S,Seldom,Yes,Yes,Yes,No,'Website Account'
76172,F,47,S,Seldom,Yes,Yes,No,Yes,'Credit Card'
84850,M,45,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
71801,F,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
55084,F,67,M,Regular,Yes,No,No,No,'Website Account'
35350,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
34213,M,29,M,Regular,No,No,Yes,No,'Monthly Billing'
49019,M,48,S,Seldom,Yes,No,Yes,No,'Credit Card'
79934,M,69,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
47073,F,28,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
59086,M,61,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
38914,M,48,M,Regular,Yes,No,No,No,'Credit Card'
51348,M,31,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
77028,F,43,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
30573,M,54,S,Regular,Yes,No,Yes,Yes,'Website Account'
26109,M,46,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
67067,M,33,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
20458,M,68,M,Seldom,Yes,No,No,No,'Bank Transfer'
86311,F,43,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
13880,M,48,S,Seldom,Yes,No,Yes,Yes,'Website Account'
31365,F,36,S,Regular,Yes,Yes,Yes,No,'Website Account'
63669,F,49,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
37110,F,59,S,Regular,Yes,Yes,Yes,No,'Website Account'
87341,F,57,S,Regular,Yes,No,No,Yes,'Website Account'
19396,M,41,M,Seldom,Yes,Yes,Yes,No,'Website Account'
74414,M,64,M,Seldom,Yes,Yes,Yes,No,'Monthly Billing'
79906,M,44,M,Seldom,Yes,Yes,Yes,No,'Website Account'
44210,M,20,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
18023,F,49,M,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
38140,F,50,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
75222,M,36,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
35350,M,36,S,Regular,Yes,No,Yes,Yes,'Website Account'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
92068,M,55,S,Seldom,Yes,No,Yes,No,'Website Account'
61803,F,49,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
47720,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
25156,F,47,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
25913,F,51,M,Regular,Yes,Yes,No,No,'Bank Transfer'
87800,F,63,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
55848,F,53,S,Seldom,Yes,Yes,Yes,No,'Credit Card'
64405,M,31,M,Regular,No,No,Yes,No,'Monthly Billing'
32227,F,63,M,Regular,No,Yes,Yes,No,'Bank Transfer'
62131,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
69814,F,65,M,Seldom,Yes,Yes,Yes,No,'Website Account'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
26584,F,34,M,Regular,Yes,No,Yes,No,'Website Account'
55781,M,58,S,Regular,No,Yes,Yes,Yes,'Bank Transfer'
62131,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
52881,F,53,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
73642,F,50,M,Regular,Yes,Yes,No,No,'Bank Transfer'
98200,F,32,M,Regular,Yes,No,Yes,No,'Website Account'
73685,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
50414,M,48,M,Regular,Yes,No,Yes,No,'Credit Card'
98350,F,40,S,Frequent,Yes,No,Yes,No,'Website Account'
87205,M,53,S,Seldom,Yes,No,Yes,No,'Website Account'
44360,F,54,M,Regular,Yes,Yes,No,No,'Bank Transfer'
48018,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
37033,F,35,M,Frequent,Yes,Yes,No,No,'Monthly Billing'
19854,F,62,M,Regular,Yes,Yes,Yes,No,'Monthly Billing'
25404,F,62,M,Frequent,Yes,No,No,No,'Monthly Billing'
62131,M,17,M,Seldom,Yes,No,Yes,No,'Credit Card'
65693,M,46,S,Frequent,Yes,No,No,No,'Website Account'
16788,M,38,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
38844,M,57,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
65355,F,21,S,Seldom,Yes,No,Yes,Yes,'Website Account'
45505,M,53,S,Regular,Yes,No,Yes,Yes,'Website Account'
29387,M,26,M,Seldom,Yes,No,No,No,'Monthly Billing'
63476,M,47,S,Regular,Yes,No,No,Yes,'Credit Card'
45505,M,53,S,Regular,Yes,No,Yes,Yes,'Website Account'
75473,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
49866,M,61,M,Frequent,Yes,No,Yes,No,'Website Account'
63405,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
61668,M,54,S,Seldom,Yes,No,Yes,No,'Website Account'
67603,F,62,S,Regular,Yes,Yes,Yes,No,'Website Account'
19889,M,29,M,Regular,Yes,Yes,Yes,No,'Website Account'
90322,M,44,S,Seldom,Yes,Yes,Yes,Yes,'Website Account'
40666,M,22,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
58585,F,66,M,Seldom,Yes,No,Yes,No,'Website Account'
97899,F,50,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
75104,F,43,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
45102,M,60,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
81704,M,19,M,Seldom,Yes,Yes,Yes,Yes,'Website Account'
19303,F,49,S,Seldom,Yes,No,Yes,Yes,'Monthly Billing'
93730,M,25,S,Seldom,Yes,No,Yes,No,'Bank Transfer'
61082,F,51,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
42786,M,34,M,Seldom,Yes,No,Yes,Yes,'Website Account'
18228,F,52,M,Seldom,Yes,No,Yes,No,'Bank Transfer'
80502,F,37,S,Frequent,Yes,No,Yes,No,'Website Account'
79934,M,69,S,Regular,Yes,Yes,Yes,Yes,'Credit Card'
52205,M,47,S,Seldom,Yes,Yes,Yes,No,'Website Account'
69601,F,62,M,Seldom,Yes,Yes,Yes,Yes,'Monthly Billing'
93846,M,45,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
26499,F,33,S,Seldom,Yes,Yes,Yes,No,'Website Account'
18836,F,51,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
20313,M,52,S,Frequent,Yes,Yes,Yes,Yes,'Website Account'
52292,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
70355,M,45,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
67586,M,51,M,Seldom,Yes,No,No,Yes,'Credit Card'
60321,F,48,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
61278,M,49,S,Seldom,Yes,No,Yes,Yes,'Website Account'
22402,M,23,M,Regular,Yes,No,Yes,No,'Website Account'
95316,F,28,M,Seldom,Yes,No,Yes,Yes,'Website Account'
20176,F,50,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
44534,M,30,M,Seldom,Yes,No,Yes,Yes,'Website Account'
67586,M,51,M,Seldom,Yes,No,No,Yes,'Credit Card'
45102,M,60,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
46740,M,58,S,Seldom,Yes,No,Yes,No,'Website Account'
77370,M,22,S,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
78234,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
87211,F,65,S,Seldom,Yes,No,Yes,Yes,'Website Account'
14026,F,64,M,Regular,No,Yes,Yes,No,'Bank Transfer'
32371,M,44,M,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
14799,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
52881,F,53,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
75706,F,31,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
40897,M,23,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
13668,F,52,S,Seldom,Yes,Yes,No,Yes,'Monthly Billing'
85198,M,59,M,Frequent,Yes,No,Yes,No,'Website Account'
73685,M,61,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
73118,F,57,S,Seldom,Yes,No,Yes,No,'Website Account'
55308,F,29,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
49617,F,63,M,Seldom,Yes,No,Yes,No,'Website Account'
78096,F,25,M,Regular,Yes,Yes,Yes,No,'Credit Card'
82082,F,27,S,Regular,Yes,No,Yes,Yes,'Bank Transfer'
48018,F,62,M,Seldom,Yes,Yes,Yes,No,'Website Account'
12524,F,27,M,Regular,Yes,Yes,Yes,Yes,'Monthly Billing'
65242,M,45,S,Seldom,Yes,No,No,Yes,'Bank Transfer'
86915,F,31,S,Seldom,Yes,No,Yes,No,'Website Account'
65693,M,46,S,Frequent,Yes,No,No,No,'Website Account'
10153,M,46,M,Frequent,Yes,Yes,No,Yes,'Website Account'
45400,F,40,M,Regular,Yes,Yes,Yes,Yes,'Website Account'
83940,F,47,S,Seldom,Yes,Yes,No,No,'Bank Transfer'
44360,F,54,M,Regular,Yes,Yes,No,No,'Bank Transfer'
38763,M,33,M,Seldom,Yes,No,Yes,No,'Monthly Billing'
63405,F,55,S,Seldom,Yes,No,Yes,No,'Website Account'
23677,F,62,M,Frequent,Yes,No,No,No,'Monthly Billing'
13308,F,54,S,Seldom,Yes,No,Yes,Yes,'Credit Card'
20555,F,32,S,Seldom,Yes,No,Yes,No,'Website Account'
22477,M,65,M,Seldom,Yes,No,Yes,No,'Website Account'
39308,M,54,M,Seldom,Yes,No,Yes,Yes,'Website Account'
88464,M,46,S,Seldom,Yes,Yes,Yes,Yes,'Bank Transfer'
60321,F,48,S,Regular,Yes,Yes,Yes,No,'Bank Transfer'
18836,F,51,M,Seldom,Yes,Yes,Yes,No,'Bank Transfer'
45102,M,60,S,Seldom,Yes,No,Yes,Yes,'Bank Transfer'
47720,M,36,M,Regular,Yes,Yes,Yes,No,'Bank Transfer'
